element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cl,1,987.5970,987.5969,400,1.9e+07,D,74865.667,84988.480,3s2.3p4.(3P).4s,2P,1/2,3s2.3p4.(3P).4p,2D*,3/2,,"T1619CA,LS",L298,
Cl,1,1039.2549,,331,,,,,,,,,,,,,L298,
Cl,2,1043.283,,38,,,,,,,,,,,,,L1617,
Cl,2,1050.662,,10,,,,,,,,,,,,,L1617,
Cl,2,1050.912,,14,,,,,,,,,,,,,L1617,
Cl,2,1051.246,,19,,,,,,,,,,,,,L1617,
Cl,2,1051.417,,25,,,,,,,,,,,,,L1617,
Cl,2,1080.147,,9,,,,,,,,,,,,,L1617,
Cl,2,1088.542,,5,,,,,,,,,,,,,L1617,
Cl,2,1095.571,,1,,,,,,,,,,,,,L1617,
Cl,1,1112.305,,300,,,,,,,,,,,,,L298,
Cl,1,1139.262,,231,,,,,,,,,,,,,L298,
Cl,1,1140.969,,269,,,,,,,,,,,,,L298,
Cl,1,1143.633,,1000,,,,,,,,,,,,,L298,
Cl,1,1172.056,,180,,,,,,,,,,,,,L298,
Cl,1,1186.676,,195,,,,,,,,,,,,,L298,
Cl,1,1202.17,,172,,,,,,,,,,,,,L298,
Cl,1,1324.38,,350,,,,,,,,,,,,,L298,
Cl,1,1329.60,,310,,,,,,,,,,,,,L298,
Cl,1,1334.68,,550,,,,,,,,,,,,,L298,
Cl,1,1382.17,,525,,,,,,,,,,,,,L298,
Cl,1,1436.97,,148,,,,,,,,,,,,,L298,
Cl,1,1493.17,,294,,,,,,,,,,,,,L298,
Cl,1,1510.80,,269,,,,,,,,,,,,,L298,
Cl,1,1546.51,,381,,,,,,,,,,,,,L298,
Cl,1,1546.76,,169,,,,,,,,,,,,,L298,
Cl,1,1552.03,,1094,,,,,,,,,,,,,L298,
Cl,1,1573.01,,1487,,,,,,,,,,,,,L298,
Cl,1,1581.84,,193,,,,,,,,,,,,,L298,
Cl,1,1586.97,,2780,,,,,,,,,,,,,L298,
Cl,1,1588.33,,277,,,,,,,,,,,,,L298,
Cl,1,1592.89,,342,,,,,,,,,,,,,L298,
Cl,1,1596.00,,735,,,,,,,,,,,,,L298,
Cl,1,1597.05,,283,,,,,,,,,,,,,L298,
Cl,1,1607.76,,129,,,,,,,,,,,,,L298,
Cl,1,1619.85,,259,,,,,,,,,,,,,L298,
Cl,1,1937.03,,227,,,,,,,,,,,,,L298,
Cl,1,1975.53,,717,,,,,,,,,,,,,L298,
Cl,1,1976.68,,185,,,,,,,,,,,,,L298,
element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cl,1,2020.49,,227,,,,,,,,,,,,,L298,
Cl,1,2037.57,,85,,,,,,,,,,,,,L298,
Cl,1,2447.67,,100,,,,,,,,,,,,,L298,

