element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ga,20,18.3463,0.0010,18.3462+,1,,,812933,1358005,3p2,3P,2,3p.3d,3P*,1,,,L12180,
Ga,7,18.3480,0.0005,18.348*,30,,,61134,606160,3d7,2F,5/2,3d6.(1G1).4p,2F*,7/2,,,L12180,
Ga,5,18.3503,0.0010,18.350*,240,,,0,544950,3d9,2D,5/2,3d8.(3P<2>).4f,"(2,5/2)*",7/2,,,L12180,
Ga,7,18.3648,0.0005,18.3651+,4,,,27941,572452,3d7,2G,9/2,3d6.(1F).4p,2G*,9/2,,,L12180,
Ga,20,18.3651,0.0010,18.3651+,600,,,480591,1025102,3s.3p,1P*,1,3s.3d,1D,2,,,L12180,
Ga,5,18.3688,0.0010,18.3688+,10,,,0,544401,3d9,2D,5/2,3d8.(3P<2>).4f,"(2,5/2)*",5/2,,,L12180,
Ga,7,18.3834,0.0005,18.383*,2,,,62189,606160,3d7,2F,7/2,3d6.(1G1).4p,2F*,7/2,,,L12180,
Ga,7,18.3897,0.0005,18.390*,90,,,96280,640060,3d7,2D1,5/2,3d6.(1D1).4p,2P*,3/2,,,L12180,
Ga,7,18.4026,0.0005,18.403*,30,,,40229,583630,3d7,2H,9/2,3d6.(3F1).4p,4G*,7/2,,,L12180,
Ga,7,18.4208,0.0005,18.4209+,200,,,62189,605052,3d7,2F,7/2,3d6.(1G1).4p,2G*,9/2,,,L12180,
Ga,5,18.4208,0.0010,18.4208+,200bl,,,3583,546448?,3d9,2D,3/2,3d8.(3P<2>).4f,"(2,7/2)*",3/2,,,L12180,
Ga,5,18.4269,0.0010,18.4269+,60,,,3583,546268,3d9,2D,3/2,3d8.(3P<1>).4f,"(1,7/2)*",5/2,,,L12180,
Ga,7,18.4341,0.0005,18.4342+,40,,,61134,603604,3d7,2F,5/2,3d6.(1G1).4p,2F*,5/2,,,L12180,
Ga,21,18.4444,0.0010,18.4448+,800,,,364657,906815,2p6.3p,2P*,1/2,2p6.3d,2D,3/2,,,L12180,
Ga,5,18.4450,0.0010,18.4450+,300,,,3583,545735,3d9,2D,3/2,3d8.(3P<2>).4f,"(2,7/2)*",5/2,,,L12180,
Ga,7,18.4684,0.0005,18.4682+,4,,,0,541471,3d7,4F,9/2,3d6.(3G).4p,4H*,9/2,,,L12180,
Ga,20,18.4729,0.0010,18.4723+,100,,,812933,1354283,3p2,3P,2,3p.3d,3D*,3,,,L12180,
Ga,7,18.4873,0.0005,18.5*,20,,,26072,567000,3d7,4P,5/2,3d6.(1S2).4p,2P*,3/2,,,L12180,
Ga,7,18.4893,0.0005,18.5*,50,,,26142,567000,3d7,4P,3/2,3d6.(1S2).4p,2P*,3/2,,,L12180,
Ga,7,18.4932,0.0005,18.4930+,90,,,33799,574543,3d7,2P,3/2,3d6.(3F1).4p,4D*,5/2,,,L12180,
Ga,5,18.5008,0.0010,18.5008+,110,,,0,540517,3d9,2D,5/2,3d8.(1D<2>).4f,"(2,7/2)*",5/2,,,L12180,
Ga,7,18.5086,0.0005,18.508*,100,,,38580,578883,3d7,2D2,5/2,3d6.(1F).4p,2F*,7/2,,,L12180,
Ga,5,18.5101,0.0010,18.5101+,280bl,,,0,540246,3d9,2D,5/2,3d8.(1D<2>).4f,"(2,7/2)*",7/2,,,L12180,
Ga,7,18.5113,0.0005,18.511*,130*,,,38580,578795,3d7,2D2,5/2,3d6.(1F).4p,2F*,5/2,,,L12180,
Ga,7,18.5113,0.0005,18.5111+,130*,,,61134,601349,3d7,2F,5/2,3d6.(1G1).4p,2G*,7/2,,,L12180,
Ga,7,18.5215,0.0005,18.5218+,30,,,36072,575975,3d7,2P,1/2,3d6.(1F).4p,2D*,3/2,,,L12180,
Ga,7,18.5241,0.0005,18.5240+,30,,,0,539841,3d7,4F,9/2,3d6.(3F2).4p,2G*,9/2,,,L12180,
Ga,7,18.5345,0.0005,18.5346+,40,,,5885,545417,3d7,4F,3/2,3d6.(3F2).4p,2D*,3/2,,,L12180,
Ga,7,18.5428,0.0005,18.5428+,20,,,4641,543934,3d7,4F,5/2,3d6.(3F2).4p,2D*,5/2,,,L12180,
Ga,7,18.5686,0.0005,18.5683+,50*,,,2753,541304,3d7,4F,7/2,3d6.(3G).4p,4H*,7/2,,,L12180,
Ga,7,18.5686,0.0005,18.5681+,50*,,,61134,599692,3d7,2F,5/2,3d6.(3P1).4p,2P*,3/2,,,L12180,
Ga,7,18.5759,0.0005,18.5759+,130,,,61134,599465,3d7,2F,5/2,3d6.(3F1).4p,2F*,5/2,,,L12180,
Ga,7,18.5859,0.0005,18.586*,140,,,0,538040,3d7,4F,9/2,3d6.(3G).4p,2H*,9/2,,,L12180,
Ga,7,18.5897,0.0005,18.5897+,190,,,2753,540685,3d7,4F,7/2,3d6.(3G).4p,4G*,7/2,,,L12180,
Ga,7,18.5989,0.0005,18.5989+,4,,,27941,565606,3d7,2G,9/2,3d6.(1D2).4p,2F*,7/2,,,L12180,
Ga,7,18.6127,0.0005,18.6129+,20,,,0,537262,3d7,4F,9/2,3d6.(3G).4p,4F*,7/2,,,L12180,
Ga,7,18.6189,0.0005,18.6189+,110,,,2753,539841,3d7,4F,7/2,3d6.(3F2).4p,2G*,9/2,,,L12180,
Ga,5,18.6242,0.0010,18.6243+,10,,,3583,540517,3d9,2D,3/2,3d8.(1D<2>).4f,"(2,7/2)*",5/2,,,L12180,
Ga,5,18.6298,0.0010,18.6298+,30,,,3583,540357,3d9,2D,3/2,3d8.(1D<2>).4f,"(2,5/2)*",3/2,,,L12180,
Ga,7,18.6354,0.0005,18.6354+,40,,,2753,539366,3d7,4F,7/2,3d6.(3G).4p,4F*,5/2,,,L12180,
Ga,7,18.6421,0.0005,18.642*,290,,,4641,541060,3d7,4F,5/2,3d6.(3G).4p,4G*,5/2,,,L12180,
Ga,7,18.6449,0.0005,18.6449+,490,,,0,536341,3d7,4F,9/2,3d6.(3F2).4p,4G*,11/2,,,L12180,
Ga,7,18.6518,0.0005,18.6516+,40,,,62189,598337,3d7,2F,7/2,3d6.(1G1).4p,2H*,9/2,,,L12180,
Ga,7,18.6542,0.0005,18.6540+,70,,,42718,578795,3d7,2D2,3/2,3d6.(1F).4p,2F*,5/2,,,L12180,
Ga,7,18.6551,0.0005,18.6552+,70,,,4641,540685,3d7,4F,5/2,3d6.(3G).4p,4G*,7/2,,,L12180,
Ga,7,18.6589,0.0005,18.6589+,60,,,4641,540577,3d7,4F,5/2,3d6.(3G).4p,4F*,3/2,,,L12180,
Ga,7,18.6622,0.0005,18.6620+,90*,,,26142,561991,3d7,4P,3/2,3d6.(1D2).4p,2D*,5/2,,,L12180,
Ga,7,18.6622,0.0005,18.6622+,90*,,,4641,540484,3d7,4F,5/2,3d6.(3F2).4p,2G*,7/2,,,L12180,
Ga,7,18.6660,0.0005,18.6660+,430,,,0,535733,3d7,4F,9/2,3d6.(3G).4p,4F*,9/2,,,L12180,
Ga,7,18.6710,0.0005,18.6707+,10,,,0,535599,3d7,4F,9/2,3d6.(3F2).4p,4G*,7/2,,,L12180,
Ga,7,18.6763,0.0005,18.6763+,140,,,62189,597628,3d7,2F,7/2,3d6.(3P1).4p,2D*,5/2,,,L12180,
Ga,7,18.6772,0.0005,18.6772+,410,,,62189,597601,3d7,2F,7/2,3d6.(3F1).4p,2F*,7/2,,,L12180,
Ga,7,18.6816,0.0005,18.682*,50,,,2753,538040,3d7,4F,7/2,3d6.(3G).4p,2H*,9/2,,,L12180,
Ga,7,18.6861,0.0005,18.6861+,1100,,,0,535157,3d7,4F,9/2,3d6.(3F2).4p,4G*,9/2,,,L12180,
Ga,7,18.7004,0.0005,18.701*,1100,,,37710,572452,3d7,2H,11/2,3d6.(1F).4p,2G*,9/2,,,L12180,
Ga,7,18.7013,0.0005,18.7012+,1100*,,,4641,539366,3d7,4F,5/2,3d6.(3G).4p,4F*,5/2,,,L12180,
Ga,7,18.7013,0.0005,18.7012+,1100*,,,0,534726,3d7,4F,9/2,3d6.(3H).4p,2I*,11/2,,,L12180,
Ga,7,18.7023,0.0005,18.7024+,500,,,5885,540577,3d7,4F,3/2,3d6.(3G).4p,4F*,3/2,,,L12180,
Ga,7,18.7088,0.0005,18.7088+,800,,,2753,537262,3d7,4F,7/2,3d6.(3G).4p,4F*,7/2,,,L12180,
Ga,7,18.7171,0.0005,18.7171+,140,,,94873,629143,3d7,2D1,3/2,3d6.(1D1).4p,2D*,3/2,,,L12180,
Ga,7,18.7297,0.0005,18.730*,120,,,96280,630195,3d7,2D1,5/2,3d6.(1D1).4p,2D*,5/2,,,L12180,
Ga,7,18.7322,0.0005,18.7322+,140,,,5885,539725,3d7,4F,3/2,3d6.(3P2).4p,2P*,3/2,,,L12180,
Ga,7,18.7447,0.0005,18.7448+,550*,,,5885,539366,3d7,4F,3/2,3d6.(3G).4p,4F*,5/2,,,L12180,
Ga,7,18.7447,0.0005,18.744*,550*,,,38580,572071,3d7,2D2,5/2,3d6.(1F).4p,2D*,5/2,,,L12180,
Ga,7,18.7473,0.0005,18.747*,210,,,4641,538050,3d7,4F,5/2,3d6.(3F2).4p,2F*,7/2,,,L12180,
Ga,7,18.7527,0.0005,18.7527+,450,,,42718,575975,3d7,2D2,3/2,3d6.(1F).4p,2D*,3/2,,,L12180,
Ga,7,18.7547,0.0005,18.8*,50,,,33799,567000,3d7,2P,3/2,3d6.(1S2).4p,2P*,3/2,,,L12180,
Ga,7,18.7626,0.0005,18.7626+,850*,,,4641,537616?,3d7,4F,5/2,3d6.(3H).4p,4G*,5/2,,,L12180,
Ga,7,18.7626,0.0005,18.7626+,850*,,,2753,535728,3d7,4F,7/2,3d6.(3P2).4p,4D*,5/2,,,L12180,
Ga,7,18.7626,0.0005,18.7624+,850*,,,2753,535733,3d7,4F,7/2,3d6.(3G).4p,4F*,9/2,,,L12180,
Ga,7,18.7675,0.0005,18.7671+,290,,,2753,535599,3d7,4F,7/2,3d6.(3F2).4p,4G*,7/2,,,L12180,
Ga,7,18.7752,0.0005,18.7751+,340,,,4641,537262,3d7,4F,5/2,3d6.(3G).4p,4F*,7/2,,,L12180,
Ga,7,18.7776,0.0005,18.7776+,220*,,,0,532549,3d7,4F,9/2,3d6.(3F2).4p,4D*,7/2,,,L12180,
Ga,7,18.7776,0.0005,18.7776+,220*,,,2753,535302,3d7,4F,7/2,3d6.(3F2).4p,2F*,5/2,,,L12180,
Ga,7,18.7827,0.0005,18.7827+,70,,,2753,535157,3d7,4F,7/2,3d6.(3F2).4p,4G*,9/2,,,L12180,
Ga,7,18.8090,0.0005,18.8090+,20,,,61134,592793,3d7,2F,5/2,3d6.(3F1).4p,4F*,3/2,,,L12180,
Ga,7,18.8116,0.0005,18.8113+,10,,,26072,557668,3d7,4P,5/2,3d6.(3D).4p,2D*,5/2,,,L12180,
Ga,7,18.8147,0.0005,18.8147+,410,,,0,531498,3d7,4F,9/2,3d6.(3H).4p,2G*,7/2,,,L12180,
Ga,7,18.8171,0.0005,18.8172+,70,,,30562,561991,3d7,2G,7/2,3d6.(1D2).4p,2D*,5/2,,,L12180,
Ga,7,18.8297,0.0005,18.8293+,30,,,4641,535728,3d7,4F,5/2,3d6.(3P2).4p,4D*,5/2,,,L12180,
Ga,7,18.8327,0.0005,18.8327+,600,,,0,530991,3d7,4F,9/2,3d6.(3P2).4p,4D*,7/2,,,L12180,
Ga,7,18.8342,0.0005,18.8339+,400,,,4641,535599,3d7,4F,5/2,3d6.(3F2).4p,4G*,7/2,,,L12180,
Ga,7,18.8405,0.0005,18.8410+,30*,,,61134,591892,3d7,2F,5/2,3d6.(3F1).4p,4D*,3/2,,,L12180,
Ga,7,18.8405,0.0005,18.8403+,30*,,,62189,592966,3d7,2F,7/2,3d6.(3P1).4p,4P*,5/2,,,L12180,
Ga,7,18.8426,0.0005,18.8426+,70,,,0,530711,3d7,4F,9/2,3d6.(3F2).4p,4F*,9/2,,,L12180,
Ga,7,18.8457,0.0005,18.8457+,1300*,,,27941,558566,3d7,2G,9/2,3d6.(3D).4p,2F*,7/2,,,L12180,
Ga,7,18.8457,0.0005,18.8457+,1300*,,,2753,533379,3d7,4F,7/2,3d6.(3F2).4p,4D*,5/2,,,L12180,
Ga,7,18.8494,0.0005,18.8497+,30,,,33799,564312,3d7,2P,3/2,3d6.(1D2).4p,2P*,1/2,,,L12180,
Ga,7,18.8552,0.0005,18.8552+,2,,,33799,564156,3d7,2P,3/2,3d6.(1D2).4p,2F*,5/2,,,L12180,
Ga,7,18.8825,0.0005,18.8828+,20,,,5885,535468,3d7,4F,3/2,3d6.(3P2).4p,2D*,3/2,,,L12180,
Ga,7,18.8868,0.0005,18.8868+,460,,,4641,534111?,3d7,4F,5/2,3d6.(3P2).4p,4P*,3/2,,,L12180,
Ga,7,18.8888,0.0005,18.8888+,480*,,,0,529414,3d7,4F,9/2,3d6.(3F2).4p,4F*,7/2,,,L12180,
Ga,7,18.8888,0.0005,18.8887+,480*,,,5885,535302,3d7,4F,3/2,3d6.(3F2).4p,2F*,5/2,,,L12180,
Ga,7,18.8956,0.0005,18.8962+,20,,,62189,591396,3d7,2F,7/2,3d6.(3P1).4p,4D*,5/2,,,L12180,
Ga,7,18.9035,0.0005,18.9035+,750,,,5885,534888,3d7,4F,3/2,3d6.(3F2).4p,4D*,1/2,,,L12180,
Ga,7,18.9123,0.0005,18.9130+,190?,,,4641,533379,3d7,4F,5/2,3d6.(3F2).4p,4D*,5/2,,,L12180,
Ga,7,18.9201,0.0005,18.9201+,600,,,40229,568768,3d7,2H,9/2,3d6.(1F).4p,2G*,7/2,,,L12180,
Ga,7,18.9245,0.0005,18.9245+,650*,,,30562,558978,3d7,2G,7/2,3d6.(3D).4p,2F*,5/2,,,L12180,
Ga,7,18.9245,0.0005,18.9*,650*,,,38580,567000,3d7,2D2,5/2,3d6.(1S2).4p,2P*,3/2,,,L12180,
Ga,7,18.9308,0.0005,18.9308+,130,,,36072,564312,3d7,2P,1/2,3d6.(1D2).4p,2P*,1/2,,,L12180,
Ga,7,18.9333,0.0005,18.9336+,230*,,,26072,554233,3d7,4P,5/2,3d6.(3D).4p,4F*,7/2,,,L12180,
Ga,7,18.9333,0.0005,18.9325+,230*,,,33799,561991,3d7,2P,3/2,3d6.(1D2).4p,2D*,5/2,,,L12180,
Ga,7,18.9410,0.0005,18.9409+,550,,,2753,530711,3d7,4F,7/2,3d6.(3F2).4p,4F*,9/2,,,L12180,
Ga,7,18.9574,0.0005,18.9576+,250*,,,5885,533379,3d7,4F,3/2,3d6.(3F2).4p,4D*,5/2,,,L12180,
Ga,7,18.9574,0.0005,18.9575+,250*,,,62189,589686,3d7,2F,7/2,3d6.(3F1).4p,2D*,5/2,,,L12180,
Ga,7,18.9594,0.0005,18.9594+,170,,,26072,553516,3d7,4P,5/2,3d6.(3D).4p,4D*,5/2,,,L12180,
Ga,7,18.9621,0.0005,18.9619+,20,,,26142,553516,3d7,4P,3/2,3d6.(3D).4p,4D*,5/2,,,L12180,
Ga,7,18.9659,0.0005,18.9659+,90,,,5885,533148,3d7,4F,3/2,3d6.(3P2).4p,4D*,1/2,,,L12180,
Ga,7,18.9715,0.0005,18.9715+,20,,,30562,557668,3d7,2G,7/2,3d6.(3D).4p,2D*,5/2,,,L12180,
Ga,7,18.9746,0.0005,18.974*,110,,,38580,565606,3d7,2D2,5/2,3d6.(1D2).4p,2F*,7/2,,,L12180,
Ga,7,18.9798,0.0005,18.9798+,300*,,,27941,554816,3d7,2G,9/2,3d6.(3D).4p,4F*,9/2,,,L12180,
Ga,7,18.9798,0.0005,18.9798+,300*,,,61134,588009,3d7,2F,5/2,3d6.(3F1).4p,2D*,3/2,,,L12180,
Ga,7,18.9804,0.0005,18.9805+,290,,,4641,531498,3d7,4F,5/2,3d6.(3H).4p,2G*,7/2,,,L12180,
Ga,7,18.9876,0.0005,18.9875+,30,,,2753,529414,3d7,4F,7/2,3d6.(3F2).4p,4F*,7/2,,,L12180,
Ga,7,18.9927,0.0005,18.993*,60,,,2753,529270,3d7,4F,7/2,3d6.(3F2).4p,4F*,5/2,,,L12180,
Ga,7,19.0008,0.0005,19.0009+,600*,,,27941,554233,3d7,2G,9/2,3d6.(3D).4p,4F*,7/2,,,L12180,
Ga,7,19.0008,0.0005,19.0009+,600*,,,0,526292,3d7,4F,9/2,3d6.(3H).4p,4I*,9/2,,,L12180,
Ga,7,19.0028,0.0005,19.0028+,600,,,27941,554178,3d7,2G,9/2,3d6.(1G2).4p,2G*,9/2,,,L12180,
Ga,7,19.0051,0.0005,19.0048+,70,,,26072,552256,3d7,4P,5/2,3d6.(1G2).4p,2G*,7/2,,,L12180,
Ga,7,19.0071,0.0005,19.0070+,60,,,26072,552194,3d7,4P,5/2,3d6.(3D).4p,4F*,5/2,,,L12180,
Ga,7,19.0101,0.0005,19.0101+,430*,,,27941,553976,3d7,2G,9/2,3d6.(1G2).4p,2F*,7/2,,,L12180,
Ga,7,19.0101,0.0005,19.0100+,430*,,,36072,562112,3d7,2P,1/2,3d6.(1D2).4p,2D*,3/2,,,L12180,
Ga,7,19.0101,0.0005,19.0101+,430*,,,26072,552107,3d7,4P,5/2,3d6.(3D).4p,2P*,3/2,,,L12180,
Ga,7,19.0101,0.0005,19.0095+,430*,,,26142,552194,3d7,4P,3/2,3d6.(3D).4p,4F*,5/2,,,L12180,
Ga,7,19.0124,0.0005,19.0127+,260*,,,26142,552107,3d7,4P,3/2,3d6.(3D).4p,2P*,3/2,,,L12180,
Ga,7,19.0124,0.0005,19.0124+,260*,,,0,525973,3d7,4F,9/2,3d6.(3H).4p,4H*,7/2,,,L12180,
Ga,7,19.0124,0.0005,19.012*,260*,,,27850,553821,3d7,4P,1/2,3d6.(3D).4p,4D*,3/2,,,L12180,
Ga,7,19.0189,0.0005,19.0189+,700*,,,4641,530435?,3d7,4F,5/2,3d6.(3P2).4p,4D*,3/2,,,L12180,
Ga,7,19.0189,0.0005,19.0189+,700*,,,0,525794,3d7,4F,9/2,3d6.(3H).4p,4G*,9/2,,,L12180,
Ga,7,19.0240,0.0005,19.0239+,380bl,,,26142,551797?,3d7,4P,3/2,3d6.(3D).4p,4P*,1/2,,,L12180,
Ga,5,19.0240,0.0010,19.0240+,380bl,,,0,525651,3d9,2D,5/2,3d8.(3F<2>).4f,"(2,5/2)*",5/2,,,L12180,
Ga,7,19.0267,0.0005,19.027*,100,,,38580,564156,3d7,2D2,5/2,3d6.(1D2).4p,2F*,5/2,,,L12180,
Ga,7,19.0345,0.0005,19.0344+,150bl,,,26072,551436,3d7,4P,5/2,3d6.(3D).4p,4F*,3/2,,,L12180,
Ga,5,19.0345,0.0010,19.0345+,150bl,,,0,525362,3d9,2D,5/2,3d8.(3F<2>).4f,"(2,7/2)*",7/2,,,L12180,
Ga,7,19.0371,0.0005,19.0370+,30,,,26142,551436,3d7,4P,3/2,3d6.(3D).4p,4F*,3/2,,,L12180,
Ga,7,19.0400,0.0005,19.0411+,1350*,,,33799,558978,3d7,2P,3/2,3d6.(3D).4p,2F*,5/2,,,L12180,
Ga,7,19.0400,0.0005,19.0400+,1350*,,,0,525209,3d7,4F,9/2,3d6.(3H).4p,4G*,11/2,,,L12180,
Ga,20,19.0425,0.0010,19.0425+,44,,,764337,1289478,3p2,1D,2,3p.3d,1D*,2,,,L12180,
Ga,7,19.0518,0.0005,19.0518+,20,,,27941,552825,3d7,2G,9/2,3d6.(3D).4p,4D*,7/2,,,L12180,
Ga,7,19.0533,0.0005,19.0533+,150,,,30562,555406,3d7,2G,7/2,3d6.(1I).4p,2H*,9/2,,,L12180,
Ga,7,19.0612,0.0005,19.061*,30,,,4641,529270,3d7,4F,5/2,3d6.(3F2).4p,4F*,5/2,,,L12180,
Ga,7,19.0647,0.0005,19.0647+,480,,,30562,555091,3d7,2G,7/2,3d6.(1G2).4p,2F*,5/2,,,L12180,
Ga,7,19.0738,0.0005,19.1*,100,,,42718,567000,3d7,2D2,3/2,3d6.(1S2).4p,2P*,3/2,,,L12180,
Ga,7,19.0779,0.0005,19.0779+,100,,,5885,530051?,3d7,4F,3/2,3d6.(3F2).4p,4F*,3/2,,,L12180,
Ga,7,19.0856,0.0005,19.0856+,260,,,2753,526708,3d7,4F,7/2,3d6.(3H).4p,4G*,7/2,,,L12180,
Ga,7,19.0955,0.0005,19.0960+,20,,,30562,554233,3d7,2G,7/2,3d6.(3D).4p,4F*,7/2,,,L12180,
Ga,7,19.1010,0.0005,19.101*,260*,,,38580,562112,3d7,2D2,5/2,3d6.(1D2).4p,2D*,3/2,,,L12180,
Ga,7,19.1010,0.0005,19.1008+,260*,,,2753,526292,3d7,4F,7/2,3d6.(3H).4p,4I*,9/2,,,L12180,
Ga,7,19.1055,0.0005,19.106*,140*,,,5885,529270,3d7,4F,3/2,3d6.(3F2).4p,4F*,5/2,,,L12180,
Ga,7,19.1055,0.0005,19.105*,140*,,,38580,561991,3d7,2D2,5/2,3d6.(1D2).4p,2D*,5/2,,,L12180,
Ga,7,19.1055,0.0005,19.1053+,140*,,,30562,553976,3d7,2G,7/2,3d6.(1G2).4p,2F*,7/2,,,L12180,
Ga,5,19.1100,0.0010,19.1100+,430*,,,0,523286,3d9,2D,5/2,3d8.(3F<3>).4f,"(3,5/2)*",7/2,,,L12180,
Ga,5,19.1100,0.0010,19.1100+,430*,,,0,523286,3d9,2D,5/2,3d8.(3F<3>).4f,"(3,5/2)*",5/2,,,L12180,
Ga,7,19.1122,0.0005,19.1124+,60,,,2753,525973,3d7,4F,7/2,3d6.(3H).4p,4H*,7/2,,,L12180,
Ga,7,19.1144,0.0005,19.1144+,290,,,2753,525918,3d7,4F,7/2,3d6.(3P2).4p,2D*,5/2,,,L12180,
Ga,7,19.1189,0.0005,19.1190+,420,,,2753,525794,3d7,4F,7/2,3d6.(3H).4p,4G*,9/2,,,L12180,
Ga,5,19.1248,0.0010,19.1251+,400,,,0,522873,3d9,2D,5/2,3d8.(3F<3>).4f,"(3,7/2)*",5/2,,,L12180,
Ga,7,19.1294,0.0005,19.1295+,160,,,26072,548824,3d7,4P,5/2,3d6.(3D).4p,4P*,3/2,,,L12180,
Ga,5,19.1313,0.0010,19.1313+,200,,,0,522704,3d9,2D,5/2,3d8.(3F<3>).4f,"(3,5/2)*",3/2,,,L12180,
Ga,7,19.1353,0.0005,19.1349+,220,,,33799,556405,3d7,2P,3/2,3d6.(1D2).4p,2P*,3/2,,,L12180,
Ga,7,19.1408,0.0005,19.1411+,130,,,4641,527077,3d7,4F,5/2,3d6.(3F2).4p,4G*,5/2,,,L12180,
Ga,7,19.1436,0.0005,19.144*,70,,,27850,550217,3d7,4P,1/2,3d6.(3D).4p,4D*,1/2,,,L12180,
Ga,7,19.1474,0.0005,19.1474+,340,,,30562,552825,3d7,2G,7/2,3d6.(3D).4p,4D*,7/2,,,L12180,
Ga,7,19.1546,0.0005,19.1546+,400bl,,,4641,526708,3d7,4F,5/2,3d6.(3H).4p,4G*,7/2,,,L12180,
Ga,5,19.1547,0.0010,19.1546+,400bl,,,3583,525651,3d9,2D,3/2,3d8.(3F<2>).4f,"(2,5/2)*",5/2,,,L12180,
Ga,7,19.1575,0.0005,19.1575+,650,,,27941,549929,3d7,2G,9/2,3d6.(1I).4p,2H*,11/2,,,L12180,
Ga,7,19.1598,0.0005,19.1599+,450,,,26072,547996,3d7,4P,5/2,3d6.(3D).4p,4P*,5/2,,,L12180,
Ga,7,19.1630,0.0005,19.1633+,390*,,,27941,549771,3d7,2G,9/2,3d6.(3G).4p,2G*,7/2,,,L12180,
Ga,7,19.1630,0.0005,19.1624+,390*,,,26142,547996,3d7,4P,3/2,3d6.(3D).4p,4P*,5/2,,,L12180,
Ga,5,19.1662,0.0010,19.1662+,450,,,3583,525335,3d9,2D,3/2,3d8.(3F<2>).4f,"(2,5/2)*",3/2,,,L12180,
Ga,7,19.1662,0.0005,19.1662+,450bl,,,36072,557825,3d7,2P,1/2,3d6.(3D).4p,2D*,3/2,,,L12180,
Ga,7,19.1683,0.0005,19.1683+,450,,,30562,552256,3d7,2G,7/2,3d6.(1G2).4p,2G*,7/2,,,L12180,
Ga,7,19.1740,0.0005,19.1740+,190,,,61134,582673,3d7,2F,5/2,3d6.(3F1).4p,4G*,5/2,,,L12180,
Ga,7,19.1778,0.0005,19.1777+,200*,,,42718,564156,3d7,2D2,3/2,3d6.(1D2).4p,2F*,5/2,,,L12180,
Ga,7,19.1778,0.0005,19.178*,200*,,,62189,583630,3d7,2F,7/2,3d6.(3F1).4p,4G*,7/2,,,L12180,
Ga,7,19.1835,0.0005,19.1837+,20*,,,4641,525918,3d7,4F,5/2,3d6.(3P2).4p,2D*,5/2,,,L12180,
Ga,7,19.1835,0.0005,19.1831+,20*,,,33799,555091,3d7,2P,3/2,3d6.(1G2).4p,2F*,5/2,,,L12180,
Ga,7,19.1868,0.0005,19.1868+,250,,,5885,527077,3d7,4F,3/2,3d6.(3F2).4p,4G*,5/2,,,L12180,
Ga,5,19.1921,0.0010,19.1921+,100,,,3583,524631,3d9,2D,3/2,3d8.(3F<2>).4f,"(2,5/2)*",1/2,,,L12180,
Ga,7,19.1948,0.0005,19.195*,220,,,27850,548824,3d7,4P,1/2,3d6.(3D).4p,4P*,3/2,,,L12180,
Ga,7,19.2169,0.0005,19.218*,550bl,,,30562,550920,3d7,2G,7/2,3d6.(3G).4p,2G*,9/2,,,L12180,
Ga,5,19.2169,0.0010,19.2169+,550bl,,,0,520375,3d9,2D,5/2,3d8.(3F<4>).4f,"(4,7/2)*",5/2,,,L12180,
Ga,5,19.2201,0.0010,19.2201+,400,,,0,520289,3d9,2D,5/2,3d8.(3F<4>).4f,"(4,7/2)*",7/2,,,L12180,
Ga,7,19.2300,0.0005,19.2300+,70*,,,33799,553821,3d7,2P,3/2,3d6.(3D).4p,4D*,3/2,,,L12180,
Ga,7,19.2300,0.0005,19.2295+,70*,,,5885,525918,3d7,4F,3/2,3d6.(3P2).4p,2D*,5/2,,,L12180,
Ga,7,19.2335,0.0005,19.2335+,700,,,27941,547868,3d7,2G,9/2,3d6.(3H).4p,2H*,9/2,,,L12180,
Ga,5,19.2355,0.0010,19.2355+,260,,,0,519872,3d9,2D,5/2,3d8.(3F<4>).4f,"(4,7/2)*",3/2,,,L12180,
Ga,7,19.2535,0.0005,19.2532+,130bl,,,42718,562112,3d7,2D2,3/2,3d6.(1D2).4p,2D*,3/2,,,L12180,
Ga,5,19.2536,0.0010,19.2536+,130bl,,,3583,522966?,3d9,2D,3/2,3d8.(3F<3>).4f,"(3,7/2)*",3/2,,,L12180,
Ga,7,19.2571,0.0005,19.2577+,150bl,,,42718,561991,3d7,2D2,3/2,3d6.(1D2).4p,2D*,5/2,,,L12180,
Ga,5,19.2571,0.0010,19.2571+,150bl,,,3583,522873,3d9,2D,3/2,3d8.(3F<3>).4f,"(3,7/2)*",5/2,,,L12180,
Ga,7,19.2587,0.0005,19.259*,400*,,,37710,556952,3d7,2H,11/2,3d6.(1I).4p,2I*,11/2,,,L12180,
Ga,7,19.2587,0.0005,19.259*,400*,,,38580,557825,3d7,2D2,5/2,3d6.(3D).4p,2D*,3/2,,,L12180,
Ga,7,19.2604,0.0005,19.2601+,650*,,,30562,549771,3d7,2G,7/2,3d6.(3G).4p,2G*,7/2,,,L12180,
Ga,7,19.2604,0.0005,19.2607+,650*,,,30562,549753,3d7,2G,7/2,3d6.(1G2).4p,2H*,9/2,,,L12180,
Ga,7,19.2645,0.0005,19.265*,1150*,,,37710,556798,3d7,2H,11/2,3d6.(1I).4p,2I*,13/2,,,L12180,
