element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ce,2,319.034,319.03380+,200,,,2641.559,33977.140,4f.5d.(1G*).6s,*,7/2,4f.5d.(3D*).6p,,7/2,,,L3475,
Ce,2,319.483,319.48229+,710,,,4910.963,36202.557,4f.5d.(3H*).6s,*,11/2,4f.6s.(3F*).6p,4G,9/2,,,L3475,
Ce,2,319.928,319.92775+,200,,,5675.763,36923.789,4f.5d.(3F*).6s,4F*,9/2,4f.5d.(1H*).6p,,9/2,,,L3475,
Ce,2,320.171,320.17096+,990,,,6913.392,38137.682,4f.5d.(3H*).6s,4H*,13/2,4f.6s.(3F*).6p,4G,11/2,,,L3475,
Ce,2,321.838,321.83750+,200,,,3363.427,34426.037,4f.5d.(3F*).6s,4F*,5/2,4f.5d.(1F*).6p,,5/2,,,L3475,
Ce,2,321.894,321.89419+,710,,,6913.392,37970.532,4f.5d.(3H*).6s,4H*,13/2,4f.5d.(1H*).6p,2H,11/2,,,L3475,
Ce,2,322.117,322.11689+,880,,,4523.033,35558.702,4f.5d.(3H*).6s,4H*,9/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,2,322.567,322.56743+,330,,,8402.668,39394.990,4f.5d.(3D*).6s,4D*,7/2,4f.5d.(3P*).6p,,7/2,,,L3475,
Ce,2,322.711,322.71134+,710,,,2595.644,33574.145,4f.5d.(3F*).6s,4F*,3/2,4f.6s.(3F*).6p,,3/2,,,L3475,
Ce,3,322.857,,20000,,,,,,,,,,,,,L3518,
Ce,2,322.936,322.93614+,240,,,2595.644,33552.582,4f.5d.(3F*).6s,4F*,3/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,2,323.124,323.12378+,480,,,3995.460,34934.421,4f.5d.(3H*).6s,4H*,7/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,2,323.416,323.41584+,710,,,2641.559,33552.582,4f.5d.(1G*).6s,*,7/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,3,323.420,,3000,,,,,,,,,,,,,L3518,
Ce,2,323.489,323.48876+,330,,,7233.627,38137.682,4f.5d.(3G*).6s,4G*,11/2,4f.6s.(3F*).6p,4G,11/2,,,L3475,
Ce,2,323.674,323.67358+,390,,,4459.872,35346.282,4f.5d.(3F*).6s,4F*,7/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,2,324.337,324.33685+,390,,,4523.033,35346.282,4f.5d.(3H*).6s,4H*,9/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,2,324.667,324.66723+,200,,,3363.427,34155.311,4f.5d.(3F*).6s,4F*,5/2,5d3,,7/2,,,L3475,
Ce,2,326.098,326.09739+,200,,,8175.863,38832.709,4f.5d.(3D*).6s,4D*,5/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,2,326.388,326.38851+,200,,,3703.594,34333.096,4f.(2F*).5d2.(3F),*,7/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,3,326.776,,4000,,,,,,,,,,,,,L3518,
Ce,3,326.794,,3000,,,,,,,,,,,,,L3518,
Ce,2,327.225,327.22507+,990,,,5651.357,36202.557,4f.5d.(3H*).6s,4H*,11/2,4f.6s.(3F*).6p,4G,9/2,,,L3475,
Ce,2,327.486,327.48669+,330,,,5675.763,36202.557,4f.5d.(3F*).6s,4F*,9/2,4f.6s.(3F*).6p,4G,9/2,,,L3475,
Ce,2,327.984,327.98387+,200,,,2382.246,32862.767,4f.5d.(1G*).6s,*,9/2,4f.5d.(3F*).6p,,7/2,,,L3475,
Ce,2,328.522,328.52219+,330,,,3995.460,34426.037,4f.5d.(3H*).6s,4H*,7/2,4f.5d.(1F*).6p,,5/2,,,L3475,
Ce,2,329.528,329.52867+,240,,,3995.460,34333.096,4f.5d.(3H*).6s,4H*,7/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,2,329.688,329.68803+,200,,,6521.332,36844.305,4f.5d.(3D*).6s,*,3/2,4f.5d.(3D*).6p,,5/2,,,L3475,
Ce,2,330.015,330.01524+,220,,,5819.113,36112.021,4f.5d.(3G*).6s,*,9/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,2,330.484,330.48425+,240,,,5675.763,35925.682,4f.5d.(3F*).6s,4F*,9/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,2,331.222,331.22173+,200,,,8896.729,39079.298,4f2.(3H).5d,4I,11/2,4f3,4I*,11/2,,,L3475,
Ce,2,331.472,331.47123+,240,,,3995.460,34155.311,4f.5d.(3H*).6s,4H*,7/2,5d3,,7/2,,,L3475,
Ce,2,331.780,331.77977+,200,,,5675.763,35807.568,4f.5d.(3F*).6s,4F*,9/2,4f.6s.(1F*).6p,,9/2,,,L3475,
Ce,2,333.446,333.44536+,200,,,10058.226,40039.524,4f2.(3H).5d,4I,13/2,4f3,4I*,13/2,,,L3475,
