element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sc,2,194.6980,0.0010,194.6980,0.0010,1,,,29742.16,81103.75,3p6.3d.4p,3P*,1,3p6.3d.5d,3P,2,,,L5141,
Sc,1,194.76533,0.00007,194.76528,0.00005,"1g,a",,,0.0000,51343.854,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.83238,0.00007,194.83243,0.00005,"2g,a",,,0.0000,51326.158,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.87020,0.00007,194.87017,0.00005,"1g,a",,,0.0000,51316.218,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,2,194.9167,0.0010,194.9167,0.0010,1,,,29736.27,81040.25,3p6.3d.4p,3P*,0,3p6.3d.5d,3P,1,,,L5141,
Sc,2,194.9390,0.0010,194.9390,0.0010,1,,,29742.16,81040.25,3p6.3d.4p,3P*,1,3p6.3d.5d,3P,1,,,L5141,
Sc,2,195.0085,0.0010,195.0085,0.0010,3,,,29823.93,81103.75,3p6.3d.4p,3P*,2,3p6.3d.5d,3P,2,,,L5141,
Sc,1,195.08689,0.00007,195.08686,0.00005,"2g,a",,,0.0000,51259.219,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,195.11479,0.00007,195.11474,0.00005,"1g,a",,,0.0000,51251.894,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,195.17865,0.00007,195.17865,0.00005,"2g,a",,,0.0000,51235.113,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,2,195.1875,0.0010,195.1875,0.0010,1,,,29742.16,80974.94,3p6.3d.4p,3P*,1,3p6.3d.5d,3P,0,,,L5141,
Sc,2,195.2503,0.0010,195.2503,0.0010,1,,,29823.93,81040.25,3p6.3d.4p,3P*,2,3p6.3d.5d,3P,1,,,L5141,
Sc,1,195.28774,0.00007,195.28776,0.00005,"2g,a",,,0.0000,51206.485,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,2,195.2959,0.0010,195.2959,0.0010,4,,,27443.71,78648.06,3p6.3d.4p,3F*,2,3p6.3d.5d,3G,3,,,L5141,
Sc,1,195.40589,0.00007,195.40594,0.00005,"3g,a",,,168.3371,51343.854,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,2,195.4059,0.0010,195.4054,0.0010,3bl,,,26081.34,77256.99,3p6.3d.4p,1D*,2,3p6.3d.6s,3D,2,,,L5141,
Sc,1,195.41093,0.00007,195.41092,0.00005,"2g,a",,,0.0000,51174.213,3d.4s2,2D,3/2,,*,3/2,,,L2110,
Sc,2,195.4317,0.0010,195.4317,0.0010,1,,,27443.71,78612.48,3p6.3d.4p,3F*,2,3p6.3d.5d,3D,3,,,L5141,
Sc,1,195.47350,0.00007,195.47353,0.00005,"3g,a",,,168.3371,51326.158,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,195.51149,0.00007,195.51152,0.00005,"2g,a",,,168.3371,51316.218,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
