element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pt,4,64.6531,0.0006,64.65341,0.00021,683bl(Pt V),2.00e+09,,32168.62,186839.5,5d7,2F,5/2,5d6.6p,186839*,3/2,,T9565,L19453,
Pt,4,64.6577,0.0003,64.65776,0.00007,473,4.43e+08,,18361.43,173021.91,5d7,2G,9/2,5d6.6p,173021*,9/2,,T9565,L19453,
Pt,5,64.6633,0.0003,64.66184,0.00010,596*,3.38e+08,,31104.3,185755.03,5d6,3D,1,5d5.6p,185755*,2,,T9562,L19450,
Pt,5,64.6633,0.0003,64.66388,0.00008,596*,3.76e+08,,40468.85,195114.70,5d6,1F,3,5d5.6p,195114*,4,,T9562,L19450,
Pt,4,64.6928,0.0003,64.69247,0.00013,551,2.05e+09,,27870.20,182447.7,5d7,4P,3/2,5d6.6p,182447*,3/2,,T9565,L19453,
Pt,5,64.7006,0.0003,64.70103,0.00007,461,1.07e+08,,32806.12,187363.17,5d6,3G,4,5d5.6p,187363*,5,,T9562,L19450,
Pt,4,64.7062,0.0003,64.70600,0.00006,381,3.43e+08,,0.00,154545.18,5d7,4F,9/2,5d6.6p,154545*,9/2,,T9565,L19453,
Pt,5,64.7116,0.0003,64.71135,0.00008,144,2.27e+07,,30610.18,185142.58,5d6,3F2,4,5d5.6p,185142*,5,,T9562,L19450,
Pt,5,64.7247,0.0003,64.72484,0.00008,545,1.87e+08,,16430.43,170930.63,5d6,3H,4,5d5.6p,170930*,4,,T9562,L19450,
Pt,4,64.7356,0.0003,64.73593,0.00013,156,2.28e+08,,15539.29,170013.0,5d7,4F,3/2,5d6.6p,170013*,3/2,,T9565,L19453,
Pt,5,64.7474,0.0003,64.74782,0.00008,186,1.07e+08,,36613.63,191058.98,5d6,3G,3,5d5.6p,191058*,4,,T9562,L19450,
Pt,5,64.7635,0.0003,64.76344,0.00017,176,7.67e+07,,10817.6,165225.70,5d6,5D,0,5d5.6p,165225*,1,,T9562,L19450,
Pt,5,64.7675,0.0003,64.76730,0.00013,643,4.57e+08,,10826.8,165225.70,5d6,5D,1,5d5.6p,165225*,1,,T9562,L19450,
Pt,5,64.7953,0.0003,64.79555,0.00009,90,1.32e+08,,40468.85,194800.44,5d6,1F,3,5d5.6p,194800*,2,,T9562,L19450,
Pt,5,64.8513,0.0006,64.85072,0.00017,406bl(Pt IV),2.50e+08,,41251.2,195451.5,5d6,3P2,1,5d5.6p,195451*,2,,T9562,L19450,
Pt,4,64.8513,0.0006,64.85116,0.00008,406bl(Pt V),2.31e+08,,10452.87,164652.12,5d7,4F,5/2,5d6.(3D).6p,4D*,7/2,,T9565,L19453,
Pt,4,64.8744,0.0003,64.87366,0.00007,398,3.41e+08,,16169.35,170315.12,5d7,4P,5/2,5d6.6p,170315*,7/2,,T9565,L19453,
Pt,4,64.9033,0.0003,64.90378,0.00008,354,8.67e+07,,9567.18,163641.42,5d7,4F,7/2,5d6.6p,163641*,5/2,,T9565,L19453,
Pt,5,64.9203,0.0003,64.92031,0.00008,810,2.34e+08,,36613.63,190648.63,5d6,3G,3,5d5.6p,190648*,4,,T9562,L19450,
Pt,4,64.9354,0.0003,64.93499,0.00008,446,3.55e+08,,24437.46,178437.63,5d7,2H,11/2,5d6.6p,178437*,9/2,,T9565,L19453,
Pt,4,64.9533,0.0003,64.95313,0.00010,270,2.23e+08,,10452.87,164410.03,5d7,4F,5/2,5d6.6p,164410*,3/2,,T9565,L19453,
Pt,4,64.9591,0.0003,64.95894,0.00007,828,5.49e+08,,0.00,153943.40,5d7,4F,9/2,5d6.6p,153943*,11/2,,T9565,L19453,
Pt,5,64.9834,0.0003,64.98317,0.00008,796,3.50e+08,,21096.97,174982.96,5d6,3G,5,5d5.6p,174982*,4,,T9562,L19450,
Pt,4,65.0016,0.0003,65.00106,0.00010,613,1.35e+09,,16169.35,170013.0,5d7,4P,5/2,5d6.6p,170013*,3/2,,T9565,L19453,
Pt,4,65.0205,0.0003,65.02055,0.00007,235,9.50e+07,,15539.29,169336.81,5d7,4F,3/2,5d6.6p,169336*,5/2,,T9565,L19453,
Pt,4,65.0652,0.0003,65.06502,0.00013,505,1.24e+09,,28755.29,182447.7,5d7,2D2,5/2,5d6.6p,182447*,3/2,,T9565,L19453,
Pt,5,65.0846,0.0003,65.08376,0.00017,472*,5.20e+08,,30098.5,183746.65,5d6,1S2,0,5d5.6p,183746*,1,,T9562,L19450,
Pt,5,65.0846,0.0003,65.08452,0.00010,472*,2.86e+07,,6026.34,159672.71,5d6,5D,2,5d5.6p,159672*,3,,T9562,L19450,
Pt,4,65.0884,0.0003,65.08853,0.00008,224,1.39e+08,,24800.74,178437.63,5d7,2G,7/2,5d6.6p,178437*,9/2,,T9565,L19453,
Pt,4,65.1405,0.0003,65.14038,0.00008,798,5.73e+08,,9214.92,162729.52,5d7,2P,3/2,5d6.6p,162729*,3/2,,T9565,L19453,
Pt,4,65.1505,0.0003,65.15012,0.00007,770,6.54e+08,,0.00,153491.65,5d7,4F,9/2,5d6.6p,153491*,7/2,,T9565,L19453,
Pt,5,65.1651,0.0003,65.16502,0.00013,215,2.44e+07,,7612.63,161069.2,5d6,5D,3,5d5.(6S).6p,7P*,4,,T9562,L19450,
Pt,5,65.1717,0.0003,65.17158,0.00010,217,2.38e+08,,53919.76,207360.87,5d6,3F1,4,5d5.6p,207360*,4,,T9562,L19450,
