element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
N,1,650.631,650.6302,185,6.91e+05,C,94881.820,110247.288,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).4d,4F,7/2,,"u18,LS",L3513,
N,2,661.056,661.056,750,6.01e+07,B,174212.03,189335.16,2s2.2p.3p,1D,2,2s2.2p.3d,1F*,3,,T7333,L3513,
N,1,662.254,662.2543,185,7.93e+05,D+,94830.890,109926.661,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).5s,4P,5/2,,"u18,LS",L3513,
N,1,663.694,663.6938,185,1.40e+06,D+,94793.490,109856.520,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).5s,4P,3/2,,"u18,LS",L3513,
N,1,664.496,664.4962,235,3.49e+06,D+,94881.820,109926.661,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).5s,4P,5/2,,"u18,LS",L3513,
N,1,664.650,664.6503,185,2.18e+06,D+,94770.880,109812.233,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).5s,4P,1/2,,"u18,LS",L3513,
N,1,665.346,665.3458,235,2.74e+06,D+,94830.890,109856.520,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).5s,4P,3/2,,"u18,LS",L3513,
N,1,665.651,665.6509,210,2.17e+06,D+,94793.490,109812.233,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).5s,4P,1/2,,"u18,LS",L3513,
N,1,672.262,672.2610,185,3.56e+06,C,95532.150,110403.220,2s2.2p2.(3P).3p,4P*,5/2,2s2.2p2.(3P).4d,4D,7/2,,"u18,LS",L3513,
N,1,739.864,,210,,,,,,,,,,,,,L3513,
N,1,740.612,740.6122,160,1.52e+06,C,96787.680,110286.305,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).4d,2F,5/2,,"u18,LS",L3513,
N,1,740.624,740.6239,265,1.63e+06,C,96864.050,110362.462,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).4d,2F,7/2,,"u18,LS",L3513,
N,1,742.364,742.3641,685,5.64e+06,B+,83284.070,96750.840,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).3p,4S*,3/2,,T7370,L3513,
N,1,744.229,744.2298,785,1.19e+07,B+,83317.830,96750.840,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).3p,4S*,3/2,,T7370,L3513,
N,1,746.831,746.8312,900,1.96e+07,B+,83364.620,96750.840,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).3p,4S*,3/2,,T7370,L3513,
N,1,760.880,,185,,,,,,,,,,,,,L3513,
N,5,761.846,,60w,,,,,,,,,,,,,L4829,
N,2,776.224,776.224,450,8.49e+06,B,174212.03,187091.37,2s2.2p.3p,1D,2,2s2.2p.3d,1D*,2,,T7333,L3513,
