element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Te,2,125.3620,0.0011,125.3610,0.0003,41000,,,12421.854,92191.47,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4D,3/2,,,L15043,
Te,2,127.0024,0.0011,127.0023,0.0003,31000,,,10222.385,88961.09,5s2.5p3,2D*,3/2,5s2.5p2.(3P).6s,2P,3/2,,,L15043,
Te,2,127.0593,0.0011,127.0609,0.0003,32000,,,10222.385,88924.81,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,2F,5/2,,,L15043,
Te,2,127.1113,0.0011,127.1110,0.0006,18000,,,24032.095,102703.5,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,2D,5/2,,,L15043,
Te,2,127.2689,0.0011,127.2689,0.0003,30000,,,10222.385,88796.16,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,2P,1/2,,,L15043,
Te,2,127.4738,0.0011,127.4726,0.0003,59000,,,0.000,78448.22,5s2.5p3,4S*,3/2,5s2.5p2.(3P).6s,4P,1/2,,,L15043,
Te,2,127.8571,0.0011,127.8568,0.0003,15000,,,24032.095,102244.60,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,2D,3/2,,,L15043,
Te,2,128.0457,0.0011,128.0490,0.0003,24000,,,24032.095,102127.22,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,4P,1/2,,,L15043,
Te,2,129.5639,0.0011,129.5636,0.0003,24000,,,10222.385,87404.54,5s2.5p3,2D*,3/2,5s.(2S).5p4.(1D),2D,5/2,,,L15043,
Te,2,129.8069,0.0011,129.8140,0.0003,69000bl,,,24032.095,101065.37,5s2.5p3,2P*,3/2,5s2.5p2.(1D).5d,2S,1/2,,,L15043,
Te,2,130.3648,0.0011,130.3634,0.0003,13000,,,24032.095,100740.75,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,4P,3/2,,,L15043,
Te,2,130.6523,0.0011,130.6519,0.0003,33000*,,,12421.854,88961.09,5s2.5p3,2D*,5/2,5s2.5p2.(3P).6s,2P,3/2,,,L15043,
Te,2,130.6523,0.0011,130.6549,0.0003,33000*,,,10222.385,86759.90,5s2.5p3,2D*,3/2,5s.(2S).5p4.(1D),2D,3/2,,,L15043,
Te,2,130.7130,0.0011,130.7139,0.0003,21000,,,12421.854,88924.81,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,2F,5/2,,,L15043,
Te,2,131.0609,0.0011,131.0601,0.0003,38000,,,0.000,76300.87,5s2.5p3,4S*,3/2,5s.(2S).5p4.(3P),4P,1/2,,,L15043,
Te,2,132.4914,0.0011,132.4889,0.0004,26000,,,12421.854,87899.86,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4F,7/2,,,L15043,
Te,2,132.9828,0.0011,132.9830,0.0004,9400,,,24032.095,99229.68,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,4P,5/2,,,L15043,
Te,2,133.4472,0.0011,133.4449,0.0004,26000,,,10222.385,85159.66,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4F,3/2,,,L15043,
