element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,3,144.9766,0.0010,144.9763,0.0005,200,,,0.00,68976.80,5d4,5D,0,,,1,,,L10405,
W,3,145.0090,0.0010,145.0090,0.0005,100,,,19851.87,88813.10,5d4,3G,3,,,3,,,L10405,
W,3,145.1020,0.0010,145.1021,0.0005,5,,,30507.27,99424.24,5d3.(2G).6s,3G,4,5d2.(3F).6s.6p.(1P*),3G*,3,,,L10405,
W,3,145.1193,0.0010,145.1192,0.0005,5,,,50539.59,119448.46,5d2.6s2,3F,2,5d2.(1G).6s.6p.(3P*),3F*,2,,,L10405,
W,3,145.1255,0.0010,145.1254,0.0005,50,,,16621.08,85527.01,5d4,3P2,2,,,2,,,L10405,
W,3,145.1310,0.0010,145.1308,0.0005,15,,,17380.40,86283.75,5d3.(4F).6s,5F,4,,,3,,,L10405,
W,3,145.1532,0.0010,145.1531,0.0005,50,,,23080.82,91973.61,5d3.(4P).6s,5P,1,5d2.(3F).6s.6p.(3P*),3F*,2,,,L10405,
W,3,145.1567,0.0010,145.1566,0.0005,50*,,,17380.40,86271.52,5d3.(4F).6s,5F,4,,,4,,,L10405,
W,3,145.1567,0.0010,145.1568,0.0005,50*,,,37808.94,106699.96,,,1,,,1,,,L10405,
W,3,145.2088,0.0010,145.2088,0.0005,150,,,12427.09,81293.43,5d3.(4F).6s,5F,2,,,2,,,L10405,
W,4,145.2249,0.0010,145.2248,0.0005,50,,,35093.78,103952.54,5d2.(3F).6s,4F,5/2,5d2.(3P).6p,4D*,3/2,,,L6352,
W,3,145.2781,0.0010,145.2782,0.0005,100,,,26588.54,95422.00,5d4,1G2,4,5d2.(3F).6s.6p.(3P*),5D*,3,,,L10405,
W,4,145.3156,0.0010,145.3154,0.0005,30,,,52828.24,121644.05,5d2.(3F).6s,2F,7/2,5d2.(1D).6p,2F*,7/2,,,L6352,
W,3,145.3156,0.0010,145.3155,0.0005,30,,,29245.28,98061.07,5d4,1F,3,,,2,,,L10405,
W,3,145.3314,0.0010,145.3315,0.0005,50,,,22955.03,91763.26,5d3.(4P).6s,5P,2,,,3,,,L10405,
W,3,145.3391,0.0010,145.3392,0.0005,5,,,27726.22,96530.77,5d2.6s2,1S,0,,,1,,,L10405,
W,3,145.3474,0.0010,145.3464,0.0005,300,,,13700.95,82502.08,5d4,3H,4,5d3.(2G).6p,3G*,4,,,L10405,
W,3,145.3809,0.0010,145.3807,0.0005,50,,,24097.14,92882.06,5d4,3D,1,,,1,,,L10405,
