element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Al,2,181.8352,181.8355,0.0010,50,5.45e+08,B+,95549.42,150544.17,3s.3d,3D,3,3p.3d,3D*,3,,"T6298c4,LS",L4575,
Al,2,181.8392,181.8391,0.0010,3,6.82e+07,C+,95550.51,150544.17,3s.3d,3D,2,3p.3d,3D*,3,,"T6298c4,LS",L4575,
Al,4,181.8563,181.8569,0.0010,1000,2.61e+08,A,616644.2,671632.5,2s2.2p5.(2P*).3s,3P*,2,2s2.2p5.(2P*).3p,3S,1,,c47,L2223,
Al,2,181.9285,181.9285,0.0010,1,4.25e+08,B,95550.51,150517.17,3s.3d,3D,2,3p.3d,3D*,2,,"T6298c4,LS",L4575,
Al,2,182.0124,182.0122,0.0010,2,4.57e+08,B,95551.44,150492.80,3s.3d,3D,1,3p.3d,3D*,1,,"T6298c4,LS",L4575,
Al,2,182.85876,182.8587,0.0010,290,4.72e+08,B,91274.50,145961.54,3s.4s,3S,1,3p.4s,3P*,2,,"T6298c4,LS",L3460,
Al,2,183.28374,183.2838,0.0010,225,4.69e+08,B,91274.50,145834.70,3s.4s,3S,1,3p.4s,3P*,1,,"T6298c4,LS",L3460,
Al,2,183.48077,183.4807,0.0010,170,4.67e+08,C+,91274.50,145776.15,3s.4s,3S,1,3p.4s,3P*,0,,"T6298c4,LS",L3460,
Al,2,183.69635,183.6965,0.0010,60,4.03e+07,C,85481.35,139918.98,3p2,1D,2,3s.7p,1P*,1,,T6533,L3460,
Al,2,184.8888,184.8888,0.0010,1,,,95350.60,149437.17,3s.4s,1S,0,3s.15p,1P*,1,,,L4575,
Al,2,184.915,184.9164,0.0010,2,,,95550.51,149629.0,3s.3d,3D,2,3s.14f,3F*,3,,,L7431,
Al,3,185.47164,185.4716,0.0010,1000g,5.44e+08,A+,0.00,53916.60,2p6.3s,2S,1/2,2p6.3p,2P*,3/2,,c32,L277,
Al,2,185.58054,185.5804,0.0010,90,,,91274.50,145159.49,3s.4s,3S,1,3s.9p,3P*,2,,,L3460,
Al,2,185.59286,185.5926,0.0010,190,8.38e+07,B+,37393.03,91274.50,3s.3p,3P*,0,3s.4s,3S,1,,c47,L3460,
Al,2,185.60957,185.6095,0.0010,90,,,91274.50,145151.06,3s.4s,3S,1,3s.9p,3P*,1,,,L3460,
Al,2,185.62741,185.6275,0.0010,30,,,91274.50,145145.84,3s.4s,3S,1,3s.9p,3P*,0,,,L3460,
Al,2,185.80262,185.8025,0.0010,315,2.49e+08,A,37453.91,91274.50,3s.3p,3P*,1,3s.4s,3S,1,,c47,L3460,
Al,2,185.99796,185.99809,0.00010,110,8.68e+07,B,85481.35,139245.343,3p2,1D,2,3s.6f,1F*,3,,T6533,L3460,
Al,2,186.2081,186.2080,0.0010,5,,,95350.60,149053.98,3s.4s,1S,0,3s.14p,1P*,1,,,L4575,
Al,2,186.23111,186.2311,0.0010,400,4.08e+08,A,37577.79,91274.50,3s.3p,3P*,2,3s.4s,3S,1,,c47,L3460,
Al,3,186.27895,186.2790,0.0010,600g,5.36e+08,A+,0.00,53682.93,2p6.3s,2S,1/2,2p6.3p,2P*,1/2,,c32,L277,
Al,2,187.704,187.7046,0.0010,5,,,95550.51,148825.7,3s.3d,3D,2,3s.12f,3F*,3,,,L7431,
Al,2,187.8504,187.8504,0.0010,8,,,95350.60,148584.44,3s.4s,1S,0,3s.13p,1P*,1,,,L4575,
Al,4,188.1159,188.1163,0.0010,700,1.01e+08,A,618473.9,671632.5,2s2.2p5.(2P*).3s,3P*,1,2s2.2p5.(2P*).3p,3S,1,,c47,L2223,
Al,4,189.448,189.4517,0.0010,50,4.46e+07,B,714096.9,766880.8,2s2.2p5.(2P*).3p,1S,0,2s2.2p5.(2P*).3d,3D*,1,,c47,L2223,
Al,2,189.7401,189.7401,0.0010,10,,,95549.42,148253.08,3s.3d,3D,3,3s.11f,3F*,4,,,L4575,
Al,2,189.7460,189.7461,0.0010,3,,,95550.51,148252.52,3s.3d,3D,2,3s.11f,3F*,3,,,L4575,
Al,2,189.7500,189.7500,0.0010,1,,,95551.44,148252.37,3s.3d,3D,1,3s.11f,3F*,2,,,L4575,
Al,2,189.91943,189.9195,0.0010,25,,,95350.60,148004.49,3s.4s,1S,0,3s.12p,1P*,1,,,L3460,
Al,2,190.4326,190.4327,0.0010,8,2.7e+08,D,94084.96,146596.95,3p2,3P,0,3s.10p,3P*,1,,"T6298c4,LS",L4575,
Al,2,190.64082,190.6409,0.0010,25,2.0e+08,D,94147.46,146602.10,3p2,3P,1,3s.10p,3P*,2,,"T6298c4,LS",L3460,
Al,2,190.6596,190.6596,0.0010,4,2.0e+08,D,94147.46,146596.95,3p2,3P,1,3s.10p,3P*,1,,"T6298c4,LS",L4575,
Al,2,190.6674,190.6673,0.0010,8,8.2e+08,D,94147.46,146594.85,3p2,3P,1,3s.10p,3P*,0,,"T6298c4,LS",L4575,
Al,2,191.08252,191.0825,0.0010,80,5.8e+08,D,94268.68,146602.10,3p2,3P,2,3s.10p,3P*,2,,"T6298c4,LS",L3460,
Al,2,191.1013,191.1013,0.0010,15,3.4e+08,D,94268.68,146596.95,3p2,3P,2,3s.10p,3P*,1,,"T6298c4,LS",L4575,
Al,2,192.216,192.2154,0.0010,1,,,95549.42,147574.4,3s.3d,3D,3,3s.11p,3P*,2,,,L7431,
Al,2,192.47537,192.4754,0.0010,50,,,95549.42,147504.12,3s.3d,3D,3,3s.10f,3F*,4,,,L3460,
Al,2,192.4825,192.4826,0.0010,30,,,95550.51,147503.27,3s.3d,3D,2,3s.10f,3F*,3,,,L4575,
Al,2,192.4879,192.4879,0.0010,10,,,95551.44,147502.76,3s.3d,3D,1,3s.10f,3F*,2,,,L4575,
Al,2,192.60291,192.6032,0.0010,60,,,95350.60,147270.82,3s.4s,1S,0,3s.11p,1P*,1,,,L3460,
Al,2,192.6948,192.6948,0.0010,20,,,91274.50,143170.04,3s.4s,3S,1,3s.8p,3P*,2,,,L4575,
Al,2,192.7070,192.7070,0.0010,10,,,91274.50,143166.76,3s.4s,3S,1,3s.8p,3P*,1,,,L4575,
Al,2,192.713,192.7120,0.0010,1,,,91274.50,143165.4,3s.4s,3S,1,3s.8p,3P*,0,,,L7431,
Al,2,192.99775,192.9977,0.0010,150,1.15e+08,C+,94147.46,145961.54,3p2,3P,1,3p.4s,3P*,2,,"T6298c4,LS",L3460,
Al,2,193.10481,193.1050,0.0010,125,1.04e+09,A,59852.02,111637.33,3s.3p,1P*,1,3p2,1S,0,,"c47,u24",L3460,
Al,1,193.2268,193.2266,0.0010,"1000g,a",,,0.000,51752.7,3s2.3p,2P*,1/2,3s.3p2,2S,1/2,,,L3597,
Al,2,193.23768,193.2377,0.0010,150,1.53e+08,C+,94084.96,145834.70,3p2,3P,0,3p.4s,3P*,1,,"T6298c4,LS",L3460,
Al,2,193.45032,193.4503,0.0010,225,3.44e+08,B,94268.68,145961.54,3p2,3P,2,3p.4s,3P*,2,,"T6298c4,LS",L3460,
Al,2,193.47129,193.4713,0.0010,125,1.14e+08,C+,94147.46,145834.70,3p2,3P,1,3p.4s,3P*,1,,"T6298c4,LS",L3460,
Al,3,193.58404,193.5840,0.0010,300*,1.19e+09,A+,115956.21,167613.37,2p6.3d,2D,5/2,2p6.4f,2F*,7/2,,c32,L277,
Al,3,193.58404,193.5863,0.0010,300*,7.92e+07,A+,115956.21,167612.75,2p6.3d,2D,5/2,2p6.4f,2F*,5/2,,c32,L277,
Al,3,193.59489,193.5949,0.0010,200,1.11e+09,A+,115958.50,167612.75,2p6.3d,2D,3/2,2p6.4f,2F*,5/2,,c32,L277,
Al,1,193.6457,193.6459,0.0010,"1200g,a",,,112.061,51752.7,3s2.3p,2P*,3/2,3s.3p2,2S,1/2,,,L3597,
Al,2,193.69066,193.6908,0.0010,125,4.56e+08,C+,94147.46,145776.15,3p2,3P,1,3p.4s,3P*,0,,"T6298c4,LS",L3460,
Al,4,193.9022,193.9022,0.0010,300,2.71e+07,B+,620060.1,671632.5,2s2.2p5.(2P*).3s,3P*,0,2s2.2p5.(2P*).3p,3S,1,,c47,L2223,
Al,2,193.92606,193.9262,0.0010,150,1.89e+08,C+,94268.68,145834.70,3p2,3P,2,3p.4s,3P*,1,,"T6298c4,LS",L3460,
Al,2,195.8247,195.8246,0.0010,8,,,94084.96,145151.06,3p2,3P,0,3s.9p,3P*,1,,,L4575,
Al,2,195.877,195.8761,0.0010,1,5.7e+08,D,95549.42,146602.10,3s.3d,3D,3,3s.10p,3P*,2,,T6533,L7431,
Al,2,196.0322,196.0322,0.0010,3,,,94147.46,145159.49,3p2,3P,1,3s.9p,3P*,2,,,L4575,
Al,2,196.0646,196.0646,0.0010,3,,,94147.46,145151.06,3p2,3P,1,3s.9p,3P*,1,,,L4575,
Al,2,196.0846,196.0847,0.0010,10,,,94147.46,145145.84,3p2,3P,1,3s.9p,3P*,0,,,L4575,
Al,2,196.25904,196.2591,0.0010,70,,,95549.42,146502.47,3s.3d,3D,3,3s.9f,3F*,4,,,L3460,
Al,2,196.2645,196.2648,0.0010,8,,,95549.42,146500.99,3s.3d,3D,3,3s.9f,3F*,3,,,L4575,
Al,2,196.26910,196.2690,0.0010,60,,,95550.51,146500.99,3s.3d,3D,2,3s.9f,3F*,3,,,L3460,
Al,2,196.27349,196.2735,0.0010,70,,,95350.60,146299.92,3s.4s,1S,0,3s.10p,1P*,1,,,L3460,
Al,2,196.2763,196.2768,0.0010,50,,,95551.44,146499.90,3s.3d,3D,1,3s.9f,3F*,2,,,L3460,
Al,2,196.4990,196.4991,0.0010,40,,,94268.68,145159.49,3p2,3P,2,3s.9p,3P*,2,,,L4575,
Al,2,196.5316,196.5317,0.0010,10,,,94268.68,145151.06,3p2,3P,2,3s.9p,3P*,1,,,L4575,
Al,2,198.3650,198.3650,0.0010,10,4.06e+06,C,95549.42,145961.54,3s.3d,3D,3,3p.4s,3P*,2,,"T6298c4,LS",L4575,
Al,2,198.8699,198.8697,0.0010,3,3.60e+06,C,95550.51,145834.70,3s.3d,3D,2,3p.4s,3P*,1,,"T6298c4,LS",L4575,
Al,2,199.05310,199.0533,0.0010,315,1.38e+09,A,59852.02,110089.83,3s.3p,1P*,1,3s.3d,1D,2,,"c47,u24",L3460,
Al,2,199.105,199.1052,0.0010,1,4.77e+06,D,95551.44,145776.15,3s.3d,3D,1,3p.4s,3P*,0,,"T6298c4,LS",L7431,
Al,2,201.5864,201.5864,0.0010,70,,,95350.60,144941.10,3s.4s,1S,0,3s.9p,1P*,1,,,L4575,
Al,2,201.6053,201.6052,0.0010,150,9.82e+07,C+,95549.42,145135.31,3s.3d,3D,3,3s.8f,3F*,4,,"T6298c4,LS",L4575,
Al,4,201.619,201.6169,0.0010,30,,,821408.9,870991.9,2s2.2p5.(2P*<3/2>).4p,2[1/2],1,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,2,,,L2829,
Al,2,201.6193,201.6189,0.0010,80,1.10e+07,D,95549.42,145131.93,3s.3d,3D,3,3s.8f,3F*,3,,"T6298c4,LS",L4575,
Al,2,201.6234,201.6234,0.0010,150,8.73e+07,C+,95550.51,145131.93,3s.3d,3D,2,3s.8f,3F*,3,,"T6298c4,LS",L4575,
Al,2,201.6334,201.6332,0.0010,50,1.53e+07,D,95550.51,145129.51,3s.3d,3D,2,3s.8f,3F*,2,,"T6298c4,LS",L4575,
Al,2,201.6369,201.6370,0.0010,100,8.25e+07,C,95551.44,145129.51,3s.3d,3D,1,3s.8f,3F*,2,,"T6298c4,LS",L4575,
Al,2,202.2081,202.2082,0.0010,40,4.05e+07,C+,85481.35,134919.40,3p2,1D,2,3s.6p,1P*,1,,T6533,L4575,
Al,2,203.675,203.6760,0.0010,1,,,94084.96,143166.76,3p2,3P,0,3s.8p,3P*,1,,,L7431,
Al,2,203.922,203.9221,0.0010,1,,,94147.46,143170.04,3p2,3P,1,3s.8p,3P*,2,,,L7431,
Al,2,203.940,203.9414,0.0010,5,,,94147.46,143165.4,3p2,3P,1,3s.8p,3P*,0,,,L7431,
Al,2,204.427,204.4277,0.0010,2,,,94268.68,143170.04,3p2,3P,2,3s.8p,3P*,2,,,L7431,
Al,2,204.441,204.4414,0.0010,1,,,94268.68,143166.76,3p2,3P,2,3s.8p,3P*,1,,,L7431,
Al,2,204.763,204.7634,0.0010,5,,,91274.50,140095.7,3s.4s,3S,1,3s.7p,3P*,2,,,L7431,
Al,2,204.779,204.7793,0.0010,5,,,91274.50,140091.9,3s.4s,3S,1,3s.7p,3P*,1,,,L7431,
Al,2,204.787,204.7873,0.0010,1,,,91274.50,140090.0,3s.4s,3S,1,3s.7p,3P*,0,,,L7431,
Al,2,207.4009,207.4009,0.0010,200,1.41e+08,B,85481.35,133681.78,3p2,1D,2,3s.5f,1F*,3,,T6533,L4575,
Al,2,208.1481,208.1480,0.0010,15,,,37453.91,85481.35,3s.3p,3P*,1,3p2,1D,2,,,L4575,
Al,2,208.6864,208.6863,0.0010,30,,,37577.79,85481.35,3s.3p,3P*,2,3p2,1D,2,,,L4575,
Al,1,209.33,209.3352,0.0010,1,,,32436.796,80191.9,3s2.3d,2D,5/2,3s.3p.(3P*).5d,2D*,5/2,,,L3514,
Al,2,209.4264,209.4263,0.0010,700,1.84e+08,C+,95549.42,143283.75,3s.3d,3D,3,3s.7f,3F*,4,,"T6298c4,LS",L4575,
Al,2,209.4744,209.4741,0.0010,150,2.05e+07,D,95549.42,143272.86,3s.3d,3D,3,3s.7f,3F*,3,,"T6298c4,LS",L4575,
Al,2,209.4790,209.4789,0.0010,300,1.64e+08,C+,95550.51,143272.86,3s.3d,3D,2,3s.7f,3F*,3,,"T6298c4,LS",L4575,
Al,2,209.5100,209.5097,0.0010,100,2.87e+07,D,95550.51,143265.83,3s.3d,3D,2,3s.7f,3F*,2,,"T6298c4,LS",L4575,
Al,2,209.5140,209.5138,0.0010,200,1.55e+08,C+,95551.44,143265.83,3s.3d,3D,1,3s.7f,3F*,2,,"T6298c4,LS",L4575,
Al,2,209.9709,209.9706,0.0010,80,,,95350.60,142961.20,3s.4s,1S,0,3s.8p,1P*,1,,,L4575,
Al,1,212.3362,212.33586,0.00010,1g,1.22e+07,C,112.061,47192.38,3s2.3p,2P*,3/2,3s2.10d,2D,5/2,,"T6527c4,LS",L4737,
Al,4,212.845,212.846,0.010,40,,,824544.7,871512.2,2s2.2p5.(2P*<3/2>).4p,2[5/2],2,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,,L2829,
Al,1,212.9663,212.96627,0.00010,1g,1.52e+07,C,0.000,46940.97,3s2.3p,2P*,1/2,3s2.9d,2D,3/2,,"T6527c4,LS",L4737,
Al,4,213.0837,213.084,0.010,200,2.21e+06,C+,624717.5,671632.5,2s2.2p5.(2P*).3s,1P*,1,2s2.2p5.(2P*).3p,3S,1,,c47,L2223,
Al,4,213.092,213.098,0.010,200bl*,,,827844.9,874756.8,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,2s2.2p5.(2P*<1/2>).5s,2[1/2]*,1,,,L2829,
Al,4,213.092,213.098,0.010,200bl*,,,824080.0,870991.9,2s2.2p5.(2P*<3/2>).4p,2[5/2],3,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,2,,,L2829,
Al,1,213.4733,213.47331,0.00010,2g,1.81e+07,C,112.061,46941.55,3s2.3p,2P*,3/2,3s2.9d,2D,5/2,,"T6527c4,LS",L4737,
Al,1,214.5555,214.55548,0.00010,3g,2.06e+07,C,0.000,46593.32,3s2.3p,2P*,1/2,3s2.8d,2D,3/2,,"u36,LS",L4737,
Al,4,214.625,214.626,0.010,15,,,827844.9,874422.9,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,2s2.2p5.(2P*<1/2>).5s,2[1/2]*,0,,,L2829,
Al,1,215.0699,215.06989,0.00010,5g,2.46e+07,C,112.061,46593.95,3s2.3p,2P*,3/2,3s2.8d,2D,5/2,,"u36,LS",L4737,
Al,4,215.229,215.231,0.010,30,,,824544.7,870991.9,2s2.2p5.(2P*<3/2>).4p,2[5/2],2,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,2,,,L2829,
Al,3,215.4635,215.4612,0.0010,1*,,,167612.75,214010.22,2p6.4f,2F*,5/2,2p6.8g,2G,7/2,,,L3473,
Al,3,215.4635,215.4641,0.0010,1*,,,167613.37,214010.22,2p6.4f,2F*,7/2,2p6.8g,2G,9/2,,,L3473,
Al,3,215.4635,215.4641,0.0010,1*,,,167613.37,214010.22,2p6.4f,2F*,7/2,2p6.8g,2G,7/2,,,L3473,
Al,4,215.832,215.833,0.010,100,,,828439.2,874756.8,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,2s2.2p5.(2P*<1/2>).5s,2[1/2]*,1,,,L2829,
Al,1,216.0383,216.03871,0.00010,3,,,32436.796,78710.26,3s2.3d,2D,5/2,3s.3p.(3P*).4d,2F*,7/2,,,L4737,
Al,4,216.112,216.111,0.010,5,,,828498.8,874756.8,2s2.2p5.(2P*<1/2>).4p,2[1/2],1,2s2.2p5.(2P*<1/2>).5s,2[1/2]*,1,,,L2829,
Al,4,216.224,216.222,0.010,15,,,825277.9,871512.2,2s2.2p5.(2P*<3/2>).4p,2[3/2],1,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,,L2829,
Al,1,216.4915,216.49111,0.00010,2,,,32435.453,78612.23,3s2.3d,2D,3/2,3s.3p.(3P*).4d,2F*,5/2,,,L4737,
Al,1,216.8805,216.88265,0.00010,1g,2.96e+07,C,0.000,46093.424,3s2.3p,2P*,1/2,3s2.7d,2D,3/2,,"u36,LS",L3514,
Al,1,217.4028,217.40707,0.00010,1g,3.53e+07,C,112.061,46094.312,3s2.3p,2P*,3/2,3s2.7d,2D,5/2,,"u36,LS",L3514,
Al,4,217.684,217.682,0.010,5,,,828498.8,874422.9,2s2.2p5.(2P*<1/2>).4p,2[1/2],1,2s2.2p5.(2P*<1/2>).5s,2[1/2]*,0,,,L2829,
Al,1,217.7396,217.7395,0.0010,4,,,29066.96,74979.02,3s.3p2,4P,3/2,3s.3p.(3P*).5s,4P*,5/2,,,L4737,
Al,1,218.0996,218.0997,0.0010,5,,,29142.78,74979.02,3s.3p2,4P,5/2,3s.3p.(3P*).5s,4P*,5/2,,,L4737,
Al,4,218.405,218.403,0.010,10,,,825739.6,871512.2,2s2.2p5.(2P*<3/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,,L2829,
Al,2,219.2604,219.2604,0.0010,500,2.47e+08,C+,95549.42,141143.05,3s.3d,3D,3,3p.3d,3F*,4,,"T6298c4,LS",L4575,
Al,2,219.4189,219.4191,0.0010,20,2.74e+07,C,95549.42,141110.06,3s.3d,3D,3,3p.3d,3F*,3,,"T6298c4,LS",L4575,
Al,2,219.4245,219.4244,0.0010,70,2.19e+08,C+,95550.51,141110.06,3s.3d,3D,2,3p.3d,3F*,3,,"T6298c4,LS",L4575,
Al,2,219.5456,219.5457,0.0010,300,3.83e+07,C,95550.51,141084.89,3s.3d,3D,2,3p.3d,3F*,2,,"T6298c4,LS",L4575,
Al,2,219.5502,219.5502,0.0010,300,2.07e+08,C+,95551.44,141084.89,3s.3d,3D,1,3p.3d,3F*,2,,"T6298c4,LS",L4575,
Al,1,219.9150,219.91827,0.00010,1g,1.75e+06,C,0.000,45457.244,3s2.3p,2P*,1/2,3s2.8s,2S,1/2,,"T6527c4,LS",L3514,
Al,1,220.4590,220.46181,0.00010,2g,3.49e+06,C,112.061,45457.244,3s2.3p,2P*,3/2,3s2.8s,2S,1/2,,"T6527c4,LS",L3514,
Al,1,220.4660,220.46676,0.00010,2g,4.37e+07,C+,0.000,45344.165,3s2.3p,2P*,1/2,3s2.6d,2D,3/2,,"u36,LS",L3514,
Al,4,220.914,220.914,0.010,15,,,825739.6,870991.9,2s2.2p5.(2P*<3/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,2,,,L2829,
Al,3,220.966,220.9508,0.0010,1d,1.46e+07,A,143633.38,188878.22,2p6.4p,2P*,1/2,2p6.5d,2D,3/2,,c32,L3473,
Al,1,221.0046,221.00603,0.00010,2g,5.20e+07,C+,112.061,45345.594,3s2.3p,2P*,3/2,3s2.6d,2D,5/2,,"u36,LS",L3514,
Al,4,221.121,221.121,0.010,3,,,852007.5,897217.6,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,2s2.2p5.(2P*<3/2>).5f,2[3/2],2,,,L2829,
Al,4,221.221,221.221,0.010,2,,,852007.5,897197.1,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,2s2.2p5.(2P*<3/2>).5f,2[3/2],1,,,L2829,
Al,3,221.356,221.3428,0.0010,2d*,2.82e+06,A,143713.50,188878.22,2p6.4p,2P*,3/2,2p6.5d,2D,3/2,,c32,L3473,
Al,3,221.356,221.3460,0.0010,2d*,1.69e+07,A,143713.50,188877.57,2p6.4p,2P*,3/2,2p6.5d,2D,5/2,,c32,L3473,
Al,4,222.913,222.915,0.010,30,,,852570.5,897416.8,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,2,2s2.2p5.(2P*<3/2>).5f,2[5/2],3,,,L2829,
Al,4,224.047,224.037,0.010,50bl*,,,852706.8,897328.4,2s2.2p5.(2P*<3/2>).4d,2[7/2]*,4,2s2.2p5.(2P*<3/2>).5f,2[9/2],4,,,L2829,
Al,4,224.0563,224.056,0.010,300,,,852706.8,897324.7,2s2.2p5.(2P*<3/2>).4d,2[7/2]*,4,2s2.2p5.(2P*<3/2>).5f,2[9/2],5,,,L2829,
Al,2,224.3045,224.3047,0.0010,300,3.03e+07,C+,95350.60,139918.98,3s.4s,1S,0,3s.7p,1P*,1,,T6533,L4575,
Al,4,225.7187,225.718,0.010,100,,,853039.1,897328.4,2s2.2p5.(2P*<3/2>).4d,2[7/2]*,3,2s2.2p5.(2P*<3/2>).5f,2[9/2],4,,,L2829,
Al,1,225.7999,225.80070,0.00010,2g,3.77e+06,C,0.000,44273.133,3s2.3p,2P*,1/2,3s2.7s,2S,1/2,,"T6527c4,LS",L3514,
Al,4,226.0838,226.083,0.010,60,,,856625.8,900843.6,2s2.2p5.(2P*<1/2>).4d,2[5/2]*,2,2s2.2p5.(2P*<1/2>).5f,2[7/2],3,,,L2829,
Al,1,226.3462,226.34644,0.00010,4g,6.83e+07,B,0.000,44166.398,3s2.3p,2P*,1/2,3s2.5d,2D,3/2,,T5653,L3514,
Al,1,226.3731,226.37374,0.00010,2g,7.5e+06,C,112.061,44273.133,3s2.3p,2P*,3/2,3s2.7s,2S,1/2,,"T6527c4,LS",L3514,
Al,1,226.6014,226.60157,0.00010,3,,,32436.796,76553.47,3s2.3d,2D,5/2,3s.3p.(3P*).4d,2D*,5/2,,,L4737,
Al,1,226.753,226.7580,0.0010,4,,,32435.453,76521.7,3s2.3d,2D,3/2,3s.3p.(3P*).4d,2D*,3/2,,,L3514,
Al,1,226.9096,226.90963,0.00010,4g,7.58e+07,B,112.061,44168.847,3s2.3p,2P*,3/2,3s2.5d,2D,5/2,,"u36,T5653,LS",L3514,
Al,1,226.9220,226.92225,0.00010,2g,1.26e+07,C+,112.061,44166.398,3s2.3p,2P*,3/2,3s2.5d,2D,3/2,,T5653LS,L3514,
Al,4,227.2348,227.235,0.010,20,,,856843.1,900836.9,2s2.2p5.(2P*<1/2>).4d,2[3/2]*,2,2s2.2p5.(2P*<1/2>).5f,2[5/2],3,,,L2829,
Al,4,227.266,227.266,0.010,50,,,856859.9,900847.7,2s2.2p5.(2P*<1/2>).4d,2[5/2]*,3,2s2.2p5.(2P*<1/2>).5f,2[7/2],4,,,L2829,
Al,4,228.3027,228.302,0.010,40,,,853749.4,897537.5,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,2,2s2.2p5.(2P*<3/2>).5f,2[7/2],3,,,L2829,
Al,2,228.5126,228.5133,0.0010,50,,,91274.50,135022.127,3s.4s,3S,1,3s.6p,3P*,2,,,L4575,
Al,2,228.5470,228.5469,0.0010,10,,,91274.50,135015.701,3s.4s,3S,1,3s.6p,3P*,1,,,L4575,
Al,2,228.569,228.5647,0.0010,5,,,91274.50,135012.285,3s.4s,3S,1,3s.6p,3P*,0,,,L3471,
Al,4,228.701,228.696,0.010,2,,,827799.5,871512.2,2s2.2p5.(2P*<3/2>).4p,2[1/2],0,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,,L2829,
Al,4,228.829,228.834,0.010,2,,,853749.4,897435.7,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,2,2s2.2p5.(2P*<3/2>).5f,2[5/2],2,,,L2829,
Al,4,229.4524,229.452,0.010,50,,,853971.5,897540.1,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,3,2s2.2p5.(2P*<3/2>).5f,2[7/2],4,,,L2829,
Al,3,229.947,229.9362,0.0010,3d*,4.44e+06,A,165786.32,209263.25,2p6.4d,2D,5/2,2p6.7f,2F*,5/2,,c32,L3473,
Al,3,229.947,229.9362,0.0010,3d*,6.66e+07,A,165786.32,209263.25,2p6.4d,2D,5/2,2p6.7f,2F*,7/2,,c32,L3473,
Al,3,229.947,229.9425,0.0010,3d*,6.22e+07,A,165787.51,209263.25,2p6.4d,2D,3/2,2p6.7f,2F*,5/2,,c32,L3473,
Al,4,230.104,230.104,0.010,3,,,853971.5,897416.8,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,3,2s2.2p5.(2P*<3/2>).5f,2[5/2],3,,,L2829,
Al,1,231.1035,231.1036,0.0010,4,,,29020.41,72277.75,3s.3p2,4P,1/2,3s.3p.(3P*).3d,4P*,1/2,,,L4737,
Al,2,231.2225,231.2192,0.0010,1,,,105441.50,148677.2,3s.4p,3P*,1,3s.13s,3S,1,,,L3471,
Al,1,231.2491,231.2491,0.0010,5,,,29020.41,72250.53,3s.3p2,4P,1/2,3s.3p.(3P*).3d,4P*,3/2,,,L4737,
Al,1,231.3526,231.3526,0.0010,6,,,29066.96,72277.75,3s.3p2,4P,3/2,3s.3p.(3P*).3d,4P*,1/2,,,L4737,
Al,2,231.3768,231.3768,0.0010,100,,,105470.93,148677.2,3s.4p,3P*,2,3s.13s,3S,1,,,L4575,
Al,1,231.4983,231.4984,0.0010,4,,,29066.96,72250.53,3s.3p2,4P,3/2,3s.3p.(3P*).3d,4P*,3/2,,,L4737,
Al,1,231.7482,231.7481,0.0010,7,,,29066.96,72204.00,3s.3p2,4P,3/2,3s.3p.(3P*).3d,4P*,5/2,,,L4737,
Al,1,231.9057,231.9056,0.0010,5,,,29142.78,72250.53,3s.3p2,4P,5/2,3s.3p.(3P*).3d,4P*,3/2,,,L4737,
Al,1,232.1562,232.1562,0.0010,9,,,29142.78,72204.00,3s.3p2,4P,5/2,3s.3p.(3P*).3d,4P*,5/2,,,L4737,
Al,4,232.413,232.414,0.010,20,,,828498.8,871512.2,2s2.2p5.(2P*<1/2>).4p,2[1/2],1,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,,L2829,
Al,2,232.4199,232.4198,0.0010,350,3.46e+07,C+,95549.42,138561.8,3s.3d,3D,3,3s.6f,3F*,4,,"T6298c4,LS",L4575,
Al,2,232.5436,232.5437,0.0010,10,3.85e+06,C,95549.42,138538.9,3s.3d,3D,3,3s.6f,3F*,3,,"T6298c4,LS",L4575,
Al,2,232.5494,232.5496,0.0010,300,3.07e+07,C+,95550.51,138538.9,3s.3d,3D,2,3s.6f,3F*,3,,"T6298c4,LS",L4575,
