element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pb,5,216.797,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,1,217.00048,0.00011,217.000288,0.000016,500r,1.47e+08,C+,0.000,46068.4385,6s2.6p2,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,,T7227,L50,
Pb,1,217.55801,0.00003,217.558040,0.000015,7,,,10650.3271,56600.673,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).9d,2[5/2]*,3,,,L50,
Pb,4,217.746,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,1,218.788815,0.000016,218.788806,0.000009,7,,,7819.2626,53511.1485,6s2.6p2,"(3/2,1/2)",1,6s2.6p.9s,"(1/2,1/2)*",1,,,L50,
Pb,1,218.96026,0.00002,218.960259,0.000011,8,,,7819.2626,53475.374,6s2.6p2,"(3/2,1/2)",1,6s2.6p.9s,"(1/2,1/2)*",0,,,L50,
Pb,2,220.3534,0.0010,220.3534+,0.0005,10,4.94e+08,,14081.074,59448.56,6s2.6p,2P*,3/2,6s2.7s,2S,1/2,,T7227,L2579,
Pb,1,223.74247,0.00002,223.742424,0.000008,20,,,7819.2626,52499.6391,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,,,L50,
Pb,1,224.68558,0.00012,224.685724,0.000009,20,,,10650.3271,55143.1396,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).8d,2[5/2]*,3,,,L50,
Pb,1,224.6892,0.0002,224.689563,0.000012,25,,,7819.2626,52311.315,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).7d,2[3/2]*,2,,,L50,
Pb,5,225.901,0.010,,,20,,,,,,,,,,,,,L1202,
Pb,5,227.666,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,5,230.149,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,1,233.241771,0.000015,233.241761,0.000009,150,,,10650.3271,53511.1485,6s2.6p2,"(3/2,1/2)",2,6s2.6p.9s,"(1/2,1/2)*",1,,,L50,
Pb,4,235.953,0.010,,,16,,,,,,,,,,,,,L1202,
Pb,1,238.879740,0.000015,238.879745,0.000008,180,,,10650.3271,52499.6391,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,,,L50,
Pb,1,239.379228,0.000016,239.379223,0.000013,550r,,,10650.3271,52412.325,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[5/2]*,3,,,L50,
Pb,1,239.959658,0.000014,239.959660,0.000013,140,,,10650.3271,52311.315,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[3/2]*,2,,,L50,
Pb,1,240.193960,0.000017,240.193951,0.000009,320r,2.4e+07,C,7819.2626,49439.6165,6s2.6p2,"(3/2,1/2)",1,6s2.6p.7s,"(3/2,1/2)*",1,,T7227,L50,
Pb,1,241.17340,0.00002,241.173436,0.000013,320r,,,10650.3271,52101.660,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).7d,2[5/2]*,2,,,L50,
Pb,4,241.761,0.010,,,16,,,,,,,,,,,,,L1202,
Pb,5,242.481,0.010,,,15,,,,,,,,,,,,,L1202,
Pb,1,244.382885,0.000016,244.382880,0.000019,150r,,,7819.2626,48726.262,6s2.6p2,"(3/2,1/2)",1,6s2.6p.8s,"(1/2,1/2)*",0,,,L50,
Pb,1,244.618081,0.000016,244.618073,0.000009,160r,1.86e+07,C+,7819.2626,48686.9340,6s2.6p2,"(3/2,1/2)",1,6s2.6p.8s,"(1/2,1/2)*",1,,T7227,L50,
Pb,1,247.637759,0.000016,247.637766,0.000013,130r,2.6e+07,C+,7819.2626,48188.6296,6s2.6p2,"(3/2,1/2)",1,6s2.6p.7s,"(3/2,1/2)*",2,,T7227,L50,
Pb,2,252.669,0.010,,,8c,,,,,,,,,,,,,L2579,
Pb,2,257.660,0.010,,,8c,,,,,,,,,,,,,L7474,
Pb,1,257.725960,0.000017,257.725953,0.000008,80r,5.1e+07,C+,10650.3271,49439.6165,6s2.6p2,"(3/2,1/2)",2,6s2.6p.7s,"(3/2,1/2)*",1,,T7227,L50,
Pb,2,260.838,0.010,,,2c,,,,,,,,,,,,,L7474,
Pb,1,261.36549,0.00002,261.365508,0.000012,500r,2.2e+07,C+,7819.2626,46068.4385,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,,T7227,L50,
Pb,1,261.41746,0.00002,261.417468,0.000012,900r,1.98e+08,C+,7819.2626,46060.8364,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,,T7227,L50,
Pb,1,262.826231,0.000016,262.826247,0.000009,160,4.1e+06,D,10650.3271,48686.9340,6s2.6p2,"(3/2,1/2)",2,6s2.6p.8s,"(1/2,1/2)*",1,,T7227,L50,
Pb,2,263.4256,0.0010,,,4,,,,,,,,,,,,,L2579,
Pb,1,265.709370,0.000017,265.709372,0.000012,10,9.8e+04,C+,7819.2626,45443.1710,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,,T7227,L50,
Pb,1,266.31535,0.00002,266.315356,0.000014,700,6.7e+07,C+,10650.3271,48188.6296,6s2.6p2,"(3/2,1/2)",2,6s2.6p.7s,"(3/2,1/2)*",2,,T7227,L50,
Pb,1,269.754055,0.000017,269.754054,0.000015,10,,,21457.7982,58517.607,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<3/2>).6d,2[5/2]*,2,,,L50,
Pb,1,280.19953,0.00002,280.199525,0.000013,25000r,1.61e+08,C+,10650.3271,46328.6668,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3,,T7227,L50,
Pb,1,282.2582,0.0004,282.258344,0.000012,100,,,10650.3271,46068.4385,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,,,L50,
Pb,1,282.31894,0.00002,282.318944,0.000013,14000r,2.7e+07,C+,10650.3271,46060.8364,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,,T7227,L50,
Pb,1,283.30534,0.00002,283.305346,0.000024,35000r,4.9e+07,C+,0.000,35287.2244,6s2.6p2,"(1/2,1/2)",0,6s2.6p.7s,"(1/2,1/2)*",1,,T7227,L50,
Pb,2,284.0557,0.0010,,,6,,,,,,,,,,,,,L2579,
Pb,4,286.424,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,4,286.450,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,1,287.33111,0.00002,287.331100,0.000012,14000r,3.8e+07,C+,10650.3271,45443.1710,6s2.6p2,"(3/2,1/2)",2,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,,T7227,L50,
Pb,2,288.730,0.010,,,3c,,,,,,,,,,,,,L2579,
Pb,2,291.4442,0.0010,,,3,,,,,,,,,,,,,L2579,
Pb,2,294.743,0.010,,,2c,,,,,,,,,,,,,L2579,
Pb,2,294.853,0.010,,,3c,,,,,,,,,,,,,L2579,
Pb,1,296.64595,0.00002,296.645954,0.000010,15,,,21457.7982,55158.1755,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).8d,2[3/2]*,1,,,L50,
Pb,1,297.29911,0.00002,297.299125,0.000013,15,,,21457.7982,55084.1385,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).8d,2[3/2]*,2,,,L50,
Pb,4,297.814,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,1,298.01568,0.00002,298.015690,0.000016,15,,,21457.7982,55003.2890,6s2.6p2,"(3/2,3/2)",2,6s2.6p.(2P*<1/2>).8d,2[5/2]*,2,,,L50,
Pb,2,298.6876,0.0010,,,4,,,,,,,,,,,,,L2579,
Pb,2,301.639,0.010,,,10c,,,,,,,,,,,,,L2579,
Pb,3,304.385,0.010,,,10,,,,,,,,,,,,,L7300,
Pb,4,305.256,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,3,308.908,0.010,,,4,,,,,,,,,,,,,L7300,
Pb,3,310.274,0.010,,,4,,,,,,,,,,,,,L7300,
Pb,1,311.88941,0.00002,311.889429,0.000015,150,,,21457.7982,53511.1485,6s2.6p2,"(3/2,3/2)",2,6s2.6p.9s,"(1/2,1/2)*",1,,,L50,
