element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ra,1,644.6200,0.0020,644.6200,0.0020,20,3.5e+07,D+,16688.54,32197.27,7s.7p,3P*,2,7s.7d,3D,3,,T8060,L3527,
Ra,1,647.447,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,1,648.7320,0.0020,648.7319,0.0017,20,9.9e+06,C+,14707.29,30117.72,7s.6d,3D,3,6d.7p,3F*,3,,T8002,L3527,
Ra,1,652.892,0.005,652.8919,0.0020,2,,,16688.54,32000.78,7s.7p,3P*,2,7s.7d,3D,1,,,L3527,
Ra,1,653.208,0.005,653.207,0.003,3,,,16688.54,31993.40,7s.7p,3P*,2,7s.7d,3D,2,,,L3527,
Ra,1,654.593,0.005,,,3,,,,,,,,,,,,,L3527,
Ra,1,658.541,0.005,,,4,,,,,,,,,,,,,L3527,
Ra,2,659.3340,0.0020,659.3341,0.0017,10,,,48987.86,64150.49,5f,2F*,5/2,5g,2G,"7/2,9/2",,,L3526c163,
Ra,1,659.947,0.005,659.946,0.003,3,,,17081.31,32229.89,7s.6d,1D,2,6d.7p,3D*,1,,,L3527,
Ra,1,664.595,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,1,665.333,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,2,671.9320,0.0020,671.9320,0.0018,10,,,49272.14,64150.49,5f,2F*,7/2,5g,2G,"7/2,9/2",,,L3526c163,
Ra,1,675.820,0.005,675.812,0.004,4,,,17081.31,31874.25,7s.6d,1D,2,7s.8p,3P*,2,,,"L3527,L15862",
Ra,1,690.310,0.005,690.318,0.004,3,,,17081.31,31563.40,7s.6d,1D,2,7s.8p,3P*,1,,,L3527,
Ra,2,692.011,0.010,692.009,0.008,1,,,52392.02,66838.72,8p,2P*,3/2,10s,2S,1/2,,,L3526c162,
Ra,1,698.0220,0.0020,698.0232,0.0017,20,1.66e+07,C+,13715.779,28038.00,7s.6d,3D,1,6d.7p,3F*,2,,T8002,L3527,
Ra,2,707.802,0.010,707.79042,0.00011,5,3.38e+06,A,12084.2721,26208.8538,6d,2D,3/2,7p,2P*,3/2,,T8601,L3526c163,
Ra,1,711.8500,0.0020,711.8486,0.0017,20,9.7e+06,C+,13993.94,28038.00,7s.6d,3D,2,6d.7p,3F*,2,,T8002,L3527,
Ra,1,714.12167,0.00005,714.12167,0.00005,50,2.37e+06,B+,0.0000,13999.3569,7s2,1S,0,7s.7p,3P*,1,,T7904,"L3527,L19075",
Ra,1,722.5160,0.0020,722.5166,0.0019,20,3.5e+07,C+,17081.31,30918.01,7s.6d,1D,2,6d.7p,1D*,2,,T8002,L3527,
Ra,1,731.0270,0.0020,731.0269,0.0018,10,8.5e+06,C+,13078.40,26754.02,7s.7p,3P*,0,7s.8s,3S,1,,T8002,L3527,
Ra,1,746.821,0.005,,,1,,,,,,,,,,,,,L3527,
Ra,1,749.987,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,1,756.549,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,1,783.609,0.005,,,1,,,,,,,,,,,,,L3527,
Ra,1,783.8120,0.0020,783.8113,0.0018,20,2.1e+07,C+,13999.3569,26754.02,7s.7p,3P*,1,7s.8s,3S,1,,T8002,L3527,
Ra,1,787.708,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,1,789.643,0.005,,,3,,,,,,,,,,,,,L3527,
Ra,1,800.513,0.005,,,3,,,,,,,,,,,,,L3527,
Ra,1,801.925,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,2,801.9700,0.0020,801.9701,0.0019,50,2.29e+07,B+,13742.99,26208.8538,6d,2D,5/2,7p,2P*,3/2,,T8601,L3526c163,
Ra,1,817.7310,0.0020,817.7319,0.0019,6,,,20715.6142,32941.20,7s.7p,1P*,1,7p2?,3P,2,,,L3527,
Ra,1,824.870,0.005,,,3,,,,,,,,,,,,,L3527,
Ra,1,826.903,0.005,,,3,,,,,,,,,,,,,L3527,
Ra,1,833.507,0.005,,,5,,,,,,,,,,,,,L3527,
Ra,1,869.394,0.005,869.391,0.004,4,,,20715.6142,32214.76,7s.7p,1P*,1,7p2?,1D,2,,,L3527,
Ra,1,909.480,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,1,993.221,0.005,993.222,0.004,5,2.5e+07,C+,16688.54,26754.02,7s.7p,3P*,2,7s.8s,3S,1,,T8002,L3527,

