element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sm,2,399.000,,1500,,,,,,,,,,,,,L3475,
Sm,2,399.331,,740,,,,,,,,,,,,,L3475,
Sm,2,400.346,,280,,,,,,,,,,,,,L3475,
Sm,2,400.748,,470,,,,,,,,,,,,,L3475,
Sm,2,401.998,,280,,,,,,,,,,,,,L3475,
Sm,2,402.323,,880,,,,,,,,,,,,,L3475,
Sm,2,403.511,,740,,,,,,,,,,,,,L3475,
Sm,2,404.168,,590,,,,,,,,,,,,,L3475,
Sm,2,404.272,,740,,,,,,,,,,,,,L3475,
Sm,2,404.290,,880,,,,,,,,,,,,,L3475,
Sm,2,404.411,,240,,,,,,,,,,,,,L3475,
Sm,2,404.505,,560,,,,,,,,,,,,,L3475,
Sm,2,404.616,,440,,,,,,,,,,,,,L3475,
Sm,2,404.716,,740,,,,,,,,,,,,,L3475,
Sm,2,404.862,,210,,,,,,,,,,,,,L3475,
Sm,2,404.981,,590,,,,,,,,,,,,,L3475,
Sm,2,405.887,,440,,,,,,,,,,,,,L3475,
Sm,2,406.354,,560,,,,,,,,,,,,,L3475,
Sm,2,406.432,,280,,,,,,,,,,,,,L3475,
Sm,2,406.458,,1400,,,,,,,,,,,,,L3475,
Sm,2,406.674,,810,,,,,,,,,,,,,L3475,
Sm,2,406.833,,710,,,,,,,,,,,,,L3475,
Sm,2,407.584,,810,,,,,,,,,,,,,L3475,
Sm,2,407.665,,280,,,,,,,,,,,,,L3475,
Sm,2,408.056,,240,,,,,,,,,,,,,L3475,
Sm,2,408.260,,410,,,,,,,,,,,,,L3475,
Sm,2,408.358,,280,,,,,,,,,,,,,L3475,
Sm,2,408.440,,220,,,,,,,,,,,,,L3475,
Sm,2,409.227,,1000,,,,,,,,,,,,,L3475,
Sm,2,409.405,,290,,,,,,,,,,,,,L3475,
Sm,2,410.413,,240,,,,,,,,,,,,,L3475,
Sm,2,410.728,,810,,,,,,,,,,,,,L3475,
Sm,2,410.940,,410,,,,,,,,,,,,,L3475,
Sm,2,411.019,,280,,,,,,,,,,,,,L3475,
Sm,2,411.390,,410,,,,,,,,,,,,,L3475,
Sm,2,411.855,,1900,,,,,,,,,,,,,L3475,
Sm,2,412.136,,410,,,,,,,,,,,,,L3475,
