element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Lu,1,384.118,384.1194+,2700,2.65e+07,B+,1993.92,28020.11,5d.6s2,2D,5/2,5d.6s.(1D).6p,2F*,5/2,,T7218,L3475,
Lu,1,384.361,,75,,,,,,,,,,,,,L3475,
Lu,1,385.329,,95,,,,,,,,,,,,,L3475,
Lu,1,387.461,387.4605+,40,,,4136.13,29937.90,6s2.6p,2P*,1/2,5d2.(3P).6s,2P,3/2,,,L3475,
Lu,2,387.665,,530,,,,,,,,,,,,,L3475,
Lu,1,391.177,,29,,,,,,,,,,,,,L3475,
Lu,1,391.886,391.8886+,50,,,7476.39,32986.62,6s2.6p,2P*,3/2,6s.6p2,4P,1/2,,,L3475,
Lu,1,392.662,392.6667+,35h,,,20247.29,45706.97,5d2.(3F).6s,4F,7/2,5d2.(3F?).6p,2F*,5/2,,,L3475,
Lu,1,396.846,396.8461+,480,2.21e+06,B+,0.00,25191.56,5d.6s2,2D,3/2,5d.6s.(3D).6p,4P*,5/2,,T7218,L3475,
Lu,1,399.138,,50,,,,,,,,,,,,,L3475,
Lu,1,405.445,405.4451+,670,2.01e+07,B+,4136.13,28793.42,6s2.6p,2P*,1/2,5d2.(3P).6s,2P,1/2,,T7218,L3475,
Lu,1,410.744,,35h,,,,,,,,,,,,,L3475,
Lu,1,411.267,411.2696+,95h,4.3e+05,C+,0.00,24308.09,5d.6s2,2D,3/2,5d.6s.(3D).6p,4P*,3/2,,T7218,L3475,
Lu,1,412.249,412.2491+,310,,,21242.26,45492.60,5d2.(3F).6s,4F,9/2,5d2.(3F).6p,4G*,11/2,,,L3475,
Lu,1,412.473,412.4724+,3100,8.9e+07,C+,7476.39,31713.60,6s2.6p,2P*,3/2,6s2.6d,2D,5/2,,T7218,L3475,
Lu,1,413.179,,150c,,,,,,,,,,,,,L3475,
Lu,1,415.408,415.4094+,460,1.68e+07,B+,7476.39,31542.24,6s2.6p,2P*,3/2,6s2.6d,2D,3/2,,T7218,L3475,
Lu,1,415.898,,24,,,,,,,,,,,,,L3475,
Lu,2,418.425,,1600,,,,,,,,,,,,,L3475,
Lu,3,425.144,,200,,,,,,,,,,,,,L1402,
Lu,3,427.191,,300,,,,,,,,,,,,,L1402,
Lu,1,427.750,,150,,,,,,,,,,,,,L3475,
Lu,1,428.103,428.102+,250,,,20247.29,43599.65,5d2.(3F).6s,4F,7/2,5d2.(3F).6p,4G*,9/2,,,L3475,
Lu,1,429.597,429.600+,330D*,,,7476.39,30747.30,6s2.6p,2P*,3/2,5d2.(1S).6s,2S,1/2,,,L3475,
Lu,1,429.609,,330D*,,,,,,,,,,,,,L3475,
Lu,1,430.957,430.957+,150,6.6e+05,B+,1993.92,25191.56,5d.6s2,2D,5/2,5d.6s.(3D).6p,4P*,5/2,,T7218,L3475,
Lu,1,433.272,,75,,,,,,,,,,,,,L3475,
Lu,2,434.198,,29,,,,,,,,,,,,,L3475,
Lu,1,442.096,442.096+,65h,,,21462.38,44075.53,5d.6s.(3D).6p,2D*,5/2,5d.6s.(3D).7s?,2D,5/2,,,L3475,
Lu,1,443.048,443.045+,190c,,,19403.29,41968.00,5d2.(3F).6s,4F,5/2,5d2.(3F).6p,4G*,7/2,,,L3475,
Lu,1,443.879,,35,,,,,,,,,,,,,L3475,
Lu,1,445.081,445.081+,190,,,7476.39,29937.90,6s2.6p,2P*,3/2,5d2.(3P).6s,2P,3/2,,,L3475,
Lu,1,447.155,447.154+,50h,,,21242.26,43599.65,5d2.(3F).6s,4F,9/2,5d2.(3F).6p,4G*,9/2,,,L3475,
Lu,1,448.015,448.020+,19,8.8e+04,C+,1993.92,24308.09,5d.6s2,2D,5/2,5d.6s.(3D).6p,4P*,3/2,,T7218,L16197,
Lu,3,449.000,,200,,,,,,,,,,,,,L1402,
Lu,1,449.885,449.885+,60h,1.28e+05,B+,0.00,22221.68,5d.6s2,2D,3/2,5d.6s.(3D).6p,4D*,5/2,,T7218,L3475,
Lu,1,451.857,451.856+,3300,2.26e+07,B+,0.00,22124.76,5d.6s2,2D,3/2,5d.6s.(3D).6p,2D*,3/2,,T7218,L3475,
Lu,1,460.539,460.539+,85c,,,18851.31,40558.92,5d2.(3F).6s,4F,3/2,5d2.(3F).6p,4G*,5/2,,,L3475,
Lu,1,464.547,,95h,,,,,,,,,,,,,L3475,
Lu,1,464.821,,100h,,,,,,,,,,,,,L3475,
Lu,1,464.885,,95h,,,,,,,,,,,,,L3475,
Lu,1,465.802,465.801+,1000,3.15e+06,B+,0.00,21462.38,5d.6s2,2D,3/2,5d.6s.(3D).6p,2D*,5/2,,T7218,L3475,
Lu,1,465.903,,85h,,,,,,,,,,,,,L3475,
Lu,1,468.977,468.977+,44,1.32e+06,C+,7476.39,28793.42,6s2.6p,2P*,3/2,5d2.(3P).6s,2P,1/2,,T7218,L16197,
Lu,1,471.670,471.669+,30,1.13e+05,C+,0.00,21195.37,5d.6s2,2D,3/2,5d.6s.(3D).6p,4D*,3/2,,T7218,L3475,
Lu,1,472.620,,65h,,,,,,,,,,,,,L3475,
Lu,2,478.542,,150,,,,,,,,,,,,,L3475,
Lu,1,481.505,481.504+,85,9.0e+05,B+,0.00,20762.47,5d.6s2,2D,3/2,5d.6s.(3D).6p,4D*,1/2,,T7218,L3475,
Lu,2,483.962,,50c,,,,,,,,,,,,,L3475,
Lu,2,486.536,,18,,,,,,,,,,,,,L3475,
Lu,1,490.488,490.488+,460,,,4136.13,24518.30,6s2.6p,2P*,1/2,5d2.(1D).6s,2D,3/2,,,L3475,
Lu,1,494.234,494.232+,180,9.7e+05,B+,1993.92,22221.68,5d.6s2,2D,5/2,5d.6s.(3D).6p,4D*,5/2,,T7218,L3475,
Lu,3,495.643,,400,,,,,,,,,,,,,L1402,
Lu,1,496.613,496.612+,5,3.3e+04,C+,1993.92,22124.76,5d.6s2,2D,5/2,5d.6s.(3D).6p,2D*,3/2,,T7218,L18169,
Lu,2,499.413,,800,,,,,,,,,,,,,L3475,
Lu,1,500.114,500.114+,800,3.20e+07,B+,4136.13,24125.99,6s2.6p,2P*,1/2,6s2.7s,2S,1/2,,T7218,L3475,
Lu,3,504.612,,10,,,,,,,,,,,,,L1402,
Lu,1,505.760,505.760+,55h,,,17427.28,37193.98,5d.6s.(3D).6p,4F*,3/2,5d.6s.(3D).7s,4D,3/2,,,L3475,
Lu,1,513.405,513.403+,140,,,17427.28,36899.72,5d.6s.(3D).6p,4F*,3/2,5d.6s.(3D).7s,4D,1/2,,,L3475,
Lu,1,513.509,513.508+,2700,9.1e+06,B+,1993.92,21462.38,5d.6s2,2D,5/2,5d.6s.(3D).6p,2D*,5/2,,T7218,L3475,
Lu,3,514.586,,150c,,,,,,,,,,,,,L1402,
Lu,1,519.661,519.660+,170,,,18504.58,37742.56,5d.6s.(3D).6p,4F*,5/2,5d.6s.(3D).7s,4D,5/2,,,L3475,
Lu,1,520.647,520.649+,90,2.5e+05,C+,1993.92,21195.37,5d.6s2,2D,5/2,5d.6s.(3D).6p,4D*,3/2,,T7218,L3475,
Lu,1,530.440,530.442+,40,,,20432.53,39279.48,5d.6s.(3D).6p,4F*,7/2,5d.6s.(3D).7s,4D,7/2,,,L3475,
Lu,1,534.912,534.914+,80,,,18504.58,37193.98,5d.6s.(3D).6p,4F*,5/2,5d.6s.(3D).7s,4D,3/2,,,L3475,
Lu,1,540.257,540.257+,500,1.20e+06,B+,0.00,18504.58,5d.6s2,2D,3/2,5d.6s.(3D).6p,4F*,5/2,,T7218,L3475,
Lu,3,541.942,,70,,,,,,,,,,,,,L1402,
Lu,1,542.190,542.190+,140c,,,1993.92,20432.53,5d.6s2,2D,5/2,5d.6s.(3D).6p,4F*,7/2,,,L3475,
Lu,1,543.788,543.789+,100,,,7476.39,25860.78,6s2.6p,2P*,3/2,5d2.(3F).6s,2F,5/2,,,L3475,
Lu,1,545.357,545.360+,35,,,4136.13,22467.56,6s2.6p,2P*,1/2,5d2.(3P).6s,4P,3/2,,,L3475,
Lu,2,547.669,547.668+,2100,,,14199.08,32453.26,5d.6s,3D,3,6s.6p,3P*,2,,,L3475,
Lu,3,551.988,,60,,,,,,,,,,,,,L1402,
Lu,3,552.680,,5,,,,,,,,,,,,,L1402,
Lu,2,566.489,,9,,,,,,,,,,,,,L3475,
Lu,2,571.349,,14,,,,,,,,,,,,,L3475,
Lu,1,573.655,573.654+,550,1.73e+06,B+,0.00,17427.28,5d.6s2,2D,3/2,5d.6s.(3D).6p,4F*,3/2,,T7218,L3475,
Lu,3,574.871,,5,,,,,,,,,,,,,L1402,
Lu,1,577.540,577.540+,55,,,20432.53,37742.56,5d.6s.(3D).6p,4F*,7/2,5d.6s.(3D).7s,4D,5/2,,,L3475,
Lu,3,578.646,,70,,,,,,,,,,,,,L1402,
Lu,1,580.059,580.057+,80,,,7476.39,24711.31,6s2.6p,2P*,3/2,5d2.(1D).6s,2D,5/2,,,L3475,
Lu,1,586.079,586.080+,40h,,,22221.68,39279.48,5d.6s.(3D).6p,4D*,5/2,5d.6s.(3D).7s,4D,7/2,,,L3475,
Lu,1,586.630,586.626+,9,,,7476.39,24518.30,6s2.6p,2P*,3/2,5d2.(1D).6s,2D,3/2,,,L3475,
Lu,3,586.971,,80,,,,,,,,,,,,,L1402,
Lu,3,588.976,,60,,,,,,,,,,,,,L1402,
Lu,2,598.39,,"690c,w",,,,,,,,,,,,,L3475,
Lu,1,599.713,599.713+,140,,,22609.46,39279.48,5d.6s.(3D).6p,4F*,9/2,5d.6s.(3D).7s,4D,7/2,,,L3475,
Lu,1,600.452,600.449+,1400,4.9e+07,B+,7476.39,24125.99,6s2.6p,2P*,3/2,6s2.7s,2S,1/2,,T7218,L3475,
Lu,1,604.166,604.165+,35h,,,21195.37,37742.56,5d.6s.(3D).6p,4D*,3/2,5d.6s.(3D).7s,4D,5/2,,,L3475,
Lu,1,605.503,605.502+,440,9.2e+05,B+,1993.92,18504.58,5d.6s2,2D,5/2,5d.6s.(3D).6p,4F*,5/2,,T7218,L3475,
Lu,1,614.071,614.074+,11,,,21462.38,37742.56,5d.6s.(3D).6p,2D*,5/2,5d.6s.(3D).7s,4D,5/2,,,L3475,
Lu,2,615.994,,150,,,,,,,,,,,,,L3475,
Lu,3,619.796,,300,,,,,,,,,,,,,L1402,
Lu,3,619.813,,600,,,,,,,,,,,,,L1402,
Lu,2,619.966,,160,,,,,,,,,,,,,L3475,
Lu,2,622.187,622.189+,2100,9.9e+06,,12435.32,28503.16,5d.6s,3D,2,6s.6p,3P*,1,,T7101,L3475,
Lu,2,622.814,,35,,,,,,,,,,,,,L3475,
Lu,2,623.536,,80,,,,,,,,,,,,,L3475,
Lu,2,624.234,,160,,,,,,,,,,,,,L3475,
Lu,1,624.880,624.881+,16h,,,21195.37,37193.98,5d.6s.(3D).6p,4D*,3/2,5d.6s.(3D).7s,4D,3/2,,,L3475,
Lu,1,634.535,634.534+,70h,,,23524.24,39279.48,5d.6s.(3D).6p,4D*,7/2,5d.6s.(3D).7s,4D,7/2,,,L3475,
Lu,1,635.485,635.488+,18h,,,21462.38,37193.98,5d.6s.(3D).6p,2D*,5/2,5d.6s.(3D).7s,4D,3/2,,,L3475,
Lu,1,636.579,,9,,,,,,,,,,,,,L3475,
