element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ba,4,61.0142,0.0005,61.0142,0.0010,10000,,,0.0,163896.3,5s2.5p5,2P*,3/2,5s2.5p4.(1D).5d,2D,3/2,,,L11023,
Ba,4,61.0469,0.0005,61.0469,0.0010,45000,,,0.0,163808.5,5s2.5p5,2P*,3/2,5s2.5p4.(3P).5d,4P,5/2,,,L11023,
Ba,6,61.1377,0.0005,61.1373,0.0010,5,,,0.0,163566.3,5s2.5p3,4S*,3/2,5s.(2S).5p4.(1D),2D,5/2,,,L11447,
Ba,6,61.1914,0.0005,61.1913,0.0010,6,,,49621.0,213042.9,5s2.5p3,2P*,3/2,5s.(2S).5p4.(3P),2P,3/2,,,L11447,
Ba,5,61.2318,0.0005,61.2317,0.0010,25,,,11301.9,174616,5s2.5p4,3P,0,5p3.(4S*).5d,3D*,1,,,L9527,
Ba,8,61.2456,0.0005,61.2456,0.0010,300,1.56e+09,,137385.0,300662.0,5s2.4f,2F*,5/2,5s.5p.(1P*).4f,2F,7/2,,T8459,L9793,
Ba,5,61.2549,0.0005,61.2542,0.0010,24,,,0.0,163254,5s2.5p4,3P,2,5s.5p5,1P*,1,,,L5760,
Ba,9,61.2913,0.0005,61.2914,0.0010,303,3.22e+09,,237170,400325,4f.5s,3F*,2,4f.5p,3D,2,,T8973,L11824,
Ba,6,61.3381,0.0005,61.3375,0.0010,18,,,17260.6,180293.1,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4F,3/2,,,L11447,
Ba,9,61.4872,0.0005,61.4878,0.0010,446,4.76e+09,,237691,400325,4f.5s,3F*,3,4f.5p,3D,2,,T8973,L11824,
Ba,4,61.5024,0.0005,61.5025,0.0010,30000,,,0.0,162595.1,5s2.5p5,2P*,3/2,5s2.5p4.(3P).5d,4F,3/2,,,L11023,
Ba,10,61.5301,0.0005,61.5301,0.0010,36,2.30e+09,,224074,386596,4f,2F*,7/2,5d,2D,5/2,,T7716,L11824,
Ba,9,61.5401,0.0005,61.5400,0.0010,181,1.35e+10,,175712,338208,5s.5p,1P*,1,5p2,1S,0,,T8973,L11824,
Ba,8,61.7322,0.0005,61.7303,0.0010,631*,1.01e+10,,137385.0,299380.0,5s2.4f,2F*,5/2,5s.5p.(1P*).4f,2F,5/2,,T8459,L9793,
Ba,8,61.7322,0.0005,61.7333,0.0010,631*,9.34e+09,,138675.0,300662.0,5s2.4f,2F*,7/2,5s.5p.(1P*).4f,2F,7/2,,T8459,L9793,
Ba,5,61.7621,0.0005,61.7620,0.0010,2,,,16429.1,178341,5s2.5p4,3P,1,5p3.(2D*).5d,1S*,0,,,L9527,
Ba,6,61.7987,0.0005,61.7986,0.0010,50,,,17260.6,179076.6,5s2.5p3,2D*,3/2,5s.(2S).5p4.(3P),2P,1/2,,,L11447,
Ba,4,61.8114,0.0005,61.8114,0.0010,50000,,,0.0,161782.5,5s2.5p5,2P*,3/2,5s2.5p4.(3P).5d,4F,5/2,,,L11023,
Ba,9,61.8402,0.0005,61.8406,0.0010,114,2.36e+09,,380858,542564,5s.5d,1D,2,5p.5d,1F*,3,,T8973,L11824,
