element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Y,7,32.2856,0.0005,32.2857,0.0003,400,1.1e+10,C,26120.4,335855,4s2.4p3,2D*,5/2,4s2.4p2.(1D).4d,2D,3/2,,T9865,L20372,
Y,5,32.5580,0.0007,32.55805,0.00011,2000,3.08e+09,,12460.1,319603.81,4s2.4p5,2P*,1/2,4s2.4p4.(1D<2>).5s,2[2],3/2,,T9678,L19755,
Y,5,32.6567,0.0007,32.65675,0.00009,3000,1.01e+10,,0.0,306215.37,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5s,2[1],3/2,,T9678,L19755,
Y,7,32.6780,0.0005,32.6780,0.0003,100,4.9e+09,D+,42364.7,348381,4s2.4p3,2P*,1/2,4s2.4p2.(1D).4d,2S,1/2,,T9865,L20372,
Y,7,32.6863,0.0005,32.6866,0.0003,500,6.6e+09,C,21610.5,327546.0,4s2.4p3,2D*,3/2,4s2.4p2.(3P).4d,2D,5/2,,T9865,L20372,
Y,8,32.8723,0.0015,32.8718,0.0005,150p,3.50e+09,C+,15559.8,319772,4s2.4p2,3P,2,4s2.4p.4d,3P*,1,,T10031,L20835,
Y,8,32.8823,0.0005,32.8823,0.0003,200,1.77e+10,C+,8905.9,313021,4s2.4p2,3P,1,4s2.4p.4d,3P*,2,,T10031,L20835,
Y,7,32.9953,0.0005,32.99554,0.00020,125,1.9e+08,E,0.0,303071.3,4s2.4p3,4S*,3/2,4s2.4p2.(3P).4d,2P,3/2,,T9865,L20372,
Y,8,33.0336,0.0005,33.0336,0.0004,300,5.70e+10,C+,58785.1,361507,4s2.4p2,1S,0,4s2.4p.4d,1P*,1,,T10031,L20835,
Y,5,33.0398,0.0007,33.03989,0.00009,300,5.e+09,E,0.0,302664.42,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2P,1/2,,T9678,L19755,
