element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Nb,4,222.1692,0.0005,222.1691,0.0004,8000000,1.13e+08,C+,52064.67,97061.43,4d.5s,3D,1,4d.5p,1D*,2,,T2192,L12094,
Nb,4,222.6752,0.0005,222.6764,0.0013,50,1.28e+08,C+,188123.66,233017.91,4d.4f,3P*,2,4d.(2D<3/2>).5g,2[5/2],3,,T2192,L12094,
Nb,3,224.031,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,3,224.419,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,4,224.9959,0.0005,224.9960,0.0004,8000000,1.19e+08,C+,52629.96,97061.43,4d.5s,3D,2,4d.5p,1D*,2,,T2192,L12094,
Nb,3,226.563,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,3,227.392,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,3,227.523,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,3,227.936,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,3,228.151,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,3,228.440,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,3,229.036,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,2,229.568,0.010,,,370,,,,,,,,,,,,,L3475,
Nb,2,230.208,0.010,,,280,,,,,,,,,,,,,L3475,
Nb,3,230.478,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,3,230.992,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,3,231.330,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,4,231.4617,0.0005,231.4620,0.0004,50000,3.0e+08,C+,191823.16,235013.52,4d.6p,1P*,1,4d.(2D<5/2>).5g,2[3/2],2,,T2192,L12094,
Nb,3,233.022,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,3,233.809,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,3,234.412,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,4,234.4484,0.0005,234.4486,0.0007,200000,8.2e+08,C+,192372.07,235012.29,4d.4f,1H*,5,4d.(2D<5/2>).5g,2[13/2],6,,T2192,L12094,
Nb,3,234.921,0.010,,,90,,,,,,,,,,,,,L3603,
Nb,3,235.554,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,3,236.206,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,3,236.250,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,3,236.570,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,3,237.273,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,2,237.640,0.010,,,170,,,,,,,,,,,,,L3475,
Nb,4,237.8799,0.0005,237.8808,0.0008,100000,1.27e+08,C+,192372.07,234397.10,4d.4f,1H*,5,4d.(2D<5/2>).5g,2[11/2],6,,T2192,L12094,
Nb,2,238.709,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,3,238.741,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,2,238.752,0.010,,,140,,,,,,,,,,,,,L3475,
Nb,3,238.823,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,2,238.827,0.010,,,45,,,,,,,,,,,,,L3475,
Nb,4,239.0246,0.0005,239.0246,0.0005,400000,3.1e+06,D+,58566.68,100390.64,4d.5s,1D,2,4d.5p,3D*,2,,T2192,L12094,
Nb,4,239.0494,0.0005,239.0494,0.0004,1600000,1.3e+07,D+,58566.68,100386.30,4d.5s,1D,2,4d.5p,3F*,3,,T2192,L12094,
Nb,2,239.848,0.010,,,160,,,,,,,,,,,,,L3475,
Nb,3,240.423,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,3,240.489,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,2,240.534,0.010,,,55,,,,,,,,,,,,,L3475,
Nb,2,240.585,0.010,,,55,,,,,,,,,,,,,L3475,
Nb,2,241.246,0.010,,,140,,,,,,,,,,,,,L3475,
Nb,3,241.394,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,3,241.450,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,2,241.699,0.010,,,160,,,,,,,,,,,,,L3475,
Nb,2,241.869,0.010,,,140,,,,,,,,,,,,,L3475,
Nb,3,242.191,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,4,242.8902,0.0005,242.8902,0.0004,8000000,1.48e+08,C+,58566.68,99725.06,4d.5s,1D,2,4d.5p,3F*,2,,T2192,L12094,
Nb,2,243.380,0.010,,,75,,,,,,,,,,,,,L3475,
Nb,2,243.595,0.010,,,40,,,,,,,,,,,,,L3475,
Nb,1,243.633,0.010,,,35,,,,,,,,,,,,,L3475,
