element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,7,7.401,0.002,7.399,0.004,250*,,,7206351+x,8557900+x,1s.(2S).2s.2p2.(4P),5P,2,1s.2s.2p.4d,5P*,,,,L9089,
Ne,7,7.401,0.002,7.401,0.003,250*,,,7206351+x,8557600+x,1s.(2S).2s.2p2.(4P),5P,2,1s.2s.2p.4d,5D*,,,,L9089,
Ne,7,7.401,0.002,7.403,0.004,250*,,,7207031+x,8557900+x,1s.(2S).2s.2p2.(4P),5P,3,1s.2s.2p.4d,5P*,,,,L9089,
Ne,7,7.401,0.002,7.404,0.003,250*,,,7207031+x,8557600+x,1s.(2S).2s.2p2.(4P),5P,3,1s.2s.2p.4d,5D*,,,,L9089,
Ne,7,7.423,0.010,7.4231,0.0022,150,8.9e+09,C,214951.6,1562100,1s2.2s.2p,1P*,1,1s2.2s.7d,1D,2,,T5633c91,L9089,
Ne,8,7.4541,0.0005,7.45454,0.00012,600,6.14e+09,A,128151.9,[1469616],1s2.2p,2P*,1/2,1s2.4s,2S,1/2,,u32,L9090,
Ne,7,7.455,0.004,7.454,0.003,600bl*,1.5e+10,C,111252.8,1452900,1s2.2s.2p,3P*,0,1s2.2s.5d,3D,1,,"T5633c91,LS",L9089,
Ne,7,7.455,0.004,7.4549,0.0022,600bl*,2.02e+10,B,111708.0,1453100,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,2,,"T5633c91,LS",L9089,
Ne,7,7.455,0.004,7.456,0.003,600bl*,1.1e+10,C,111708.0,1452900,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,1,,"T5633c91,LS",L9089,
Ne,7,7.463,0.003,7.4599,0.0017,1300bl*,2.7e+10,B,112702.4,1453200,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,3,,"T5633c91,LS",L9089,
Ne,7,7.463,0.003,7.4656,0.0004,1300bl*,,,112702.4,1452180,1s2.2s.2p,3P*,2,1s2.2p.4p,3P,2,,,L9089,
Ne,8,7.4637,0.0005,7.46372,0.00012,1300,1.24e+10,A,129801.2,[1469616],1s2.2p,2P*,3/2,1s2.4s,2S,1/2,,u32,L9090,
Ne,7,7.469,0.004,7.4659,0.0007,1000bl*,,,111708.0,1451130,1s2.2s.2p,3P*,1,1s2.2p.4p,3P,1,,,L9089,
Ne,7,7.469,0.004,7.469,0.007,1000bl*,,,111708.0,1450600,1s2.2s.2p,3P*,1,1s2.2p.4p,3P,0,,,L9089,
Ne,7,7.4962,0.0010,7.4959,0.0004,700*,2.9e+10,B,112702.4,1446760,1s2.2s.2p,3P*,2,1s2.2p.4p,3D,3,,"T5633c91,LS",L9089,
Ne,7,7.4962,0.0010,7.4963,0.0017,700*,2.17e+10,B,111708.0,1445700,1s2.2s.2p,3P*,1,1s2.2p.4p,3D,2,,"T5633c91,LS",L9089,
Ne,7,7.549,0.002,7.5486,0.0010,220,,,111708.0,1436460,1s2.2s.2p,3P*,1,1s2.2s.5s,3S,1,,,L9089,
Ne,7,7.555,0.002,7.5543,0.0010,200,,,112702.4,1436460,1s2.2s.2p,3P*,2,1s2.2s.5s,3S,1,,,L9089,
Ne,7,7.5765,0.0010,7.5764,0.0003,300,4.9e+10,C,0.0,1319890,1s2.2s2,1S,0,1s2.2s.4p,1P*,1,,T5633c91,L9089,
Ne,7,7.6515,0.0010,7.6516,0.0010,220,1.55e+10,B,214951.6,1521860,1s2.2s.2p,1P*,1,1s2.2s.6d,1D,2,,T5633c91,L9089,
