element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pr,1,749.942,,6w,,,,,,,,,,,,,L3475,
Pr,3,751.117,,100,,,,,,,,,,,,,L2466,
Pr,3,752.911,,500,,,,,,,,,,,,,L2466,
Pr,2,754.102,754.099+,14,,,0.00,13257.21,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f2.(3H).5d.6s.(3D)?,5H?,3,,,L3475,
Pr,3,754.920,,100w,,,,,,,,,,,,,L2466,
Pr,1,757.486,,6,,,,,,,,,,,,,L3475,
Pr,3,758.864,,150w,,,,,,,,,,,,,L2466,
Pr,3,759.641,,300,,,,,,,,,,,,,L2466,
Pr,3,762.563,,100w,,,,,,,,,,,,,L2466,
Pr,2,764.566,764.565+,20,5.e+05,E,14705.96,27781.69,4f3.(4I*).5d,3L*,9,,,8,,T8137,L3475,
Pr,3,764.834,,100w,,,,,,,,,,,,,L2466,
Pr,3,767.065,,100w,,,,,,,,,,,,,L2466,
Pr,3,767.465,,200w,,,,,,,,,,,,,L2466,
Pr,2,770.498,770.488+,7,5.9e+05,C+,11418.52,24393.73,4f3.(4I*).5d,3L*,7,,,6,,T8137,L3475,
Pr,1,772.184,,16,,,,,,,,,,,,,L3475,
Pr,3,774.234,,500,,,,,,,,,,,,,L2466,
Pr,3,774.559,,250w,,,,,,,,,,,,,L2466,
Pr,3,775.431,,500,,,,,,,,,,,,,L2466,
Pr,3,775.548,,100w,,,,,,,,,,,,,L2466,
Pr,3,778.198,,3000,,,,,,,,,,,,,L2466,
Pr,2,778.616,778.614+,6h,,,3403.21,16243.01,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,4f2.5d.6s?,,6,,,L3475,
Pr,3,781.474,,200w,,,,,,,,,,,,,L2466,
Pr,1,784.127,,"6c,w",,,,,,,,,,,,,L3475,
Pr,3,786.614,,1500w,,,,,,,,,,,,,L2466,
Pr,1,787.167,,14,,,,,,,,,,,,,L3475,
Pr,1,788.109,,6,,,,,,,,,,,,,L3475,
Pr,3,788.812,,1000,,,,,,,,,,,,,L2466,
Pr,2,788.856,788.857+,6cw,,,1743.72,14416.81,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,6,,,L3475,
Pr,3,789.709,,400,,,,,,,,,,,,,L2466,
Pr,3,791.400,,1000,,,,,,,,,,,,,L2466,
Pr,2,791.519,791.519+,6,,,10030.31,22660.77,4f3.(4I*).5d,*,7,,,7,,,L3475,
Pr,3,792.316,,100,,,,,,,,,,,,,L2466,
Pr,3,797.275,,1000w,,,,,,,,,,,,,L2466,
Pr,3,800.114,,250,,,,,,,,,,,,,L2466,
Pr,1,803.192,,6,,,,,,,,,,,,,L3475,
Pr,1,805.543,,6,,,,,,,,,,,,,L3475,
Pr,1,806.744,,14,,,,,,,,,,,,,L3475,
Pr,3,810.290,,3000,,,,,,,,,,,,,L2466,
Pr,3,811.954,,250,,,,,,,,,,,,,L2466,
Pr,2,812.278,,10cw,,,,,,,,,,,,,L3475,
Pr,3,813.223,,400,,,,,,,,,,,,,L2466,
Pr,3,813.834,,100,,,,,,,,,,,,,L2466,
Pr,1,814.110,,11,,,,,,,,,,,,,L3475,
Pr,2,818.134,818.132+,5,3.1e+05,E,13029.09,25248.69,4f3.(4I*).5d,3L*,8,,,7,,T8137,L3475,
Pr,1,821.193,,5c,,,,,,,,,,,,,L3475,
Pr,3,823.533,,150w,,,,,,,,,,,,,L2466,
Pr,3,824.489,,250w,,,,,,,,,,,,,L2466,
Pr,1,828.993,,6,,,,,,,,,,,,,L3475,
Pr,1,837.984,,6,,,,,,,,,,,,,L3475,
Pr,3,840.910,,100,,,,,,,,,,,,,L2466,
Pr,1,842.782,,6w,,,,,,,,,,,,,L3475,
Pr,3,849.499,,100w,,,,,,,,,,,,,L2466,
Pr,3,856.763,,200w,,,,,,,,,,,,,L2466,
Pr,3,860.274,,5000w,,,,,,,,,,,,,L2466,
Pr,2,860.527,860.527+,6h,,,10163.47,21781.06,4f3.(4I*).5d,3K*,6,,,6,,,L3475,
Pr,3,869.158,,500,,,,,,,,,,,,,L2466,
Pr,2,871.459,871.457+,10,,,7438.23,18910.11,4f3.(4I*).5d,3I*,5,,,5,,,L3475,
Pr,3,877.138,,500,,,,,,,,,,,,,L2466,
Pr,3,885.405,,1000,,,,,,,,,,,,,L2466,
Pr,3,888.617,,125,,,,,,,,,,,,,L2466,
Pr,3,890.870,,100,,,,,,,,,,,,,L2466,
Pr,3,909.998,,250,,,,,,,,,,,,,L2466,
Pr,3,913.190,,250,,,,,,,,,,,,,L2466,
Pr,3,922.232,,200,,,,,,,,,,,,,L2466,
Pr,3,926.556,,250w,,,,,,,,,,,,,L2466,
Pr,3,932.054,,125,,,,,,,,,,,,,L2466,
Pr,3,933.433,,250,,,,,,,,,,,,,L2466,
Pr,3,937.744,,175,,,,,,,,,,,,,L2466,
Pr,3,938.856,,175,,,,,,,,,,,,,L2466,
Pr,3,954.977,,175,,,,,,,,,,,,,L2466,
Pr,3,957.974,,100,,,,,,,,,,,,,L2466,
Pr,3,980.298,,150,,,,,,,,,,,,,L2466,
Pr,3,980.637,,175,,,,,,,,,,,,,L2466,
Pr,3,999.116,,500w,,,,,,,,,,,,,L2466,
Pr,3,1003.110,,500,,,,,,,,,,,,,L2466,
Pr,3,1016.033,,500,,,,,,,,,,,,,L2466,
Pr,3,1023.863,,500,,,,,,,,,,,,,L2466,
Pr,3,1030.158,,500,,,,,,,,,,,,,L2466,
Pr,3,1032.459,,500,,,,,,,,,,,,,L2466,
Pr,3,1071.658,,500,,,,,,,,,,,,,L2466,

