element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Si,3,362.254,362.2538,8w,1.25e+07,C+,217489.49,245086.58,3p.3d,3D*,3,3p.4p,3D,3,,"T6298c4,LS",L4833,
Si,3,363.945,363.9441,5w,2.24e+07,C,227088.72,254557.64,3s.5d,3D,3,3s.8f,3F*,4,,"T6298c4,LS",L4833,
Si,3,364.512,364.5119,6w,9.58e+06,C+,217439.92,244866.05,3p.3d,3D*,2,3p.4p,3D,2,,"T6298c4,LS",L4833,
Si,3,368.140,368.1402,7w,2.51e+07,D+,214989.27,242145.10,3s.5p,3P*,2,3s.7s,3S,1,,"T6298c4,LS",L4833,
Si,3,368.215,368.2132,5w,1.50e+07,D+,214994.65,242145.10,3s.5p,3P*,1,3s.7s,3S,1,,"T6298c4,LS",L4833,
Si,4,376.244,376.2448,8,2.33e+07,A,250008.14,276579.03,2p6.4d,2D,3/2,2p6.5p,2P*,3/2,,c33,L6098,
Si,4,377.315,377.3150,6,2.33e+08,A,250008.14,276503.67,2p6.4d,2D,3/2,2p6.5p,2P*,1/2,,c33,L6098,
Si,3,379.141,379.1439,20c,1.76e+08,B+,175230.01,201597.73,3s.4p,3P*,0,3s.4d,3D,1,,c44,L4833,
Si,3,379.611,379.6124,25,2.36e+08,B+,175263.10,201598.28,3s.4p,3P*,1,3s.4d,3D,2,,c44,L4833,
Si,3,380.654,380.6526,30,3.14e+08,B+,175336.26,201599.48,3s.4p,3P*,2,3s.4d,3D,3,,c44,L4833,
Si,3,384.246,384.2462,7,1.73e+07,C+,214532.17,240549.77,3s.5p,1P*,1,3s.6d,1D,2,,T6298c4,L4833,
Si,2,385.366,385.3665,100w,5.11e+06,C,55309.35,81251.32,3s.3p2,2D,3/2,3s2.4p,2P*,3/2,,"c22,T7222",L3541,
Si,2,385.602,385.6018,500w,4.40e+07,C+,55325.18,81251.32,3s.3p2,2D,5/2,3s2.4p,2P*,3/2,,"c22,T7222",L3541,
Si,2,386.260,386.2595,200w,3.91e+07,C+,55309.35,81191.34,3s.3p2,2D,3/2,3s2.4p,2P*,1/2,,"c22,T7222",L3541,
Si,1,390.5523,390.5523,300,1.33e+07,B,15394.370,40991.884,3s2.3p2,1S,0,3s2.3p.4s,1P*,1,,T5814,L3521,
Si,3,392.447,392.4468,20,3.47e+08,B+,204828.06,230302.01,3s.4f,1F*,3,3s.5g,1G,4,,T6298c4,L4833,
Si,3,394.749,394.7494,6w,5.59e+06,C+,214989.27,240314.63,3s.5p,3P*,2,3s.6d,3D,3,,"T6298c4,LS",L4833,
Si,2,395.574,,10w,,,,,,,,,,,,,L3541,
Si,3,396.384,396.3860,6,3.63e+06,C,201599.48,226820.28,3s.4d,3D,3,3p.4s,3P*,2,,"T6298c4,LS",L4833,
Si,2,397.746,,10w,,,,,,,,,,,,,L3541,
Si,3,398.124,398.1265,5,2.09e+05,D,176487.19,201597.73,3s.4p,1P*,1,3s.4d,3D,1,,c44,L4833,
Si,2,399.177,,15w,,,,,,,,,,,,,L3541,
Si,2,399.801,,10w,,,,,,,,,,,,,L3541,
Si,4,403.139,403.1353,1w,2.29e+07,B+,305641.10,330439.66,2p6.6p,2P*,1/2,2p6.8s,2S,1/2,,c33,L6098,
Si,4,403.806,403.8057,2w,4.59e+07,B+,305682.27,330439.66,2p6.6p,2P*,3/2,2p6.8s,2S,1/2,,c33,L6098,
Si,2,407.545,407.5452,20w,4.00e+06,C+,79355.02,103885.25,3s2.3d,2D,5/2,3s2.5p,2P*,3/2,,T7222,L3541,
Si,2,407.678,407.6780,15w,4.00e+06,C+,79338.50,103860.74,3s2.3d,2D,3/2,3s2.5p,2P*,1/2,,T7222,L3541,
Si,4,408.885,408.8862,10,1.56e+08,A+,193978.89,218428.67,2p6.4s,2S,1/2,2p6.4p,2P*,3/2,,c33,L6098,
Si,3,410.186,,5w,,,,,,,,,,,,,L4833,
Si,3,410.242,410.2423,8,2.46e+07,C+,204330.79,228699.75,3s.4d,1D,2,3p.4s,1P*,1,,T6298c4,L4833,
Si,1,410.2936,410.2936,70,6.09e+04,E,15394.370,39760.285,3s2.3p2,1S,0,3s2.3p.4s,3P*,1,,T8363c22,L3521,
Si,3,411.550,411.5487,5w,4.07e+07,C,225526.33,249817.94,3s.5f,1F*,3,3s.7g,1G,4,,T6298c4,L4833,
Si,4,411.610,411.6103,9,1.53e+08,A+,193978.89,218266.86,2p6.4s,2S,1/2,2p6.4p,2P*,1/2,,c33,L6098,
Si,2,412.807,412.8054,300w,1.49e+08,B,79338.50,103556.16,3s2.3d,2D,3/2,3s2.4f,2F*,5/2,,T7222,L3541,
Si,2,413.089,413.0894,500w,1.74e+08,B,79355.02,103556.03,3s2.3d,2D,5/2,3s2.4f,2F*,7/2,,T7222,L3541,
Si,2,418.335,,10w,,,,,,,,,,,,,L3541,
Si,2,419.072,,100w,,,,,,,,,,,,,L3541,
Si,2,419.813,,50,,,,,,,,,,,,,L3541,
Si,4,421.241,421.2414,7w*,1.63e+08,A,291497.60,315230.27,2p6.5d,2D,5/2,2p6.6f,2F*,7/2,,c33,L6098,
Si,4,421.241,421.2414,7w*,1.09e+07,A,291497.60,315230.27,2p6.5d,2D,5/2,2p6.6f,2F*,5/2,,c33,L6098,
Si,4,431.410,431.4102,3,1.06e+08,A,276503.67,299676.95,2p6.5p,2P*,1/2,2p6.6s,2S,1/2,,c33,L6098,
Si,4,432.818,432.8177,5,2.12e+08,A,276579.03,299676.95,2p6.5p,2P*,3/2,2p6.6s,2S,1/2,,c33,L6098,
Si,3,433.850,433.8500,9,1.47e+07,C,153444.23,176487.19,3p2,1S,0,3s.4p,1P*,1,,T7198c19,L4833,
Si,3,434.140,434.1400,8,5.25e+05,D,235951.09,258978.66,3p.3d,1P*,1,3p.4p,1S,0,,T6298c4,L4833,
Si,3,437.763,437.7623,8w,4.14e+06,C,204828.06,227665.09,3s.4f,1F*,3,3s.5d,1D,2,,T6298c4,L4833,
Si,4,440.373,440.3733,2w*,4.09e+07,B+,313914.92,336616.55,2p6.6d,2D,5/2,2p6.8f,2F*,7/2,,c33,L6098,
Si,4,440.373,440.3733,2w*,2.73e+06,B+,313914.92,336616.55,2p6.6d,2D,5/2,2p6.8f,2F*,5/2,,c33,L6098,
Si,4,440.373,440.3733,2w*,3.82e+07,B+,313914.92,336616.55,2p6.6d,2D,3/2,2p6.8f,2F*,5/2,,c33,L6098,
Si,3,440.590,440.5938,6w,4.84e+06,D+,227084.21,249774.48,3s.5d,3D,2,3s.7f,3F*,2,,"T6298c4,LS",L4833,
Si,3,440.672,440.6717,8w,3.10e+07,C+,227088.72,249774.98,3s.5d,3D,3,3s.7f,3F*,4,,"T6298c4,LS",L4833,
Si,4,441.165,441.1652,1w,1.74e+06,B,299676.95,322337.83,2p6.6s,2S,1/2,2p6.7p,2P*,3/2,,c33,L6098,
Si,3,449.405,449.4043,6,4.19e+07,B,226527.42,248772.86,3p.4s,3P*,1,3p.4p,3S,1,,"T6298c4,LS",L4833,
Si,3,455.262,455.2622,30,1.26e+08,B+,153377.05,175336.26,3s.4s,3S,1,3s.4p,3P*,2,,c44,L4833,
Si,3,455.400,455.3997,8,6.75e+07,B,226820.28,248772.86,3p.4s,3P*,2,3p.4p,3S,1,,"T6298c4,LS",L4833,
Si,3,456.782,456.7840,25,1.25e+08,B+,153377.05,175263.10,3s.4s,3S,1,3s.4p,3P*,1,,c44,L4833,
Si,3,457.476,457.4757,20,1.24e+08,B,153377.05,175230.01,3s.4s,3S,1,3s.4p,3P*,0,,c44,L4833,
Si,4,461.127,461.1318,1w*,3.71e+05,B,305682.27,327361.97,2p6.6p,2P*,3/2,2p6.7d,2D,3/2,,c33,L6098,
Si,4,461.127,461.1318,1w*,2.23e+06,B+,305682.27,327361.97,2p6.6p,2P*,3/2,2p6.7d,2D,5/2,,c33,L6098,
Si,3,461.966,461.9646,7,2.89e+07,B,226527.42,248168.04,3p.4s,3P*,1,3p.4p,3P,2,,"T6298c4,LS",L4833,
Si,2,462.142,462.1418,100,1.28e+07,D,101023.05,122655.37,3s2.4d,2D,3/2,3s2.7f,2F*,5/2,,"T6527c4,LS",L3541,
Si,2,462.172,462.1722,150,1.37e+07,D,101024.35,122655.25,3s2.4d,2D,5/2,3s2.7f,2F*,7/2,,"T6527c4,LS",L3541,
Si,4,462.862,,3w,,,,,,,,,,,,,L6098,
Si,4,463.124,,9w,,,,,,,,,,,,,L6098,
Si,3,463.828,463.8278,7,3.79e+07,B,226400.00,247953.69,3p.4s,3P*,0,3p.4p,3P,1,,"T6298c4,LS",L4833,
Si,4,465.432,,10w,,,,,,,,,,,,,L6098,
Si,4,465.692,,3w,,,,,,,,,,,,,L6098,
Si,3,466.587,466.5862,8,2.79e+07,B,226527.42,247953.69,3p.4s,3P*,1,3p.4p,3P,1,,"T6298c4,LS",L4833,
Si,4,466.714,,1w,,,,,,,,,,,,,L6098,
Si,4,467.330,,2w,,,,,,,,,,,,,L6098,
Si,3,468.302,468.3022,9,8.30e+07,B+,226820.28,248168.04,3p.4s,3P*,2,3p.4p,3P,2,,"T6298c4,LS",L4833,
Si,3,468.380,468.3794,7,1.10e+08,B,226527.42,247871.66,3p.4s,3P*,1,3p.4p,3P,0,,"T6298c4,LS",L4833,
Si,3,471.665,471.6654,16,1.32e+08,B,204330.79,225526.33,3s.4d,1D,2,3s.5f,1F*,3,,T6298c4,L4833,
Si,3,473.052,473.0521,7,4.47e+07,B,226820.28,247953.69,3p.4s,3P*,2,3p.4p,3P,1,,"T6298c4,LS",L4833,
Si,1,478.2991,478.2991,50,1.7e+06,D,39955.053,60856.630,3s2.3p.4s,3P*,2,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",1,,"T6066c4,LS",L3521,
Si,1,479.2212,479.2213,35,2.2e+06,D,39760.285,60621.64,3s2.3p.4s,3P*,1,3s2.3p.(2P*<1/2>).6p<1/2>,"(1/2,1/2)",0,,"T6066c4,LS",L3521,
Si,1,479.2324,479.2324,80,1.7e+06,D,39955.053,60815.925,3s2.3p.4s,3P*,2,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",2,,"T6066c4,LS",L3521,
Si,3,480.043,480.0427,8,2.76e+07,B,207874.09,228699.75,3s.5s,1S,0,3p.4s,1P*,1,,T6298c4,L4833,
Si,3,481.333,481.3333,15,2.10e+08,B+,209531.40,230301.22,3s.4f,3F*,2,3s.5g,3G,3,,"T6298c4,LS",L4833,
Si,3,481.972,481.9712,16,2.12e+08,B+,209559.33,230301.66,3s.4f,3F*,3,3s.5g,3G,4,,"T6298c4,LS",L4833,
Si,3,482.897,482.8950,18,2.25e+08,B+,209599.70,230302.35,3s.4f,3F*,4,3s.5g,3G,5,,"T6298c4,LS",L4833,
Si,2,488.320,,15w,,,,,,,,,,,,,L3541,
Si,2,490.699,,20w,,,,,,,,,,,,,L3541,
Si,2,493.280,,20w,,,,,,,,,,,,,L3541,
Si,4,494.745,,1w,,,,,,,,,,,,,L6098,
Si,1,494.7607,494.7607,30,4.2e+06,D,40991.884,61198.036,3s2.3p.4s,1P*,1,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",0,,T1619CA,L3521,
Si,4,495.011,495.0111,3*,9.46e+05,B+,293718.99,313914.92,2p6.5f,2F*,5/2,2p6.6d,2D,5/2,,c33,L6098,
Si,4,495.011,495.0111,3*,1.89e+07,A,293718.99,313914.92,2p6.5f,2F*,7/2,2p6.6d,2D,5/2,,c33,L6098,
Si,4,495.011,495.0111,3*,1.99e+07,A,293718.99,313914.92,2p6.5f,2F*,5/2,2p6.6d,2D,3/2,,c33,L6098,
Si,1,500.6061,500.6059,40,2.8e+06,D,40991.884,60962.105,3s2.3p.4s,1P*,1,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",2,,T1619CA,L3521,
Si,2,504.103,504.1024,1000,7.00e+07,B,81191.34,101023.05,3s2.4p,2P*,1/2,3s2.4d,2D,3/2,,T7222,L3541,
Si,2,505.598,505.5984,1000,1.45e+08,B,81251.32,101024.35,3s2.4p,2P*,3/2,3s2.4d,2D,5/2,,T7222,L3541,
Si,3,509.142,,10w,,,,,,,,,,,,,L4833,
Si,3,511.376,511.376,7w,3.82e+07,C+,230267.7,249817.32,3s.5f,3F*,2,3s.7g,3G,3,,"T6298c4,LS",L4833,
Si,3,511.412,511.4117,8w,4.17e+07,C+,230270.66,249818.93,3s.5f,3F*,4,3s.7g,3G,5,,"T6298c4,LS",L4833,
Si,2,518.190,,100,,,,,,,,,,,,,L3541,
Si,2,518.525,,100w,,,,,,,,,,,,,L3541,
Si,2,519.286,,200w,,,,,,,,,,,,,L3541,
Si,3,519.726,519.7236,5,2.47e+07,B,228699.75,247935.39,3p.4s,1P*,1,3p.4p,1D,2,,T6298c4,L4833,
Si,2,520.241,,500w,,,,,,,,,,,,,L3541,
Si,2,529.519,,30w,,,,,,,,,,,,,L3541,
Si,4,530.497,530.4971,2w*,2.11e+06,B+,313914.92,332759.92,2p6.6d,2D,3/2,2p6.8p,2P*,3/2,,c33,L6098,
Si,4,530.497,530.4971,2w*,1.90e+07,B+,313914.92,332759.92,2p6.6d,2D,5/2,2p6.8p,2P*,3/2,,c33,L6098,
Si,4,530.949,530.9493,1w,2.10e+07,B+,313914.92,332743.87,2p6.6d,2D,3/2,2p6.8p,2P*,1/2,,c33,L6098,
Si,2,540.534,,100w,,,,,,,,,,,,,L3541,
Si,2,541.724,,15w,,,,,,,,,,,,,L3541,
Si,2,542.892,,15w,,,,,,,,,,,,,L3541,
Si,2,543.289,,15w,,,,,,,,,,,,,L3541,
Si,2,543.862,,100w,,,,,,,,,,,,,L3541,
Si,2,544.726,,20w,,,,,,,,,,,,,L3541,
Si,3,545.146,545.1455,6,4.60e+07,B+,226527.42,244866.05,3p.4s,3P*,1,3p.4p,3D,2,,"T6298c4,LS",L4833,
Si,2,545.449,,15w,,,,,,,,,,,,,L3541,
Si,2,545.645,,100w,,,,,,,,,,,,,L3541,
Si,2,546.643,546.6461,500w,2.16e+07,C,101023.05,119311.34,3s2.4d,2D,3/2,3s2.6f,2F*,5/2,,"T6527c4,LS",L3541,
Si,2,546.687,546.6849,500w,1.54e+06,D+,101024.35,119311.34,3s2.4d,2D,5/2,3s2.6f,2F*,5/2,,"T6527c4,LS",L3541,
Si,2,546.921,,100w,,,,,,,,,,,,,L3541,
Si,3,547.305,547.3042,7,6.07e+07,B+,226820.28,245086.58,3p.4s,3P*,2,3p.4p,3D,3,,"T6298c4,LS",L4833,
Si,1,549.323,,40,,,,,,,,,,,,,L3521,
Si,2,549.645,,200w,,,,,,,,,,,,,L3541,
Si,1,551.7535,,35,,,,,,,,,,,,,L3521,
Si,2,554.074,,100w,,,,,,,,,,,,,L3541,
Si,2,557.666,,150w,,,,,,,,,,,,,L3541,
Si,1,562.2221,562.2220,30,1.6e+06,D,39760.285,57541.918,3s2.3p.4s,3P*,1,3s2.3p.5p,3S,1,,"T6066c4,LS",L3521,
Si,2,563.297,563.297,100w,4.00e+06,C+,114414.58,132162.29,3s.3p.(3P*).3d,4F*,7/2,3s.3p.(3P*).4p,4D,7/2,,T6570,L3541,
Si,2,563.948,,200w,,,,,,,,,,,,,L3541,
Si,1,564.5611,564.5613,90,9.7e+05,D,39760.285,57468.239,3s2.3p.4s,3P*,1,3s2.3p.5p,3P,2,,"T6066c4,LS",L3521,
Si,2,566.066,566.065,150w,7.00e+06,C+,114327.15,131988.05,3s.3p.(3P*).3d,4F*,5/2,3s.3p.(3P*).4p,4D,5/2,,T6570,L3541,
Si,1,566.5554,566.5555,80,6.31e+05,D,39683.163,57328.789,3s2.3p.4s,3P*,0,3s2.3p.5p,3P,1,,T2301,L3521,
Si,2,566.956,566.956,1000w,5.00e+07,B+,114529.14,132162.29,3s.3p.(3P*).3d,4F*,9/2,3s.3p.(3P*).4p,4D,7/2,,T6570,L3541,
Si,2,568.144,568.144,30w,1.00e+07,C+,114265.64,131861.93,3s.3p.(3P*).3d,4F*,3/2,3s.3p.(3P*).4p,4D,3/2,,T6570,L3541,
Si,1,568.4484,568.4484,120,2.6e+06,D,39955.053,57541.918,3s2.3p.4s,3P*,2,3s2.3p.5p,3S,1,,"T6066c4,LS",L3521,
Si,2,568.881,568.882,300w,4.60e+07,B,114414.58,131988.05,3s.3p.(3P*).3d,4F*,7/2,3s.3p.(3P*).4p,4D,5/2,,T6570,L3541,
Si,1,569.0425,569.0425,100,9.26e+05,D+,39760.285,57328.789,3s2.3p.4s,3P*,1,3s2.3p.5p,3P,1,,T2301,L3521,
Si,1,570.1105,570.1104,90,1.83e+06,D,39760.285,57295.881,3s2.3p.4s,3P*,1,3s2.3p.5p,3P,0,,T2301,L3521,
Si,2,570.137,570.137,200w,4.50e+07,B,114327.15,131861.93,3s.3p.(3P*).3d,4F*,5/2,3s.3p.(3P*).4p,4D,3/2,,T6570,L3541,
Si,3,570.460,570.459,7,1.86e+07,B,209559.33,227084.21,3s.4f,3F*,3,3s.5d,3D,2,,"T6298c4,LS",L4833,
Si,2,570.637,570.64,100w,6.10e+07,B,114265.64,131784.9,3s.3p.(3P*).3d,4F*,3/2,3s.3p.(3P*).4p,4D,1/2,,T6570,L3541,
Si,1,570.8397,570.8400,160,1.39e+06,D+,39955.053,57468.239,3s2.3p.4s,3P*,2,3s2.3p.5p,3P,2,,T2301,L3521,
Si,3,571.629,571.629,8,1.91e+07,B,209599.70,227088.72,3s.4f,3F*,4,3s.5d,3D,3,,"T6298c4,LS",L4833,
Si,3,573.973,573.973,20,5.41e+07,B+,159069.61,176487.19,3s.4s,1S,0,3s.4p,1P*,1,,"c44,T5038",L4833,
Si,1,574.7667,,45,,,,,,,,,,,,,L3521,
Si,1,575.3625,,45,,,,,,,,,,,,,L3521,
Si,1,575.4220,575.4218,45,1.23e+06,E,39955.053,57328.789,3s2.3p.4s,3P*,2,3s2.3p.5p,3P,1,,T8363,L3521,
Si,1,576.2977,,45,,,,,,,,,,,,,L3521,
Si,1,577.2145,577.2146,70,3.56e+06,D+,40991.884,58311.659,3s2.3p.4s,1P*,1,3s2.3p.5p,1S,0,,T2301,L3521,
Si,1,578.0384,578.0384,70,2.97e+05,D,39683.163,56978.256,3s2.3p.4s,3P*,0,3s2.3p.5p,3D,1,,T2301,L3521,
Si,2,578.573,,30w,,,,,,,,,,,,,L3541,
Si,1,579.3071,579.3073,90,3.83e+05,E,39760.285,57017.496,3s2.3p.4s,3P*,1,3s2.3p.5p,3D,2,,T8363,L3521,
Si,2,579.490,,30w,,,,,,,,,,,,,L3541,
Si,1,579.7859,579.7856,100,2.53e+05,D,39955.053,57198.027,3s2.3p.4s,3P*,2,3s2.3p.5p,3D,3,,T2301,L3521,
Si,2,580.047,,150w,,,,,,,,,,,,,L3541,
Si,2,580.674,,200,,,,,,,,,,,,,L3541,
Si,2,582.780,,30,,,,,,,,,,,,,L3541,
Si,2,584.613,,50,,,,,,,,,,,,,L3541,
Si,2,586.748,,10,,,,,,,,,,,,,L3541,
Si,2,586.840,,300w,,,,,,,,,,,,,L3541,
Si,1,587.3764,,40,,,,,,,,,,,,,L3521,
Si,3,589.879,589.879,10w,4.86e+07,B,225526.33,242474.27,3s.5f,1F*,3,3s.6g,1G,4,,T6298c4,L4833,
Si,2,591.522,,150,,,,,,,,,,,,,L3541,
Si,1,594.8545,594.8541,200,2.22e+06,C,40991.884,57798.072,3s2.3p.4s,1P*,1,3s2.3p.5p,1D,2,,T2301,L3521,
Si,2,595.756,595.756,500,5.60e+07,B+,81191.34,97972.09,3s2.4p,2P*,1/2,3s2.5s,2S,1/2,,T6570,L3541,
Si,2,597.893,597.893,500,1.13e+08,B+,81251.32,97972.09,3s2.4p,2P*,3/2,3s2.5s,2S,1/2,,T6570,L3541,
Si,2,606.745,,10w,,,,,,,,,,,,,L3541,
Si,2,608.006,,20w,,,,,,,,,,,,,L3541,
Si,2,608.667,,10w,,,,,,,,,,,,,L3541,
Si,1,612.5021,,90,,,,,,,,,,,,,L3521,
Si,1,613.1574,,85,,,,,,,,,,,,,L3521,
Si,1,613.1850,,90,,,,,,,,,,,,,L3521,
Si,1,614.2487,,100,,,,,,,,,,,,,L3521,
Si,1,614.5015,,100,,,,,,,,,,,,,L3521,
Si,1,615.5134,,160,,,,,,,,,,,,,L3521,
Si,1,623.7320,,160,,,,,,,,,,,,,L3521,
Si,1,623.8287,,40,,,,,,,,,,,,,L3521,
Si,1,624.3813,,125,,,,,,,,,,,,,L3521,
Si,1,624.4468,,125,,,,,,,,,,,,,L3521,
Si,1,625.4188,,180,,,,,,,,,,,,,L3521,
Si,3,631.446,631.446,7,1.18e+08,B,214532.17,230364.46,3s.5p,1P*,1,3s.6s,1S,0,,T6298c4,L4833,
Si,1,633.1954,633.1956,45,1.0e+04,E,40991.884,56780.427,3s2.3p.4s,1P*,1,3s2.3p.5p,1P,1,,T1619CA,L3521,
Si,2,634.710,634.711,1000,5.84e+07,B+,65500.47,81251.32,3s2.4s,2S,1/2,3s2.4p,2P*,3/2,,"c22,T7222",L3541,
Si,2,637.136,637.137,1000,6.80e+07,C+,65500.47,81191.34,3s2.4s,2S,1/2,3s2.4p,2P*,1/2,,"c22,T7222",L3541,
Si,3,652.436,652.434,6w,3.82e+07,B+,227088.72,242411.70,3s.5d,3D,3,3s.6f,3F*,4,,"T6298c4,LS",L4833,
Si,1,652.6609,,45,,,,,,,,,,,,,L3521,
Si,1,652.7199,,45,,,,,,,,,,,,,L3521,
Si,1,655.5462,655.5463,45,6.9e+05,D,48264.292,63514.533,3s2.3p.4p,3D,3,3s2.3p.7d,3F*,4,,"T6066c4,LS",L3521,
Si,2,666.052,666.053,50w,3.64e+07,C+,116978.38,131988.05,3s.3p.(3P*).4s,4P*,3/2,3s.3p.(3P*).4p,4D,5/2,,"T6527c4,LS",L3541,
Si,2,666.500,666.503,15,2.16e+07,C+,116862.38,131861.93,3s.3p.(3P*).4s,4P*,1/2,3s.3p.(3P*).4p,4D,3/2,,"T6527c4,LS",L3541,
Si,4,666.756,666.757,5,1.15e+08,A+,276503.67,291497.50,2p6.5p,2P*,1/2,2p6.5d,2D,3/2,,c33,L6098,
Si,2,667.188,667.184,100,4.80e+07,B+,117178.06,132162.29,3s.3p.(3P*).4s,4P*,5/2,3s.3p.(3P*).4p,4D,7/2,,T6570,L3541,
Si,2,669.938,669.94,20,4.20e+07,B,116862.38,131784.9,3s.3p.(3P*).4s,4P*,1/2,3s.3p.(3P*).4p,4D,1/2,,T6570,L3541,
Si,4,670.121,670.121,7,1.36e+08,A+,276579.03,291497.60,2p6.5p,2P*,3/2,2p6.5d,2D,5/2,,c33,L6098,
Si,2,671.704,,50w,,,,,,,,,,,,,L3541,
Si,1,672.1853,672.1848,100,3.4e+06,D,47284.061,62156.816,3s2.3p.4p,1P,1,3s2.3p.6d,1D*,2,,T1619CA,L3521,
Si,1,674.164,,30,,,,,,,,,,,,,L3521,
Si,2,675.028,675.034,20w,1.49e+07,C+,117178.06,131988.05,3s.3p.(3P*).4s,4P*,5/2,3s.3p.(3P*).4p,4D,5/2,,"T6527c4,LS",L3541,
Si,2,681.845,681.841,30,1.08e+07,C,103860.74,118522.86,3s2.5p,2P*,1/2,3s2.6d,2D,3/2,,"T6527c4,LS",L3541,
Si,2,682.982,682.983,50,2.16e+06,D+,103885.25,118522.86,3s2.5p,2P*,3/2,3s2.6d,2D,3/2,,"T6527c4,LS",L3541,
Si,3,683.156,683.155,6w,5.83e+07,B+,214989.27,229623.19,3s.5p,3P*,2,3s.6s,3S,1,,"T6298c4,LS",L4833,
Si,1,684.8568,,30,,,,,,,,,,,,,L3521,
Si,3,685.165,,7w,,,,,,,,,,,,,L4833,
Si,1,697.6523,697.651,80,3.26e+06,D,48020.074,62349.93,3s2.3p.4p,3D,1,3s2.3p.6d,3F*,2,,T6066LS,L3521,
Si,4,699.836,699.836,3w*,3.65e+06,B+,313914.92,328200.04,2p6.6d,2D,5/2,2p6.7f,2F*,5/2,,c33,L6098,
Si,4,699.836,699.836,3w*,5.48e+07,A,313914.92,328200.04,2p6.6d,2D,5/2,2p6.7f,2F*,7/2,,c33,L6098,
Si,4,699.836,699.836,3w*,5.11e+07,A,313914.92,328200.04,2p6.6d,2D,3/2,2p6.7f,2F*,5/2,,c33,L6098,
Si,1,700.3567,700.3569,180,3.42e+06,D+,48102.323,62376.820,3s2.3p.4p,3D,2,3s2.3p.6d,3F*,3,,T6066LS,L3521,
Si,1,700.5883,700.588,180,3.83e+06,D+,48264.292,62534.08,3s2.3p.4p,3D,3,3s2.3p.6d,3F*,4,,T6066LS,L3521,
Si,1,701.728,,30,,,,,,,,,,,,,L3521,
Si,1,701.7646,,90,,,,,,,,,,,,,L3521,
Si,1,703.4903,,250,,,,,,,,,,,,,L3521,
Si,4,704.794,704.792,6w,9.05e+07,A,291497.60,305682.27,2p6.5d,2D,5/2,2p6.6p,2P*,3/2,,c33,L6098,
Si,4,706.841,706.839,4w,1.00e+08,A,291497.50,305641.10,2p6.5d,2D,3/2,2p6.6p,2P*,1/2,,c33,L6098,
Si,1,716.469,,70,,,,,,,,,,,,,L3521,
Si,1,716.5545,,200,,,,,,,,,,,,,L3521,
Si,1,718.489,,70,,,,,,,,,,,,,L3521,
Si,1,719.358,719.355,65,7.17e+05,E,49028.294,62925.80,3s2.3p.4p,3P,0,3s2.3p.6d,3D*,1,,T6066LS,L3521,
Si,1,719.390,,30,,,,,,,,,,,,,L3521,
Si,1,722.6206,,100,,,,,,,,,,,,,L3521,
Si,1,723.5326,,100,,,,,,,,,,,,,L3521,
Si,1,723.582,,60,,,,,,,,,,,,,L3521,
Si,1,725.0625,,180,,,,,,,,,,,,,L3521,
Si,1,727.5294,,160,,,,,,,,,,,,,L3521,
Si,1,728.281,,40,,,,,,,,,,,,,L3521,
Si,1,728.9173,,400,,,,,,,,,,,,,L3521,
Si,1,729.026,,55,,,,,,,,,,,,,L3521,
Si,1,737.300,,35,,,,,,,,,,,,,L3521,
Si,1,740.5774,,375,,,,,,,,,,,,,L3521,
Si,1,740.9082,,200,,,,,,,,,,,,,L3521,
Si,1,741.535,,40,,,,,,,,,,,,,L3521,
Si,1,741.5946,,275,,,,,,,,,,,,,L3521,
Si,1,742.3497,,425,,,,,,,,,,,,,L3521,
Si,1,742.460,,85,,,,,,,,,,,,,L3521,
Si,3,746.189,746.190,5w,4.99e+07,B,201597.73,214995.46,3s.4d,3D,1,3s.5p,3P*,0,,"T6298c4,LS",L4833,
Si,3,746.262,746.265,8w,3.75e+07,B+,201598.28,214994.65,3s.4d,3D,2,3s.5p,3P*,1,,"T6298c4,LS",L4833,
Si,3,746.632,746.632,9w,4.19e+07,B+,201599.48,214989.27,3s.4d,3D,3,3s.5p,3P*,2,,"T6298c4,LS",L4833,
Si,3,761.236,761.236,12w,9.94e+07,B+,214532.17,227665.09,3s.5p,1P*,1,3s.5d,1D,2,,T6298c4,L4833,
Si,4,763.050,763.050,2w,4.40e+07,B+,305641.10,318742.79,2p6.6p,2P*,1/2,2p6.7s,2S,1/2,,c33,L6098,
Si,4,765.456,765.456,4w,8.82e+07,A,305682.27,318742.79,2p6.6p,2P*,3/2,2p6.7s,2S,1/2,,c33,L6098,
Si,4,767.875,,4w,,,,,,,,,,,,,L6098,
Si,1,768.0267,768.0266,100,4.62e+06,C+,47284.061,60300.860,3s2.3p.4p,1P,1,3s2.3p.5d,1D*,2,,T2301,L3521,
Si,4,771.879,,5w,,,,,,,,,,,,,L6098,
Si,4,772.382,,6w,,,,,,,,,,,,,L6098,
