element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mn,9,8.8258,0.0010,8.825*,0.008,5,,,12546,1145700,3s2.3p5,2P*,1/2,3s2.3p4.(1D).4d,2D,3/2,,,L1669,
Mn,9,8.8423,0.0010,8.844*,0.008,6,,,0,1130700,3s2.3p5,2P*,3/2,3s2.3p4.(1D).4d,2S,1/2,,,L1669,
Mn,9,8.8773,0.0010,8.88*,0.08,4,,,12546,1139000,3s2.3p5,2P*,1/2,3s2.3p4.(1D).4d,2P,1/2,,,L1669,
Mn,9,8.8923,0.0010,8.89*,0.08,4,,,12546,1137000,3s2.3p5,2P*,1/2,3s2.3p4.(1D).4d,2P,3/2,,,L1669,
Mn,18,8.903,0.010,8.9031*,0.0011,1,1.2e+09,E,66560,1189770,2s2.2p4,3P,0,2s.2p5,1P*,1,,T3941,L5205,
Mn,18,8.959,0.010,8.9591*,0.0011,1,6.9e+08,E,73590,1189770,2s2.2p4,3P,1,2s.2p5,1P*,1,,T3941,L5205,
Mn,9,8.9783,0.0010,8.978*,0.008,4,,,0,1113800,3s2.3p5,2P*,3/2,3s2.3p4.(3P).4d,2F,5/2,,,L1669,
Mn,9,8.9914,0.0010,8.991*,0.008,4,,,0,1112200,3s2.3p5,2P*,3/2,3s2.3p4.(3P).4d,4F,5/2,,,L1669,
Mn,9,9.0034,0.0010,9.003*,0.008,8,,,0,1110700,3s2.3p5,2P*,3/2,3s2.3p4.(3P).4d,2D,3/2,,,L1669,
Mn,9,9.0134,0.0010,9.013*,0.008,9,,,0,1109500,3s2.3p5,2P*,3/2,3s2.3p4.(3P).4d,2D,5/2,,,L1669,
Mn,9,9.106,0.010,9.106*,0.008,8,,,12546,1110700,3s2.3p5,2P*,1/2,3s2.3p4.(3P).4d,2D,3/2,,,L78,
Mn,18,9.190,0.010,9.191*,0.008,2,8.3e+09,E,919450,2007500,2s.2p5,3P*,1,2p6,1S,0,,T3941,L5205,
Mn,18,9.623,0.010,9.6232*,0.0013,10bl,1.4e+11,C,150610,1189770,2s2.2p4,1D,2,2s.2p5,1P*,1,,T3941,L5205,
Mn,8,9.6332,0.0010,9.633*,0.009,6,,,0,1038100,3s2.3p6,1S,0,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,1,,,L16999,
Mn,8,9.7411,0.0010,9.741*,0.009,7,,,0,1026600,3s2.3p6,1S,0,3s2.3p5.(2P*<3/2>).4d,2[3/2]*,1,,,L16999,
Mn,17,10.000,0.010,10*,100,10,8.31e+10,C+,0,1000000,2s2.2p5,2P*,3/2,2s.2p6,2S,1/2,,T3941,L5205,
Mn,18,10.876,0.010,10.8761*,0.0012,8,2.77e+10,C,0,919450,2s2.2p4,3P,2,2s.2p5,3P*,1,,T3941,L5205,
Mn,17,10.935,0.010,10*,120,10,3.14e+10,C+,85500,1000000,2s2.2p5,2P*,1/2,2s.2p6,2S,1/2,,T3941,L5205,
Mn,9,10.9783,0.0010,10.9783*,0.0012,5,,,0,910890,3s2.3p5,2P*,3/2,3s2.3p4.(1D).4s,2D,5/2,,,L3398,
Mn,9,11.1262,0.0010,11.1264*,0.0012,4,,,12546,911310,3s2.3p5,2P*,1/2,3s2.3p4.(1D).4s,2D,3/2,,,L3398,
Mn,18,11.139,0.010,11.1390*,0.0018,5,1.0e+10,C,292020,1189770,2s2.2p4,1S,0,2s.2p5,1P*,1,,T3941,L5205,
Mn,9,11.1500,0.0010,11.1500*,0.0012,2,,,0,896860,3s2.3p5,2P*,3/2,3s2.3p4.(3P).4s,2P,1/2,,,L3398,
Mn,7,11.2060,0.0010,11.2058*,0.0013,1,,,1338,893730,3p6.3d,2D,5/2,3p6.9f,2F*,7/2,,,L3296,
Mn,9,11.2415,0.0010,11.2415*,0.0013,5,,,0,889560,3s2.3p5,2P*,3/2,3s2.3p4.(3P).4s,2P,3/2,,,L3398,
Mn,9,11.3080,0.0010,11.3082*,0.0013,2,,,12546,896860,3s2.3p5,2P*,1/2,3s2.3p4.(3P).4s,2P,1/2,,,L3398,
Mn,18,11.330,0.010,11.330*,0.013,8,5.50e+10,C,73590,956200,2s2.2p4,3P,1,2s.2p5,3P*,0,,T3941,L5205,
Mn,9,11.3627,0.0010,11.3627*,0.0013,3,,,0,880070,3s2.3p5,2P*,3/2,3s2.3p4.(3P).4s,4P,3/2,,,L3398,
Mn,7,11.4205,0.0010,11.4205*,0.0013,2,,,0,875620,3p6.3d,2D,3/2,3p6.8f,2F*,5/2,,,L5223,
Mn,7,11.4380,0.0010,11.4380*,0.0013,2,,,1338,875620,3p6.3d,2D,5/2,3p6.8f,2F*,7/2,,,L5223,
Mn,18,11.538,0.010,11.5382*,0.0013,11,3.6e+10,C,0,866690,2s2.2p4,3P,2,2s.2p5,3P*,2,,T3941,L5205,
Mn,18,11.725,0.010,11.7248*,0.0019,7,1.5e+10,C,66560,919450,2s2.2p4,3P,0,2s.2p5,3P*,1,,T3941,L5205,
Mn,7,11.7793,0.0010,11.77930+,0.00020,10,,,0,848947,3p6.3d,2D,3/2,3p6.7f,2F*,5/2,,,L5223,
Mn,7,11.7978,0.0010,11.79780+,0.00020,15,,,1338,848954,3p6.3d,2D,5/2,3p6.7f,2F*,7/2,,,L5223,
Mn,18,11.822,0.010,11.8223*,0.0020,6,1.17e+10,C,73590,919450,2s2.2p4,3P,1,2s.2p5,3P*,1,,T3941,L5205,
Mn,8,12.2168,0.0010,12.217*,0.015,15,4.0e+10,D,0,818500,3s2.3p6,1S,0,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,,T5297interp,L3261,
Mn,18,12.229,0.010,12.229*,0.015,7,1.5e+11,C,1189770,2007500,2s.2p5,1P*,1,2p6,1S,0,,T3941,L5205,
Mn,7,12.3790,0.0010,12.3790*,0.0015,30,,,0,807820,3p6.3d,2D,3/2,3p6.6f,2F*,5/2,,,L5223,
Mn,7,12.3993,0.0010,12.39930+,0.00022,50,,,1338,807835,3p6.3d,2D,5/2,3p6.6f,2F*,7/2,,,L5223,
Mn,8,12.4055,0.0010,12.405*,0.015,10,2.0e+10,D,0,806100,3s2.3p6,1S,0,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,,T5297interp,L3261,
Mn,18,12.609,0.010,12.6088*,0.0022,8,9.8e+09,C,73590,866690,2s2.2p4,3P,1,2s.2p5,3P*,2,,T3941,L5205,
Mn,7,13.3417,0.0010,13.3417+,0.0003,2,,,0,749532,3p6.3d,2D,3/2,3p5.3d.(3D*).4s,2D*,5/2,,,L5223,
Mn,7,13.3636,0.0010,13.3636+,0.0003,35,2.5e+10,D,0,748302,3p6.3d,2D,3/2,3p5.3d.(3D*).4s,2D*,3/2,,T1166n,L5223,
Mn,7,13.3655,0.0010,13.3655+,0.0003,60,2.7e+10,D,1338,749532,3p6.3d,2D,5/2,3p5.3d.(3D*).4s,2D*,5/2,,T1166n,L5223,
Mn,7,13.3875,0.0010,13.3875+,0.0003,5,5.9e+09,E,1338,748302,3p6.3d,2D,5/2,3p5.3d.(3D*).4s,2D*,3/2,,T1166n,L5223,
Mn,7,13.4190,0.0010,13.4190*,0.0018,25,1.2e+10,D,1338,746550,3p6.3d,2D,5/2,3p5.3d.(1F*).4s,2F*,7/2,,T1166n,L5223,
Mn,7,13.4628,0.0010,13.4628+,0.0003,30,,,1338,744126,3p6.3d,2D,5/2,3p5.3d.(1D*).4s,2D*,5/2,,,L5223,
Mn,8,13.469,0.010,13.469*,0.018,2,,,373658,1116100,3s2.3p5.3d,3P*,0,3s2.3p5.4f,3D,1,,,L1192,
Mn,8,13.479,0.010,13.479*,0.018,4,,,375710,1117600,3s2.3p5.3d,3P*,1,3s2.3p5.4f,3D,2,,,L1192,
Mn,7,13.4972,0.0010,13.4972+,0.0003,15,,,0,740894,3p6.3d,2D,3/2,3p5.3d.(1D*).4s,2D*,3/2,,,L5223,
Mn,8,13.506,0.010,13.506*,0.018,3,,,375710,1116100,3s2.3p5.3d,3P*,1,3s2.3p5.4f,3D,1,,,L1192,
