element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pm,2,670.627,,100,,,,,,,,,,,,,L7345,
Pm,1,671.467,,700,,,,,,,,,,,,,L4514c1,
Pm,1,671.726,,500,,,,,,,,,,,,,L4514c1,
Pm,1,672.071,,500,,,,,,,,,,,,,L4514c1,
Pm,1,672.750,,700,,,,,,,,,,,,,L4514c1,
Pm,1,674.371,,600,,,,,,,,,,,,,L4514c1,
Pm,1,674.991,,900,,,,,,,,,,,,,L4514c1,
Pm,1,675.048,,900,,,,,,,,,,,,,L4514c1,
Pm,2,675.645,,200,,,,,,,,,,,,,L7345,
Pm,2,677.229,,300,,,,,,,,,,,,,L7345,
Pm,1,677.878,,400,,,,,,,,,,,,,L4514c1,
Pm,2,678.309,,100,,,,,,,,,,,,,L7345,
Pm,2,679.687,,100,,,,,,,,,,,,,L7345,
Pm,2,681.168,,200,,,,,,,,,,,,,L7345,
Pm,1,683.330,,800,,,,,,,,,,,,,L4514c1,
Pm,1,684.837,,400,,,,,,,,,,,,,L4514c1,
Pm,2,685.858,,50,,,,,,,,,,,,,L7345,

