element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cd,2,251.6224,251.6224+,30,,,89689.25,129419.38,4d10.5d,2D,3/2,4d10.8f,2F*,5/2,,,L3540,
Cd,1,251.8588,251.858914,15w,,,30113.990,69806.814,4d10.5s.5p,3P*,0,4d10.5s.10s,3S,1,,,L3486,
Cd,1,252.51964,252.51964,25w,,,30656.087,70245.060,4d10.5s.5p,3P*,1,4d10.5s.9d,3D,2,,,L3486,
Cd,1,254.46130,254.46130,50,,,30113.990,69400.900,4d10.5s.5p,3P*,0,4d10.5s.8d,3D,1,,,L3486,
Cd,2,255.1976,255.1979+,50,5.5e+05,C,69258.91,108432.43,4d9.5s2,2D,5/2,4d10.4f,2F*,7/2,,T3096,L3540,
Cd,2,255.2827,255.2824+,15,,,69258.91,108419.47,4d9.5s2,2D,5/2,4d10.4f,2F*,5/2,,,L3540,
Cd,1,255.34647,255.346488,25,,,30656.087,69806.814,4d10.5s.5p,3P*,1,4d10.5s.10s,3S,1,,,L3486,
Cd,1,256.57894,256.57894,3,,,31826.952,70789.634,4d10.5s.5p,3P*,2,4d10.5s.10d,3D,3,,,L3486,
Cd,2,257.29434,257.2928+,500,1.61e+08,B+,44136.08,82990.66,4d10.5p,2P*,1/2,4d10.6s,2S,1/2,,T9861,"L3486,L3540",
Cd,1,258.01062,258.01062,50,,,30656.087,69402.583,4d10.5s.5p,3P*,1,4d10.5s.8d,3D,2,,,L3486,
Cd,1,258.4870,258.48702,3,,,31826.952,70502.04,4d10.5s.5p,3P*,2,4d10.5s.11s,3S,1,,,L3486,
Cd,1,259.20258,259.202534,30,,,30113.990,68682.325,4d10.5s.5p,3P*,0,4d10.5s.9s,3S,1,,,L3486,
