element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
F,5,13.454,0.010,,40,,,,,,,,,,,,,L3494,
F,5,14.795,0.010,,40,,,,,,,,,,,,,L3494,
F,5,14.800,0.010,,50,,,,,,,,,,,,,L3494,
F,5,15.251,0.010,,40,,,,,,,,,,,,,L3494,
F,5,15.854,0.010,,40,,,,,,,,,,,,,L3494,
F,5,16.227,0.010,,40,,,,,,,,,,,,,L3494,
F,5,16.350,0.010,,40,,,,,,,,,,,,,L3494,
F,5,16.356,0.010,,50,,,,,,,,,,,,,L3494,
F,5,16.598,0.010,,90,,,,,,,,,,,,,L3494,
F,5,16.618,0.010,,100,,,,,,,,,,,,,L3494,
F,4,16.979,0.010,,30,,,,,,,,,,,,,L3494,
F,4,16.984,0.010,,30,,,,,,,,,,,,,L3494,
F,4,17.107,0.010,,30,,,,,,,,,,,,,L3494,
F,5,17.470,0.010,,40,,,,,,,,,,,,,L3494,
F,4,17.637,0.010,,40,,,,,,,,,,,,,L3494,
F,5,17.843,0.010,,50,,,,,,,,,,,,,L3494,
F,5,17.859,0.010,,40,,,,,,,,,,,,,L3494,
F,4,18.152,0.010,,40,,,,,,,,,,,,,L3494,
F,4,18.157,0.010,,40,,,,,,,,,,,,,L3494,
F,5,18.298,0.010,,40,,,,,,,,,,,,,L3494,
F,5,18.672,0.010,,40,,,,,,,,,,,,,L3494,
F,5,18.679,0.010,,40,,,,,,,,,,,,,L3494,
F,5,18.684,0.010,,50,,,,,,,,,,,,,L3494,
F,5,18.697,0.010,,40,,,,,,,,,,,,,L3494,
F,5,18.701,0.010,,40,,,,,,,,,,,,,L3494,
F,4,18.724,0.010,,30,,,,,,,,,,,,,L3494,
F,5,19.057,0.010,,60,,,,,,,,,,,,,L3494,
F,5,19.084,0.010,,70,,,,,,,,,,,,,L3494,
F,5,19.197,0.010,,40,,,,,,,,,,,,,L3494,
F,4,19.639,0.010,,50,,,,,,,,,,,,,L3494,
F,4,19.645,0.010,,60,,,,,,,,,,,,,L3494,
F,4,19.976,0.010,,50,,,,,,,,,,,,,L3494,
F,4,19.980,0.010,,50,,,,,,,,,,,,,L3494,
F,4,19.985,0.010,,50,,,,,,,,,,,,,L3494,
F,4,19.993,0.010,,50,,,,,,,,,,,,,L3494,
F,4,20.000,0.010,,50,,,,,,,,,,,,,L3494,
F,4,20.009,0.010,,70,,,,,,,,,,,,,L3494,
F,4,20.101,0.010,,60,,,,,,,,,,,,,L3494,
F,4,20.106,0.010,,70,,,,,,,,,,,,,L3494,
F,4,20.110,0.010,,60,,,,,,,,,,,,,L3494,
F,4,20.116,0.010,,80,,,,,,,,,,,,,L3494,
F,4,20.122,0.010,,60,,,,,,,,,,,,,L3494,
F,5,20.555,0.010,,40,,,,,,,,,,,,,L3494,
F,4,20.825,0.010,,90,,,,,,,,,,,,,L3494,
F,4,21.385,0.010,,70,,,,,,,,,,,,,L3494,
F,4,21.406,0.010,,70,,,,,,,,,,,,,L3494,
F,4,22.077,0.010,,70,,,,,,,,,,,,,L3494,
F,4,22.694,0.010,,60,,,,,,,,,,,,,L3494,
F,4,22.710,0.010,,50,,,,,,,,,,,,,L3494,
F,3,23.012,0.010,,50w,,,,,,,,,,,,,L767,
F,4,23.322,0.010,,60,,,,,,,,,,,,,L3494,
F,4,23.339,0.010,,50,,,,,,,,,,,,,L3494,
F,4,23.986,0.010,,70,,,,,,,,,,,,,L3494,
F,4,24.002,0.010,,70,,,,,,,,,,,,,L3494,
F,4,24.008,0.010,,90,,,,,,,,,,,,,L3494,
F,4,24.015,0.010,,70,,,,,,,,,,,,,L3494,
F,4,24.028,0.010,,70,,,,,,,,,,,,,L3494,
F,4,24.037,0.010,,70,,,,,,,,,,,,,L3494,
F,4,25.103,0.010,,100,,,,,,,,,,,,,L3494,
F,3,25.572,0.010,,50,,,,,,,,,,,,,L767,
F,3,25.577,0.010,,60,,,,,,,,,,,,,L767,
F,3,25.586,0.010,,70,,,,,,,,,,,,,L767,
F,3,26.171,0.010,,70,,,,,,,,,,,,,L767,
F,3,26.175,0.010,,60,,,,,,,,,,,,,L767,
F,3,26.381,0.010,,80,,,,,,,,,,,,,L767,
F,4,27.023,0.010,,60,,,,,,,,,,,,,L3494,
F,3,27.969,0.010,,70,,,,,,,,,,,,,L767,
F,3,31.522,0.010,,80,,,,,,,,,,,,,L767,
F,3,31.554,0.010,,70,,,,,,,,,,,,,L767,
F,3,31.575,0.010,,60,,,,,,,,,,,,,L767,
F,2,37.530,0.010,,30,,,,,,,,,,,,,L369,
F,2,38.090,0.010,,30,,,,,,,,,,,,,L369,
F,2,40.704,0.010,,40,,,,,,,,,,,,,L369,
F,4,41.965,0.010,41.9645,140,2.0e+09,E,0.0,238296.7,2s2.2p2,3P,0,2s.2p3,3S*,1,,T425LS,L2986,
F,4,42.005,0.010,42.0043,150,6.1e+09,E,226.0,238296.7,2s2.2p2,3P,1,2s.2p3,3S*,1,,T425LS,L2986,
F,4,42.073,0.010,42.0729,160,1.00e+10,E,614.0,238296.7,2s2.2p2,3P,2,2s.2p3,3S*,1,,T425LS,L2986,
F,3,42.951,0.010,,100,,,,,,,,,,,,,L767,
F,3,43.015,0.010,,110,,,,,,,,,,,,,L767,
F,3,43.022,0.010,,80,,,,,,,,,,,,,L767,
F,4,43.076,0.010,43.0759,150,1.30e+10,E,25238.2,257386.5,2s2.2p2,1D,2,2s.2p3,1P*,1,,T425,L2986,
F,2,43.091,0.010,,50,,,,,,,,,,,,,L369,
F,2,43.155,0.010,,40,,,,,,,,,,,,,L369,
F,2,43.564,0.010,,40,,,,,,,,,,,,,L369,
F,2,45.718,0.010,,70,,,,,,,,,,,,,L369,
F,3,46.429,0.010,,90,,,,,,,,,,,,,L767,
F,5,46.437,0.010,46.4364,100,1.46e+09,A,0.0,215348.1,2s2.2p,2P*,1/2,2s.2p2,2P,3/2,,T9062,L2986,
F,3,46.511,0.010,,100,,,,,,,,,,,,,L767,
F,5,46.537,0.010,46.5375,110,5.72e+09,A,0.0,214880.4,2s2.2p,2P*,1/2,2s.2p2,2P,1/2,,T9062,L2986,
F,5,46.598,0.010,46.5975,120,7.34e+09,A,744.5,215348.1,2s2.2p,2P*,3/2,2s.2p2,2P,3/2,,T9062,L2986,
F,5,46.699,0.010,46.6993,100,3.06e+09,A,744.5,214880.4,2s2.2p,2P*,3/2,2s.2p2,2P,1/2,,T9062,L2986,
F,2,47.195,0.010,,40,,,,,,,,,,,,,L369,
F,2,47.200,0.010,,60,,,,,,,,,,,,,L369,
F,2,47.271,0.010,,50,,,,,,,,,,,,,L369,
F,2,47.302,0.010,,40,,,,,,,,,,,,,L369,
F,2,48.460,0.010,,90,,,,,,,,,,,,,L369,
F,4,49.057,0.010,49.0568,130,2.7e+09,E,53541.2,257386.5,2s2.2p2,1S,0,2s.2p3,1P*,1,,T425,L2986,
F,4,49.100,0.010,49.1001,160,8.6e+09,E,25238.2,228903.8,2s2.2p2,1D,2,2s.2p3,1D*,2,,T425,L2986,
F,4,49.738,0.010,,50,,,,,,,,,,,,,L2986,
F,4,49.783,0.010,,60,,,,,,,,,,,,,L2986,
F,4,49.880,0.010,,70,,,,,,,,,,,,,L2986,
F,5,50.616,0.010,50.6159,90,1.60e+09,A,0.0,197566.4,2s2.2p,2P*,1/2,2s.2p2,2S,1/2,,T9062,L2986,
F,5,50.808,0.010,50.8074,100,2.79e+09,A,744.5,197566.4,2s2.2p,2P*,3/2,2s.2p2,2S,1/2,,T9062,L2986,
F,3,50.839,0.010,,120,,,,,,,,,,,,,L767,
F,2,51.364,0.010,,50,,,,,,,,,,,,,L369,
F,5,51.397,0.010,,70,,,,,,,,,,,,,L2986,
F,5,51.408,0.010,,60,,,,,,,,,,,,,L2986,
F,2,51.494,0.010,,70,,,,,,,,,,,,,L369,
F,5,52.459,0.010,,80,,,,,,,,,,,,,L2986,
F,5,52.529,0.010,,90,,,,,,,,,,,,,L2986,
F,5,52.630,0.010,,100,,,,,,,,,,,,,L2986,
F,2,54.685,0.010,,70,,,,,,,,,,,,,L369,
F,2,54.787,0.010,,60,,,,,,,,,,,,,L369,
F,2,54.832,0.010,,50,,,,,,,,,,,,,L369,
F,2,54.852,0.010,,40,,,,,,,,,,,,,L369,
F,3,56.769,0.010,,120,,,,,,,,,,,,,L767,
F,3,56.775,0.010,,110,,,,,,,,,,,,,L767,
F,4,57.064,0.010,57.0640,140,1.1e+09,E,0.0,175241.9,2s2.2p2,3P,0,2s.2p3,3P*,1,,T425LS,L2986,
F,4,57.130,0.010,57.1305,140,3.3e+09,E,226.0,175263.9,2s2.2p2,3P,1,2s.2p3,3P*,0,,T425LS,L2986,
F,4,57.139,0.010,57.1393,150,8.3e+08,E,226.0,175236.8,2s2.2p2,3P,1,2s.2p3,3P*,2,,T425LS,L2986,
F,4,57.266,0.010,57.2663,160,2.4e+09,E,614.0,175236.8,2s2.2p2,3P,2,2s.2p3,3P*,2,,T425LS,L2986,
F,2,60.567,0.010,60.5669,90,4.3e+09,E,0.0,165106.66,2s2.2p4,3P,2,2s.2p5,3P*,1,,T668LS,L369,
F,2,60.629,0.010,60.6288,80,1.00e+10,E,341.0,165279.19,2s2.2p4,3P,1,2s.2p5,3P*,0,,T668LS,L369,
F,2,60.680,0.010,60.6804,100,7.8e+09,E,0.0,164797.88,2s2.2p4,3P,2,2s.2p5,3P*,2,,T668LS,L369,
F,2,60.692,0.010,60.6923,70,2.6e+09,E,341.0,165106.66,2s2.2p4,3P,1,2s.2p5,3P*,1,,T668LS,L369,
F,2,60.747,0.010,60.7472,80,3.3e+09,E,489.9,165106.66,2s2.2p4,3P,0,2s.2p5,3P*,1,,T668LS,L369,
F,2,60.806,0.010,60.8062,90,2.5e+09,E,341.0,164797.88,2s2.2p4,3P,1,2s.2p5,3P*,2,,T668LS,L369,
F,3,63.014,0.010,,80,,,,,,,,,,,,,L767,
F,3,63.020,0.010,,90,,,,,,,,,,,,,L767,
F,5,64.767,0.010,,70,,,,,,,,,,,,,L2986,
F,5,64.777,0.010,,100,,,,,,,,,,,,,L2986,
F,5,64.787,0.010,,110,,,,,,,,,,,,,L2986,
F,5,64.797,0.010,,70,,,,,,,,,,,,,L2986,
F,5,65.403,0.010,65.4028,130,7.88e+08,A,0.0,152898.7,2s2.2p,2P*,1/2,2s.2p2,2D,3/2,,T9062,L2986,
F,3,65.612,0.010,,120,,,,,,,,,,,,,L767,
F,3,65.687,0.010,,130,,,,,,,,,,,,,L767,
F,5,65.723,0.010,65.7228,110,1.48e+08,A,744.5,152898.7,2s2.2p,2P*,3/2,2s.2p2,2D,3/2,,T9062,L2986,
F,5,65.733,0.010,65.7332,140,9.2e+08,A,744.5,152874.6,2s2.2p,2P*,3/2,2s.2p2,2D,5/2,,T9062,L2986,
F,3,65.833,0.010,,140,,,,,,,,,,,,,L767,
F,4,67.612,0.010,67.6117,140,6.3e+08,E,0.0,147903.5,2s2.2p2,3P,0,2s.2p3,3D*,1,,T425LS,L2986,
F,4,67.715,0.010,67.7151,130,4.8e+08,E,226.0,147903.5,2s2.2p2,3P,1,2s.2p3,3D*,1,,T425LS,L2986,
F,4,67.722,0.010,67.7219,150,8.5e+08,E,226.0,147888.7,2s2.2p2,3P,1,2s.2p3,3D*,2,,T425LS,L2986,
F,4,67.899,0.010,67.9003,130,2.8e+08,E,614.0,147888.7,2s2.2p2,3P,2,2s.2p3,3D*,2,,T425LS,L2986,
F,4,67.921,0.010,67.9214,160,1.1e+09,E,614.0,147843.0,2s2.2p2,3P,2,2s.2p3,3D*,3,,T425LS,L2986,
F,5,75.704,0.010,,60,,,,,,,,,,,,,L2986,
F,1,78.0390,0.0015,78.03935+,15,,,0.000,128140.48,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2D,5/2,,,L7481,
F,1,78.0519,0.0030,78.05422+,10*,,,404.141,128520.22,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2P,1/2,,,L7481,
F,1,78.0519,0.0030,78.05235+,10*,,,404.141,128523.28,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4P,3/2,,,L7481,
F,1,78.0519,0.0030,78.05017+,10*,,,0.000,128122.72,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,3/2,,,L7481,
F,1,78.2378,0.0015,78.23766+,10,,,404.141,128219.83,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2D,3/2,,,L7481,
F,1,79.1875,0.0015,79.18749+,12,,,0.000,126282.58,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,2P,3/2,,,L7481,
F,1,79.2536,0.0015,79.25372+,10,,,404.141,126581.18,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,2P,1/2,,,L7481,
F,1,79.4417,0.0030,79.44172+,10*,,,404.141,126282.58,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,2P,3/2,,,L7481,
F,1,79.4417,0.0030,79.44245+,10*,,,0.000,125877.28,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,4P,3/2,,,L7481,
F,1,80.6970,0.0005,80.696474+,150*,,,0.000,123921.152,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,3/2,,,L7481,
F,1,80.6970,0.0005,80.697051+,150*,3.13e+08,B,0.000,123920.265,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,5/2,,"T7663,T2177",L7481,
F,1,80.9607,0.0005,80.960508+,125,2.64e+08,B,404.141,123921.152,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3s,2D,3/2,,"T7663,T2177",L7481,
F,1,95.1871,0.0003,95.18707+,500,2.42e+08,B+,0.000,105056.28,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,1/2,,"T7663,T7574",L7481,
F,1,95.4825,0.0003,95.48267+,1000,5.98e+08,B+,0.000,104731.05,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,3/2,,"T7663,T7574",L7481,
