element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Xe,11,13.5100,0.0003,13.5100*,179,,,26670.,766860,4p6.4d8,3P,2,4p6.4d7.5p,766860*,3,,,L12003,
Xe,11,13.5145,0.0003,13.5143+,63,,,26670.,766625,4p6.4d8,3P,2,4p6.4d7.5p,766625*,2,,,L12003,
Xe,11,13.5202,0.0003,13.5198*,53,,,15205.,754860,4p6.4d8,3F,3,4p6.4d7.5p,754860*,3,,,L12003,
Xe,11,13.5219,0.0003,13.5219+,135,,,0,739542,4p6.4d8,3F,4,4p6.4d7.5p,739542*,4,,,L12003,
Xe,11,13.5259,0.0003,13.5259+,60,,,0,739322,4p6.4d8,3F,4,4p6.4d7.5p,739322*,3,,,L12003,
Xe,11,13.5298,0.0003,13.5300*,123,,,26670.,765770,4p6.4d8,3P,2,4p6.4d7.5p,765770*,1,,,L12003,
Xe,11,13.5317,0.0003,13.5315+,95,,,13140.,752155,4p6.4d8,3F,2,4p6.4d7.5p,752155*,1,,,L12003,
Xe,11,13.5334,0.0003,13.5332+,165*,,,42900.,781822,4p6.4d8,1D,2,4p6.4d7.5p,781822*,2,,,L12003,
Xe,11,13.5334,0.0003,13.5334+,165*,,,13140.,752054,4p6.4d8,3F,2,4p6.4d7.5p,752054*,3,,,L12003,
Xe,11,13.5393,0.0003,13.5393+,66,,,15205.,753795,4p6.4d8,3F,3,4p6.4d7.5p,753795*,2,,,L12003,
Xe,11,13.5431,0.0003,13.5431+,14,,,26670.,765052,4p6.4d8,3P,2,4p6.4d7.5p,765052*,2,,,L12003,
Xe,11,13.5456,0.0003,13.5456+,11,,,0,738248,4p6.4d8,3F,4,4p6.4d7.5p,738248*,5,,,L12003,
Xe,11,13.5519,0.0003,13.5519+,60m,,,42900.,780805,4p6.4d8,1D,2,4p6.4d7.4f,780805*,2,,,L12003,
Xe,11,13.5571,0.0003,13.5574+,80,,,42900.,780503,4p6.4d8,1D,2,4p6.4d7.5p,780503*,3,,,L12003,
Xe,11,13.5614,0.0003,13.5614+,339,,,0,737388,4p6.4d8,3F,4,4p6.4d7.5p,737388*,4,,,L12003,
Xe,10,13.5729,0.0003,13.5729+,10,,,16725.,753489.,4d9,2D,3/2,4d8.4f,753489*,1/2,,,L11883,
Xe,11,13.5855,0.0003,13.5855+,18?,,,0,736077,4p6.4d8,3F,4,4p6.4d7.4f,736077*,5,,,L12003,
Xe,11,13.5878,0.0003,13.5878+,71,,,40835.,776787,4p6.4d8,1G,4,4p6.4d7.4f,776787*,4,,,L12003,
Xe,11,13.5961,0.0003,13.5961+,48?,,,13140.,748644?,4p6.4d8,3F,2,4p6.4d7.4f,748644*,1,,,L12003,
Xe,11,13.5997,0.0003,13.5998+,38,,,15205.,750512,4p6.4d8,3F,3,4p6.4d7.5p,750512*,2,,,L12003,
Xe,11,13.6009,0.0003,13.6009+,50,,,0,735246,4p6.4d8,3F,4,4p6.4d7.4f,735246*,4,,,L12003,
Xe,11,13.6025,0.0003,13.6025+,33,,,32210.,767369,4p6.4d8,3P,0,4p6.4d7.5p,767369*,1,,,L12003,
Xe,11,13.6065,0.0003,13.6066+,50,,,40835.,775775,4p6.4d8,1G,4,4p6.4d7.5p,775775*,4,,,L12003,
Xe,11,13.6188,0.0003,13.6188*,54,,,26670.,760950,4p6.4d8,3P,2,4p6.4d7.5p,760950*,1,,,L12003,
Xe,11,13.6213,0.0003,13.6213+,336,,,15205.,749351,4p6.4d8,3F,3,4p6.4d7.5p,749351*,3,,,L12003,
Xe,25,13.625,0.005,13.6296+,150,,,608091,1341788,4s.4p,1P*,1,4s.4d,1D,2,,,L11896,
Xe,11,13.6290,0.0003,13.6285+,63,,,0,733755,4p6.4d8,3F,4,4p6.4d7.5p,733755*,3,,,L12003,
Xe,11,13.6324,0.0003,13.6322*,35,,,32210.,765770,4p6.4d8,3P,0,4p6.4d7.5p,765770*,1,,,L12003,
Xe,11,13.6348,0.0003,13.6349+,122,,,13140.,746552,4p6.4d8,3F,2,4p6.4d7.5p,746552*,2,,,L12003,
Xe,11,13.6401,0.0003,13.6401+,236*,,,40835.,773968,4p6.4d8,1G,4,4p6.4d7.5p,773968*,4,,,L12003,
Xe,11,13.6401,0.0003,13.6401+,236*,,,40835.,773968,4p6.4d8,1G,4,4p6.4d7.5p,773968*,5,,,L12003,
Xe,11,13.6451,0.0003,13.6448+,75,,,40835.,773715,4p6.4d8,1G,4,4p6.4d7.5p,773715*,3,,,L12003,
Xe,11,13.6484,0.0003,13.6484+,23,,,40835.,773519,4p6.4d8,1G,4,4p6.4d7.4f,773519*,5,,,L12003,
Xe,11,13.6514,0.0003,13.6514+,143,,,40835.,773363,4p6.4d8,1G,4,4p6.4d7.4f,773363*,4,,,L12003,
Xe,11,13.6547,0.0003,13.6550*,65,,,13140.,745470,4p6.4d8,3F,2,4p6.4d7.5p,745470*,1,,,L12003,
Xe,11,13.6584,0.0003,13.6588*,48,,,42900.,775030,4p6.4d8,1D,2,4p6.4d7.5p,775030*,1,,,L12003,
Xe,11,13.6605,0.0003,13.6605+,315*,,,40835.,772875,4p6.4d8,1G,4,4p6.4d7.4f,772875*,4,,,L12003,
Xe,11,13.6605,0.0003,13.6609+,315*,,,34610.,766625,4p6.4d8,3P,1,4p6.4d7.5p,766625*,2,,,L12003,
Xe,11,13.6670,0.0003,13.6674+,18,,,26670.,758337,4p6.4d8,3P,2,4p6.4d7.5p,758337*,1,,,L12003,
Xe,11,13.6713,0.0003,13.6713+,127,,,0,731458,4p6.4d8,3F,4,4p6.4d7.5p,731458*,4,,,L12003,
Xe,11,13.6735,0.0003,13.6734+,21,,,15205.,746552,4p6.4d8,3F,3,4p6.4d7.5p,746552*,2,,,L12003,
Xe,11,13.6829,0.0003,13.6834+,21,,,42900.,773715,4p6.4d8,1D,2,4p6.4d7.5p,773715*,3,,,L12003,
Xe,11,13.6908,0.0003,13.6908+,11,,,42900.,773315,4p6.4d8,1D,2,4p6.4d7.5p,773315*,2,,,L12003,
Xe,11,13.6922,0.0003,13.6922+,29,,,0,730345,4p6.4d8,3F,4,4p6.4d7.5p,730345*,5,,,L12003,
Xe,11,13.6942,0.0003,13.6942+,15?,,,0,730235,4p6.4d8,3F,4,4p6.4d7.4f,730235*,4,,,L12003,
Xe,11,13.7031,0.0003,13.7033+,21,,,15205.,744955,4p6.4d8,3F,3,4p6.4d7.5p,744955*,3,,,L12003,
Xe,11,13.7238,0.0003,13.724*,98,,,13140.,741800,4p6.4d8,3F,2,4p6.4d7.5p,741800*,3,,,L12003,
Xe,10,13.7272,0.0003,13.7271+,10,,,16725.,745212.,4d9,2D,3/2,4d8.5p,745212*,3/2,,,L11883,
Xe,11,13.7438,0.0003,13.7435+,15,,,13140.,740757,4p6.4d8,3F,2,4p6.4d7.5p,740757*,2,,,L12003,
Xe,11,13.7524,0.0003,13.7528+,8,,,26670.,753795,4p6.4d8,3P,2,4p6.4d7.5p,753795*,2,,,L12003,
Xe,11,13.7574,0.0003,13.758*,12,,,40835.,767700,4p6.4d8,1G,4,4p6.4d7.5p,767700*,5,,,L12003,
Xe,11,13.7677,0.0003,13.7677*,65,,,34610.,760950,4p6.4d8,3P,1,4p6.4d7.5p,760950*,1,,,L12003,
Xe,11,13.7720,0.0003,13.7720+,35,,,40835.,766947,4p6.4d8,1G,4,4p6.4d7.5p,766947*,5,,,L12003,
Xe,11,13.7778,0.0003,13.7774+,60,,,0,725825,4p6.4d8,3F,4,4p6.4d7.5p,725825*,3,,,L12003,
Xe,11,13.7921,0.0003,13.7921+,27,,,0,725053,4p6.4d8,3F,4,4p6.4d7.5p,725053*,4,,,L12003,
Xe,11,13.8152,0.0003,13.8152+,30,,,26670.,750512,4p6.4d8,3P,2,4p6.4d7.5p,750512*,2,,,L12003,
Xe,11,13.8178,0.0003,13.8174+,16,,,34610.,758337,4p6.4d8,3P,1,4p6.4d7.5p,758337*,1,,,L12003,
Xe,26,13.8389,0.0005,13.8390*,40,,,574917.,1297510,3d10.4p,2P*,3/2,3d10.4d,2D,5/2,,,L10107,
Xe,11,13.8420,0.0003,13.8420+,20,,,0,722439,4p6.4d8,3F,4,4p6.4d7.5p,722439*,5,,,L12003,
Xe,11,13.8459,0.0003,13.8459*,159,,,40835.,763070,4p6.4d8,1G,4,4p6.4d7.5p,763070*,4,,,L12003,
Xe,10,13.8529,0.0003,13.8529+,3,,,0,721870.,4d9,2D,5/2,4d8.4f,721870*,5/2,,,L11883,
Xe,11,13.8765,0.0003,13.8770+,29,,,13140.,733755,4p6.4d8,3F,2,4p6.4d7.5p,733755*,3,,,L12003,
Xe,10,13.8816,0.0003,13.8816+,7,,,16725.,737104.,4d9,2D,3/2,4d8.4f,737104*,1/2,,,L11883,
Xe,11,13.8889,0.0003,13.8889*,21,,,88130.,808130,4p6.4d8,1S,0,4p6.4d7.5p,808130*,1,,,L12003,
Xe,11,13.8896,0.0003,13.8899+,23,,,32210.,752155,4p6.4d8,3P,0,4p6.4d7.5p,752155*,1,,,L12003,
Xe,11,13.9050,0.0003,13.9046+,59,,,34610.,753795,4p6.4d8,3P,1,4p6.4d7.5p,753795*,2,,,L12003,
Xe,11,13.9166,0.0003,13.9169+,33,,,15205.,733755,4p6.4d8,3F,3,4p6.4d7.5p,733755*,3,,,L12003,
Xe,11,13.9190,0.0003,13.9193*,102,,,40835.,759260,4p6.4d8,1G,4,4p6.4d7.5p,759260*,5,,,L12003,
Xe,11,13.9689,0.0003,13.9684+,21,,,34610.,750512,4p6.4d8,3P,1,4p6.4d7.5p,750512*,2,,,L12003,
Xe,11,13.9825,0.0003,13.9825+,39,,,40835.,756016,4p6.4d8,1G,4,4p6.4d7.5p,756016*,4,,,L12003,
Xe,11,13.9836,0.0003,13.983*,30,,,26670.,741800,4p6.4d8,3P,2,4p6.4d7.5p,741800*,3,,,L12003,
Xe,11,13.9893,0.0003,13.9889+,15,,,0,714855,4p6.4d8,3F,4,4p6.4d7.5p,714855*,3,,,L12003,
Xe,11,14.0036,0.0003,14.0039+,21,,,26670.,740757,4p6.4d8,3P,2,4p6.4d7.5p,740757*,2,,,L12003,
Xe,10,14.0126,0.0003,14.0126+,4,,,0,713643.,4d9,2D,5/2,4d8.4f,713643*,5/2,,,L11883,
Xe,11,14.0207,0.0003,14.0201*,16,,,32210.,745470,4p6.4d8,3P,0,4p6.4d7.5p,745470*,1,,,L12003,
Xe,11,14.0314,0.0003,14.0314+,10,,,13140.,725825,4p6.4d8,3F,2,4p6.4d7.5p,725825*,3,,,L12003,
Xe,11,14.0347,0.0003,14.0348+,16,,,40835.,753352,4p6.4d8,1G,4,4p6.4d7.5p,753352*,5,,,L12003,
Xe,11,14.0405,0.0003,14.0405+,29,,,0,712223,4p6.4d8,3F,4,4p6.4d7.5p,712223*,4,,,L12003,
Xe,11,14.0478,0.0003,14.0480+,5,,,42900.,754745,4p6.4d8,1D,2,4p6.4d7.5p,754745*,1,,,L12003,
Xe,11,14.0723,0.0003,14.0722+,9,,,15205.,725825,4p6.4d8,3F,3,4p6.4d7.5p,725825*,3,,,L12003,
Xe,11,14.0987,0.0003,14.0987+,6?,,,0,709285,4p6.4d8,3F,4,4p6.4d7.5p,709285*,3,,,L12003,
Xe,10,14.1032,0.0003,14.1032+,5,,,16725.,725785.,4d9,2D,3/2,4d8.4f,725785*,1/2,,,L11883,
Xe,10,14.1094,0.0003,14.1094+,9,,,0,708748.,4d9,2D,5/2,4d8.4f,708748*,7/2,,,L11883,
Xe,11,14.1246,0.0003,14.1246+,16,,,34610.,742594,4p6.4d8,3P,1,4p6.4d7.5p,742594*,1,,,L12003,
Xe,11,14.1271,0.0003,14.1271+,11?,,,13140.,721001?,4p6.4d8,3F,2,4p6.4d7.5p,721001*,2,,,L12003,
Xe,11,14.1428,0.0003,14.1426+,15,,,26670.,733755,4p6.4d8,3P,2,4p6.4d7.5p,733755*,3,,,L12003,
Xe,10,14.1545,0.0003,14.1545+,6,,,16725.,723216.,4d9,2D,3/2,4d8.5p,723216*,1/2,,,L11883,
Xe,10,14.2046,0.0003,14.2046+,25,,,0,703997.,4d9,2D,5/2,4d8.5p,703997*,7/2,,,L11883,
Xe,11,14.2112,0.0003,14.2111+,6,,,88130.,791805,4p6.4d8,1S,0,4p6.4d7.5p,791805*,1,,,L12003,
Xe,11,14.2328,0.0003,14.2331*,5,,,13140.,715730,4p6.4d8,3F,2,4p6.4d7.5p,715730*,2,,,L12003,
Xe,10,14.2502,0.0003,14.2504+,3,,,0,701735.,4d9,2D,5/2,4d8.5p,701735*,5/2,,,L11883,
Xe,11,14.2539,0.0003,14.2532*,6,,,40835.,742430,4p6.4d8,1G,4,4p6.4d7.4f,742430*,5,,,L12003,
Xe,11,14.2753,0.0003,14.2750*,8,,,15205.,715730,4p6.4d8,3F,3,4p6.4d7.5p,715730*,2,,,L12003,
Xe,11,14.2925,0.0003,14.2929+,14,,,15205.,714855,4p6.4d8,3F,3,4p6.4d7.5p,714855*,3,,,L12003,
Xe,11,14.3026,0.0003,14.3030+,15,,,26670.,725825,4p6.4d8,3P,2,4p6.4d7.5p,725825*,3,,,L12003,
Xe,10,14.3381,0.0003,14.3382+,8,,,0,697440.,4d9,2D,5/2,4d8.4f,697440*,3/2,,,L11883,
Xe,10,14.3478,0.0003,14.3477+,10m,,,0,696975.,4d9,2D,5/2,4d8.5p,696975*,3/2,,,L11883,
Xe,10,14.3488,0.0003,14.3489+,7m,,,16725.,713643.,4d9,2D,3/2,4d8.4f,713643*,5/2,,,L11883,
Xe,9,14.3614,0.0003,14.3614+,90,,,0,696312.,4d10,1S,0,4d9.4f,3D*,1,,,L9885,
Xe,11,14.3807,0.0003,14.3807+,21?,,,0,695376,4p6.4d8,3F,4,4p6.4d7.5p,695376*,4,,,L12003,
Xe,10,14.3954,0.0003,14.3954+,2,,,16725.,711392.,4d9,2D,3/2,4d8.4f,711392*,5/2,,,L11883,
Xe,10,14.4079,0.0003,14.4081+,2,,,0,694056.,4d9,2D,5/2,4d8.5p,694056*,5/2,,,L11883,
Xe,26,14.4230,0.0005,14.4237*,2,,,574917.,1268220,3d10.4p,2P*,3/2,3d10.4d,2D,3/2,,,L10107,
Xe,10,14.4655,0.0003,14.4654+,20,,,0,691306.,4d9,2D,5/2,4d8.5p,691306*,3/2,,,L11883,
Xe,10,14.4771,0.0003,14.4769+,7,,,0,690757.,4d9,2D,5/2,4d8.5p,690757*,5/2,,,L11883,
Xe,10,14.5096,0.0003,14.5098+,5,,,0,689190.,4d9,2D,5/2,4d8.4f,689190*,3/2,,,L11883,
Xe,10,14.5150,0.0003,14.5150+,35,,,16725.,705669.,4d9,2D,3/2,4d8.5p,705669*,1/2,,,L11883,
Xe,10,14.5325,0.0003,14.5323+,25,,,0,688121.,4d9,2D,5/2,4d8.5p,688121*,3/2,,,L11883,
Xe,10,14.5397,0.0003,14.5397+,4,,,0,687770.,4d9,2D,5/2,4d8.4f,687770*,7/2,,,L11883,
Xe,25,14.540,0.005,14.4998+,15,,,1341788,2031455,4s.4d,1D,2,4s.4f,3F*,2,,,L11896,
Xe,11,14.5556,0.0003,14.5556*,8?,,,0,687020,4p6.4d8,3F,4,4p5.4d9,687020*,4,,,L12003,
Xe,10,14.5715,0.0003,14.5715+,4,,,0,686273.,4d9,2D,5/2,4d8.4f,686273*,5/2,,,L11883,
Xe,10,14.5788,0.0003,14.5788+,3,,,16725.,702652.,4d9,2D,3/2,4d8.4f,702652*,1/2,,,L11883,
Xe,10,14.5983,0.0003,14.5983+,55,,,16725.,701735.,4d9,2D,3/2,4d8.5p,701735*,5/2,,,L11883,
Xe,10,14.6107,0.0003,14.6107+,17,,,16725.,701155.,4d9,2D,3/2,4d8.4f,701155*,5/2,,,L11883,
Xe,10,14.6148,0.0003,14.6148+,8,,,0,684240.,4d9,2D,5/2,4d8.5p,684240*,7/2,,,L11883,
Xe,10,14.6413,0.0003,14.6413+,15,,,0,682998.,4d9,2D,5/2,4d8.5p,682998*,3/2,,,L11883,
Xe,10,14.6448,0.0003,14.6448+,5,,,0,682838.,4d9,2D,5/2,4d8.5p,682838*,5/2,,,L11883,
Xe,10,14.6532,0.0003,14.6534+,4,,,0,682437.,4d9,2D,5/2,4d8.4f,682437*,3/2,,,L11883,
Xe,10,14.6622,0.0003,14.6622+,5,,,16725.,698751.,4d9,2D,3/2,4d8.4f,698751*,5/2,,,L11883,
Xe,10,14.7005,0.0003,14.7005+,2,,,16725.,696975.,4d9,2D,3/2,4d8.5p,696975*,3/2,,,L11883,
Xe,11,14.7149,0.0003,14.7151+,11?,,,0,679572,4p6.4d8,3F,4,4p5.4d9,679572*,3,,,L12003,
Xe,10,14.7381,0.0003,14.7381+,8,,,16725.,695239.,4d9,2D,3/2,4d8.5p,695239*,1/2,,,L11883,
Xe,10,14.7418,0.0003,14.7416+,6,,,0,678351.,4d9,2D,5/2,4d8.4f,678351*,5/2,,,L11883,
Xe,10,14.7618,0.0003,14.7619+,72,,,0,677421.,4d9,2D,5/2,4d8.5p,677421*,3/2,,,L11883,
Xe,10,14.7640,0.0003,14.7638+,34,,,16725.,694056.,4d9,2D,3/2,4d8.5p,694056*,5/2,,,L11883,
Xe,10,14.7734,0.0003,14.7734+,6,,,0,676893.,4d9,2D,5/2,4d8.4f,676893*,7/2,,,L11883,
Xe,11,14.7821,0.0003,14.7821*,8?,,,40835.,717330?,4p6.4d8,1G,4,4p5.4d9,717330*,3,,,L12003,
Xe,10,14.7956,0.0003,14.7956+,100,,,0,675878.,4d9,2D,5/2,4d8.5p,675878*,7/2,,,L11883,
Xe,10,14.8238,0.0003,14.8240+,10,,,16725.,691306.,4d9,2D,3/2,4d8.5p,691306*,3/2,,,L11883,
Xe,10,14.8333,0.0003,14.8333+,30,,,0,674159.,4d9,2D,5/2,4d8.5p,674159*,3/2,,,L11883,
Xe,10,14.8359,0.0003,14.8361+,52,,,16725.,690757.,4d9,2D,3/2,4d8.5p,690757*,5/2,,,L11883,
Xe,10,14.8641,0.0003,14.8641+,6?,,,0,672762.,4d9,2D,5/2,4d8.5p,672762*,7/2,,,L11883,
Xe,10,14.8709,0.0003,14.8707+,23,,,16725.,689190.,4d9,2D,3/2,4d8.4f,689190*,3/2,,,L11883,
Xe,10,14.8942,0.0003,14.8943+,44,,,16725.,688121.,4d9,2D,3/2,4d8.5p,688121*,3/2,,,L11883,
Xe,10,14.9020,0.0003,14.9021+,75,,,0,671045.,4d9,2D,5/2,4d8.5p,671045*,5/2,,,L11883,
Xe,10,14.9358,0.0003,14.9358+,80,,,0,669531.,4d9,2D,5/2,4d8.5p,669531*,7/2,,,L11883,
Xe,10,14.9583,0.0003,14.9583+,42,,,0,668525.,4d9,2D,5/2,4d8.5p,668525*,5/2,,,L11883,
Xe,10,14.9682,0.0003,14.9682+,4,,,16725.,684807.,4d9,2D,3/2,4d8.4f,684807*,1/2,,,L11883,
Xe,11,14.9727,0.0003,14.9727+,18?,,,13140.,681023?,4p6.4d8,3F,2,4p5.4d9,681023*,2,,,L12003,
Xe,10,15.0089,0.0003,15.0089+,150bl,,,16725.,682998.,4d9,2D,3/2,4d8.5p,682998*,3/2,,,L11883,
Xe,10,15.0124,0.0003,15.0125+,95bl,,,16725.,682838.,4d9,2D,3/2,4d8.5p,682838*,5/2,,,L11883,
Xe,10,15.0216,0.0003,15.0215+,5,,,16725.,682437.,4d9,2D,3/2,4d8.4f,682437*,3/2,,,L11883,
Xe,9,15.0275,0.0003,15.0275+,5,,,0,665447.,4d10,1S,0,4d9.4f,3P*,1,,,L9885,
Xe,10,15.0444,0.0003,15.0444+,9,,,16725.,681425.,4d9,2D,3/2,4d8.5p,681425*,1/2,,,L11883,
Xe,10,15.0544,0.0003,15.0544+,90,,,0,664256.,4d9,2D,5/2,4d8.5p,664256*,5/2,,,L11883,
Xe,10,15.1020,0.0003,15.1021+,10,,,0,662160.,4d9,2D,5/2,4d8.5p,662160*,3/2,,,L11883,
Xe,10,15.1141,0.0003,15.1143+,9,,,16725.,678351.,4d9,2D,3/2,4d8.4f,678351*,5/2,,,L11883,
Xe,10,15.1291,0.0003,15.1291+,6,,,16725.,677704.,4d9,2D,3/2,4d8.5p,677704*,1/2,,,L11883,
Xe,10,15.1356,0.0003,15.1356+,4,,,16725.,677421.,4d9,2D,3/2,4d8.5p,677421*,3/2,,,L11883,
Xe,10,15.1747,0.0003,15.1747+,80,,,0,658993.,4d9,2D,5/2,4d8.5p,658993*,7/2,,,L11883,
Xe,10,15.1762,0.0003,15.1762+,27,,,16725.,675652.,4d9,2D,3/2,4d8.5p,675652*,5/2,,,L11883,
Xe,10,15.2058,0.0003,15.2058+,78,,,0,657645.,4d9,2D,5/2,4d8.5p,657645*,5/2,,,L11883,
Xe,10,15.2832,0.0003,15.2830+,6,,,16725.,671045.,4d9,2D,3/2,4d8.5p,671045*,5/2,,,L11883,
Xe,10,15.2849,0.0003,15.2848+,5,,,0,654245.,4d9,2D,5/2,4d8.5p,654245*,3/2,,,L11883,
Xe,10,15.4433,0.0003,15.4433+,6,,,16725.,664256.,4d9,2D,3/2,4d8.5p,664256*,5/2,,,L11883,
Xe,10,15.4588,0.0003,15.4588+,8,,,0,646880.,4d9,2D,5/2,4d8.5p,646880*,7/2,,,L11883,
Xe,10,15.4680,0.0003,15.4680+,24,,,0,646494.,4d9,2D,5/2,4d8.5p,646494*,5/2,,,L11883,
Xe,10,15.4935,0.0003,15.4934+,15,,,16725.,662160.,4d9,2D,3/2,4d8.5p,662160*,3/2,,,L11883,
Xe,10,15.5248,0.0003,15.5248+,4,,,0,644130.,4d9,2D,5/2,4d8.5p,644130*,3/2,,,L11883,
Xe,10,15.6300,0.0003,15.6300+,3,,,16725.,656520.,4d9,2D,3/2,4d8.5p,656520*,1/2,,,L11883,
Xe,11,15.6562,0.0003,15.6559+,8?,,,40835.,679572?,4p6.4d8,1G,4,4p5.4d9,679572*,3,,,L12003,
Xe,10,15.6857,0.0003,15.6858+,5,,,16725.,654245.,4d9,2D,3/2,4d8.5p,654245*,3/2,,,L11883,
Xe,10,15.8924,0.0003,15.8923+,7,,,0,629234.,4d9,2D,5/2,4p5.4d10,629234*,3/2,,,L11883,
Xe,10,15.8972,0.0003,15.8972+,3,,,0,629040.,4d9,2D,5/2,4d8.5p,629040*,7/2,,,L11883,
Xe,10,15.9388,0.0003,15.9387+,10m,,,16725.,644130.,4d9,2D,3/2,4d8.5p,644130*,3/2,,,L11883,
Xe,9,16.1742,0.0003,16.1742+,650,,,0,618269.,4d10,1S,0,4d9.5p,3D*,1,,,L9885,
Xe,10,16.3262,0.0003,16.3263+,3,,,16725.,629234.,4d9,2D,3/2,4p5.4d10,629234*,3/2,,,L11883,
Xe,25,16.4412,0.0005,16.4449+,400,,,0,608091,4s2,1S,0,4s.4p,1P*,1,,,L10771,
Xe,9,16.5323,0.0003,16.5323+,950,,,0,604877.,4d10,1S,0,4d9.5p,1P*,1,,,L9885,
Xe,25,16.645,0.005,16.6489+,5,,,516504,1117144,4s.4p,3P*,2,4p2,3P,2,,,L11896,
Xe,8,16.6674,0.0005,16.6674+,15,,,0,599973.,5s,2S,1/2,4d9.(2D<3/2>).5s.5p.(1P*<1>),"(3/2,1P*<1>)",1/2,,,L6205,
Xe,8,17.0856,0.0005,17.0856+,100,,,0,585288.,5s,2S,1/2,4d9.(2D<5/2>).5s.5p.(1P*<1>),"(5/2,1P*<1>)",3/2,,,L6205,
Xe,26,17.3938,0.0005,17.3938+,400,,,0,574917.,3d10.4s,2S,1/2,3d10.4p,2P*,3/2,,,L10771,
Xe,8,17.4147,0.0005,17.4147+,5,,,0,574228.,5s,2S,1/2,4d9.(2D<3/2>).5s.5p.(3P*<2>),"(3/2,3P*<2>)",3/2,,,L6205,
Xe,8,17.5872,0.0005,17.5872+,3,,,0,568595.,5s,2S,1/2,4d9.(2D<3/2>).5s.5p.(3P*<2>),"(3/2,3P*<2>)",1/2,,,L6205,
Xe,8,17.7258,0.0005,17.7258+,35,,,0,564149.,5s,2S,1/2,4d9.(2D<3/2>).5s.5p.(3P*<1>),"(3/2,3P*<1>)",1/2,,,L6205,
Xe,8,17.7707,0.0005,17.7707+,50,,,0,562724.,5s,2S,1/2,4d9.(2D<3/2>).5s.5p.(3P*<1>),"(3/2,3P*<1>)",3/2,,,L6205,
Xe,8,17.9656,0.0005,17.9656+,30,,,0,556619.,5s,2S,1/2,4d9.(2D<3/2>).5s.5p.(3P*<0>),"(5/2,3P*<2>)",3/2,,,L6205,
Xe,8,18.0142,0.0005,18.0142+,5,,,0,555118.,5s,2S,1/2,4d9.(2D<5/2>).5s.5p.(3P*<2>),"(5/2,3P*<2>)",1/2,,,L6205,
Xe,8,18.1670,0.0005,18.1670+,10,,,0,550449.,5s,2S,1/2,4d9.(2D<3/2>).5s.5p.(3P*<0>),"(3/2,3P*<0>)",3/2,,,L6205,
Xe,7,18.1876,0.0008,18.1875+,20,,,0,549828.,5s2,1S,0,4d9.5s2.5p,3D*,1,,,L11882,
Xe,8,18.4655,0.0005,18.4655+,10,,,0,541550.,5s,2S,1/2,4d9.(2D<5/2>).5s.5p.(3P*<1>),"(5/2,3P*<1>)",3/2,,,L6205,
Xe,7,18.5438,0.0008,18.5438+,50,,,0,539264.,5s2,1S,0,4d9.5s2.5p,1P*,1,,,L11882,
Xe,8,22.1841,0.0005,22.1841+,15,,,0,450773.,5s,2S,1/2,6p,2P*,3/2,,,L5438,
Xe,8,22.279,0.002,22.2802+,40bl,,,116467.,565296.,5p,2P*,1/2,7s,2S,1/2,,,L4900,
Xe,8,22.5541,0.0005,22.5541+,10,,,0,443378.,5s,2S,1/2,6p,2P*,1/2,,,L5438,
Xe,8,23.2426,0.0005,23.2426+,1,,,135052.,565296.,5p,2P*,3/2,7s,2S,1/2,,,L5438,
Xe,26,23.3959,0.0005,23.3967+,200,,,0,427411.,3d10.4s,2S,1/2,3d10.4p,2P*,1/2,,,L10771,
Xe,7,24.5215,0.0008,24.5217+,75,,,0,407802.,5s2,1S,0,5s.6p,1P*,1,,,L11882,
Xe,7,24.9445,0.0008,24.9443+,25,,,0,400893.,5s2,1S,0,5s.6p,3P*,1,,,L11882,
Xe,25,25.2473,0.0005,25.2467+,30,,,0,396091,4s2,1S,0,4s.4p,3P*,1,,,L10771,
Xe,8,25.532,0.002,25.5278+,40,,,265161,656891,4f,2F*,5/2,6g,2G,7/2,,,L4900,
Xe,8,25.568,0.002,25.5637+,50,,,265711,656891,4f,2F*,7/2,6g,2G,9/2,,,L4900,
Xe,25,27.250,0.010,27.2591+,10,,,608091,974941,4s.4p,1P*,1,4p2,3P,1,,,L11896,
Xe,8,32.7833,0.0005,32.7754+,2,,,265161,570268,4f,2F*,5/2,5g,2G,7/2,,,L5438,
Xe,8,32.8430,0.0005,32.8346+,5,,,265711,570268,4f,2F*,7/2,5g,2G,9/2,,,L5438,
Xe,8,35.8384,0.0005,35.8384+,4,,,116467.,395497.,5p,2P*,1/2,6s,2S,1/2,,,L5438,
Xe,7,36.035,0.002,36.038*,1,,,251853.,529340,5p2,3P,2,5s.7p,3P*,2,,,L11900,
Xe,7,36.6168,0.0008,36.6169+,55,,,143259.,416357.,5s.5p,1P*,1,4f.5p,1D,2,,,L11882,
Xe,8,38.399,0.002,38.3958+,70bl,,,135052.,395497.,5p,2P*,3/2,6s,2S,1/2,,,L4900,
Xe,7,38.6560,0.0008,38.6560+,35,,,96141.,354833.,5s.5p,3P*,0,5s.6s,3S,1,,,L11882,
Xe,7,39.3114,0.0008,39.3110+,64,,,100451.,354833.,5s.5p,3P*,1,5s.6s,3S,1,,,L11882,
