element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
V,2,212.36163,0.00009,212.361686,0.000014,2500,,,106.6421,47181.2361,3d4,a 5D,2,3d3.(4P).4p,y 5D*,3,,,L18516,
V,2,212.4005,0.0008,212.401233,0.000010,490,,,36.1017,47101.9320,3d4,a 5D,1,3d3.(4P).4p,y 5D*,2,,,L10089c179,
V,1,212.415,0.003,212.41108,0.00007,4300,,,2220.156,49283.804&dagger;,3d4.(5D).4s,a 6D,5/2,3d2.(3F).4s2.4p,n 4D*,3/2,,,L3353,
V,1,212.674,0.003,212.67246,0.00004,1600,,,137.383,47143.195&dagger;,3d3.4s2,a 4F,5/2,3d3.(2F).4s.4p.(3P*),s 2F*,7/2,,,L3353,
V,2,212.692263,0.000024,212.692261,0.000010,6400,5.7e+06,C+,106.6421,47108.0794,3d4,a 5D,2,3d3.(4P).4p,z 3P*,1,,T9616n,L18516,
V,1,212.717,0.004,212.71303,0.00009,1600D,,,0.000,46996.848&dagger;,3d3.4s2,a 4F,3/2,3d3.(2F).4s.4p.(3P*),s 2F*,5/2,,,L3353,
V,2,212.73528,0.00008,212.735287,0.000018,1700,,,36.1017,47028.034,3d4,a 5D,1,3d3.(4P).4p,z 3P*,0,,,L18516,
V,2,212.82354,0.00008,212.823550,0.000014,1700,,,208.7901,47181.2361,3d4,a 5D,3,3d3.(4P).4p,y 5D*,3,,,L18516,
V,2,212.946846,0.000025,212.946872,0.000010,6200,5.9e+06,C,106.6421,47051.8885,3d4,a 5D,2,3d3.(4P).4p,z 5P*,3,,T9616,L18516,
V,4,212.9934,0.0010,212.996+,0.006,30,,,100200.7,147135.2,3p6.3d.4s,1D,2,3p6.3d.4p,3F*,2,,,L147,
V,2,213.0425,0.0006,213.042988,0.000023,1100,6.4e+06,D+,20980.9260,67904.995,3d4,a 1D2,2,3d2.(3F).4s.4p.(3P*),v 3F*,3,,T9770,L10089c179,
