element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Kr,1,96.3374500,0.0000010,96.3374497+,0.0000015,19,3.35e+07,C,0.0000,103801.7929,4s2.4p6,1S,0,4s2.4p5.(2P*<3/2>).5d,2[1/2]*,1,,T7227,L11903,
Kr,4,96.4075,0.0010,96.4077+,0.0013,10,,,18700.3,122426.5,4s2.4p3,2D*,5/2,4s.4p4,4P,3/2,,,L6153,
Kr,5,96.477,0.010,96.478+,0.013,7,,,192949.,296600.,4s2.4p.4d,3F*,3,4s2.4p.5p,1D,2,,,L9919,
Kr,2,96.4971,0.0010,96.49691+,0.00013,25,,,5370.10,109000.36,4s2.4p5,2P*,1/2,4s.4p6,2S,1/2,,,L353,
Kr,5,96.509,0.010,96.507+,0.009,20ws,,,185063.54,288683.,4s.4p3,3S*,1,4s2.4p.5p,3P,1,,,L9919,
Kr,6,96.5093,0.0010,96.509,0.007,20w,,,223040.,326657.,4s2.4d,2D,5/2,4s2.5p,2P*,3/2,,,L7277,
Kr,4,96.591,0.010,96.5912+,0.0013,11,,,146644.7,250173.8,4s.4p4,2D,5/2,4s2.4p2.(3P).5p,2P*,3/2,,,L7257,
Kr,4,96.681,0.010,96.6806+,0.0013,2,,,145772.8,249206.2,4s.4p4,2D,3/2,4s2.4p2.(3P).5p,2D*,5/2,,,L7257,
Kr,6,97.0087,0.0010,97.009,0.007,20,,,8110.,111193.,4s2.4p,2P*,3/2,4s.4p2,4P,3/2,,,L7277,
Kr,6,98.0411,0.0010,98.041,0.007,30ws,,,222122.,324120.,4s2.4d,2D,3/2,4s2.5p,2P*,1/2,,,L7277,
Kr,4,98.3059,0.0010,98.3053+,0.0014,10,,,17037.6,118761.5,4s2.4p3,2D*,3/2,4s.4p4,4P,5/2,,,L6153,
Kr,3,98.7289,0.0010,98.7297+,0.0010,10,,,14644.3,115930.93,4s2.4p4,1D,2,4s.4p5,3P*,2,,,L353,
Kr,4,99.9397,0.0010,99.9388+,0.0014,12,,,18700.3,118761.5,4s2.4p3,2D*,5/2,4s.4p4,4P,5/2,,,L6153,
Kr,4,100.033,0.010,100.0318+,0.0014,8,,,146644.7,246612.9,4s.4p4,2D,5/2,4s2.4p2.(3P).5p,4S*,3/2,,,L7257,
Kr,1,100.1060639,0.0000010,100.1060639+,0.0000016,44,3.42e+08,C,0.0000,99894.0485,4s2.4p6,1S,0,4s2.4p5.(2P*<3/2>).6s,2[3/2]*,1,,T7227,L11903,
Kr,5,100.274,0.010,100.282+,0.014,20ws,,,190279.,289998.,4s2.4p.4d,3F*,2,4s2.4p.5p,3D,3,,,L9919,
Kr,6,100.2746,0.0010,100.275,0.007,20wl,,,8110.,107836.,4s2.4p,2P*,3/2,4s.4p2,4P,1/2,,,L7277,
Kr,5,100.337,0.010,100.337+,0.010,5,,,194041.06,293705.,4s.4p3,1P*,1,4s2.4p.5p,3S,1,,,L9919,
Kr,1,100.3550,0.0010,100.355044+,0.000010,31,1.82e+08,C,0.0000,99646.212,4s2.4p6,1S,0,4s2.4p5.(2P*<3/2>).4d,2[3/2]*,1,,T7227,L4676,
Kr,7,100.550,0.010,100.549+,0.014,8,,,479655.,579109.,4p.4d,3F*,3,4s.5d,3D,3,,,L11805,
Kr,4,100.717,0.010,100.7186+,0.0014,2,,,166160.9,265447.4,4s.4p4,2P,1/2,4s2.4p2.(1D).5p,2P*,3/2,,,L7257,
Kr,7,100.943,0.010,100.942+,0.014,7d,,,479655.,578722.,4p.4d,3F*,3,4s.5d,3D,2,,,L11805,
Kr,6,101.114,0.010,101.113,0.007,8l,,,275380.,374279.,4s2.5s,2S,1/2,4s.4p.(3P*).4d,2P*,3/2,,,L7277,
