element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Zr,3,221.1884,0.0010,221.18831,0.00010,20,1.21e+07,,60358.40,105554.66,4d.5p,3P*,2,4d.5d,1P,1,,T6869,L9267,
Zr,3,221.4652,0.0010,221.46505,0.00010,4,5.93e+06,,62117.41,107257.20,4d.5p,1P*,1,4d.5d,3F,2,,T6869,L9267,
Zr,3,221.8340,0.0010,221.8341,0.0010,25000,3.22e+08,,59947.63,105012.34,4d.5p,3P*,0,4d.(2D<3/2>).6s,2[3/2],1,,T6869,L9267,
Zr,3,222.0209,0.0010,222.0211,0.0010,6000,9.66e+05,,11050.57,56077.32,4d2,1G,4,4d.5p,3F*,3,,T6869,L9267,
Zr,3,222.1384,0.0010,222.13817,0.00010,15000,2.02e+08,,81557.85,126560.87,5s.5p,3P*,2,5p2,1D,2,,T6869,L9267,
Zr,3,222.3141,0.0010,222.31405,0.00010,20000,5.37e+07,,60358.40,105325.82,4d.5p,3P*,2,4d.(2D<3/2>).6s,2[3/2],2,,T6869,L9267,
Zr,3,222.8023,0.0010,222.80190,0.00010,30000,2.18e+08,,62117.41,106986.38,4d.5p,1P*,1,4d.5d,3S,1,,T6869,L9267,
Zr,3,223.1010,0.0010,223.10056,0.00010,20000,2.53e+06,,8839.97,53648.88,4d2,3P,2,4d.5p,1D*,2,,T6869,L9267,
Zr,3,223.8122,0.0010,223.81194,0.00010,50,1.83e+07,,62590.70,107257.20,4d.5p,1F*,3,4d.5d,3F,2,,T6869,L9267,
Zr,3,224.5257,0.0010,224.5258,0.0010,30000,1.19e+08,,60358.40,104882.90,4d.5p,3P*,2,4d.5d,3D,3,,T6869,L9267,
