element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mg,4,152.0967,152.0968,0.0010,14,5.87e+08,B,612232.4,677980.0,2s2.2p4.(3P).3p,4S*,3/2,2s2.2p4.(3P).3d,4P,1/2,,c46,L1965,
Mg,3,157.2712,157.2713,0.0010,16,6.92e+08,B+,467378.5,530962.9,2s2.2p5.3p,3S,1,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,4,157.8537,157.8547,0.0010,7,2.81e+08,B,650061.6,713411.0,2s2.2p4.(1D).3p,2P*,3/2,2s2.2p4.(1D).3d,2D,5/2,,c46,L1965,
Mg,3,158.6237,158.6242,0.0010,12,8.02e+08,B+,467378.5,530420.6,2s2.2p5.3p,3S,1,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,3,159.2360,159.2364,0.0010,8,8.53e+08,B+,467378.5,530178.2,2s2.2p5.3p,3S,1,2s2.2p5.3d,3P*,0,,c46,L1434,
Mg,4,159.7738,159.7735,0.0010,4,2.50e+08,B,651093.9,713682.5,2s2.2p4.(1D).3p,2P*,1/2,2s2.2p4.(1D).3d,2D,3/2,,c46,L1965,
Mg,4,160.7108,160.7097,0.0010,16,5.97e+08,B+,582562.4,644786.4,2s2.2p4.(1D).3s,2D,5/2,2s2.2p4.(1D).3p,2D*,5/2,,c46,L1965,
Mg,4,160.7514,160.7510,0.0010,10,5.24e+07,C+,582578.4,644786.4,2s2.2p4.(1D).3s,2D,3/2,2s2.2p4.(1D).3p,2D*,5/2,,c46,L1965,
Mg,4,161.0799,161.0799,0.0010,7,4.19e+07,C,582562.4,644643.4,2s2.2p4.(1D).3s,2D,5/2,2s2.2p4.(1D).3p,2D*,3/2,,c46,L1965,
Mg,4,161.1215,161.1214,0.0010,15,6.01e+08,B+,582578.4,644643.4,2s2.2p4.(1D).3s,2D,3/2,2s2.2p4.(1D).3p,2D*,3/2,,c46,L1965,
Mg,4,161.7627,161.7628,0.0010,5,3.51e+08,C+,650061.6,711880.5,2s2.2p4.(1D).3p,2P*,3/2,2s2.2p4.(1D).3d,2P,1/2,,T4781,L1965,
Mg,4,162.4136,162.4139,0.0010,6,4.80e+08,B+,650061.6,711632.7,2s2.2p4.(1D).3p,2P*,3/2,2s2.2p4.(1D).3d,2P,3/2,,c46,L1965,
Mg,3,162.6093,162.6096,0.0010,2,1.77e+07,C,474655.0,536152.0,2s2.2p5.3p,3D,2,2s2.2p5.3d,1P*,1,,c46,L1434,
Mg,3,163.5946,163.5954,0.0010,2,2.44e+07,C+,474053.2,535179.6,2s2.2p5.3p,3D,3,2s2.2p5.3d,3D*,2,,c46,L1434,
Mg,4,163.8522,163.8522,0.0010,4,5.33e+08,B,651093.9,712124.5,2s2.2p4.(1D).3p,2P*,1/2,2s2.2p4.(1D).3d,2S,1/2,,c46,L1965,
Mg,4,164.0892,164.0891,0.0010,9,1.61e+07,B,543720.4,604662.9,2s2.2p4.(3P).3s,4P,5/2,2s2.2p4.(3P).3p,4D*,3/2,,c46,L1965,
Mg,3,164.2826,164.2835,0.0010,5,9.17e+07,B,474053.2,534923.6,2s2.2p5.3p,3D,3,2s2.2p5.3d,3D*,3,,c46,L1434,
Mg,3,164.8822,164.8829,0.0010,2,5.38e+07,C+,475502.9,536152.0,2s2.2p5.3p,3D,1,2s2.2p5.3d,1P*,1,,c46,L1434,
Mg,4,165.1837,165.1833,0.0010,2,9.77e+07,C+,651093.9,711632.7,2s2.2p4.(1D).3p,2P*,1/2,2s2.2p4.(1D).3d,2P,3/2,,c46,L1965,
Mg,3,165.2218,165.2221,0.0010,4,9.10e+07,B,474655.0,535179.6,2s2.2p5.3p,3D,2,2s2.2p5.3d,3D*,2,,c46,L1434,
Mg,4,165.8851,165.8851,0.0010,15,1.25e+08,B+,543720.4,604003.1,2s2.2p4.(3P).3s,4P,5/2,2s2.2p4.(3P).3p,4D*,5/2,,c46,L1965,
Mg,3,165.9244,165.9239,0.0010,4,8.48e+07,B,474655.0,534923.6,2s2.2p5.3p,3D,2,2s2.2p5.3d,3D*,3,,c46,L1434,
Mg,3,166.3287,166.3287,0.0010,2,1.68e+07,C,474655.0,534776.9,2s2.2p5.3p,3D,2,2s2.2p5.3d,1D*,2,,c46,L1434,
Mg,4,166.9574,166.9563,0.0010,11,7.76e+07,B+,545137.6,605033.5,2s2.2p4.(3P).3s,4P,3/2,2s2.2p4.(3P).3p,4D*,1/2,,c46,L1965,
Mg,3,167.5710,167.5696,0.0010,1,4.19e+07,B,475502.9,535179.6,2s2.2p5.3p,3D,1,2s2.2p5.3d,3D*,2,,c46,L1434,
Mg,3,167.9470,167.9467,0.0010,2,5.88e+07,B,474655.0,534197.7,2s2.2p5.3p,3D,2,2s2.2p5.3d,3D*,1,,c46,L1434,
Mg,4,167.9960,167.9958,0.0010,18,2.79e+08,B+,545137.6,604662.9,2s2.2p4.(3P).3s,4P,3/2,2s2.2p4.(3P).3p,4D*,3/2,,c46,L1965,
Mg,4,168.3003,168.3000,0.0010,25,5.63e+08,B+,543720.4,603138.1,2s2.2p4.(3P).3s,4P,5/2,2s2.2p4.(3P).3p,4D*,7/2,,c46,L1965,
Mg,3,168.7091,168.7080,0.0010,13,1.41e+08,B,475502.9,534776.9,2s2.2p5.3p,3D,1,2s2.2p5.3d,1D*,2,,c46,L1434,
Mg,4,169.2675,169.2675,0.0010,17,4.78e+08,B+,545955.4,605033.5,2s2.2p4.(3P).3s,4P,1/2,2s2.2p4.(3P).3p,4D*,1/2,,c46,L1965,
Mg,3,169.7282,169.7274,0.0010,13,2.14e+08,B+,474053.2,532971.2,2s2.2p5.3p,3D,3,2s2.2p5.3d,1F*,3,,c46,L1434,
Mg,4,169.8784,169.8788,0.0010,20,4.24e+08,B+,545137.6,604003.1,2s2.2p4.(3P).3s,4P,3/2,2s2.2p4.(3P).3p,4D*,5/2,,c46,L1965,
Mg,4,169.9654,169.9654,0.0010,15,2.90e+08,B,553666.1,612501.6,2s2.2p4.(3P).3s,2P,3/2,2s2.2p4.(3P).3p,2P*,3/2,,c46,L1965,
Mg,4,170.1262,170.1262,0.0010,12,5.48e+08,B+,624109.6,682889.5,2s2.2p4.(1S).3s,2S,1/2,2s2.2p4.(1S).3p,2P*,3/2,,c46,L1965,
Mg,4,170.2367,170.2368,0.0010,10,5.47e+08,B,624109.6,682851.3,2s2.2p4.(1S).3s,2S,1/2,2s2.2p4.(1S).3p,2P*,1/2,,c46,L1965,
Mg,3,170.3108,170.3105,0.0010,3,1.71e+07,C+,477435.7,536152.0,2s2.2p5.3p,1D,2,2s2.2p5.3d,1P*,1,,c46,L1434,
Mg,4,170.3357,170.3360,0.0010,16,2.59e+08,B+,545955.4,604662.9,2s2.2p4.(3P).3s,4P,1/2,2s2.2p4.(3P).3p,4D*,3/2,,c46,L1965,
Mg,3,170.3731,170.3728,0.0010,5,2.97e+08,B+,475502.9,534197.7,2s2.2p5.3p,3D,1,2s2.2p5.3d,3D*,1,,c46,L1434,
Mg,3,170.4368,170.4376,0.0010,2,1.79e+07,C+,474053.2,532725.7,2s2.2p5.3p,3D,3,2s2.2p5.3d,3F*,2,,c46,L1434,
Mg,3,171.4783,171.4789,0.0010,4,4.76e+07,B,474655.0,532971.2,2s2.2p5.3p,3D,2,2s2.2p5.3d,1F*,3,,c46,L1434,
Mg,3,172.2041,172.2039,0.0010,10,3.23e+08,B+,474655.0,532725.7,2s2.2p5.3p,3D,2,2s2.2p5.3d,3F*,2,,c46,L1434,
Mg,3,173.0733,173.0706,0.0010,7,1.03e+08,B+,474053.2,531833.1,2s2.2p5.3p,3D,3,2s2.2p5.3d,3F*,3,,c46,L1434,
Mg,3,173.0778,173.0778,0.0010,3,1.44e+08,C,478374.5,536152.0,2s2.2p5.3p,1P,1,2s2.2p5.3d,1P*,1,,c46,L1434,
Mg,3,173.1786,173.1785,0.0010,5,1.60e+08,B,477435.7,535179.6,2s2.2p5.3p,1D,2,2s2.2p5.3d,3D*,2,,c46,L1434,
Mg,2,173.4845,173.48521,0.00010,40,4.29e+07,A,35669.31,93311.11,2p6.3p,2P*,1/2,2p6.4d,2D,3/2,,"c31,T6870,c23",L535,
Mg,4,173.6067,173.6063,0.0010,13,,,555341.9,612943.5&dagger;,2s2.2p4.(3P).3s,2P,1/2,2s2.2p4.(3P).3p,*,1/2,,,L1965,
Mg,2,173.7618,173.76282,0.00010,50,5.09e+07,A,35760.88,93310.59,2p6.3p,2P*,3/2,2p6.4d,2D,5/2,,"c31,T6870,c23",L535,
Mg,3,173.8835,173.8834,0.0010,22,1.14e+09,A,474053.2,531563.0,2s2.2p5.3p,3D,3,2s2.2p5.3d,3F*,4,,c46,L1434,
Mg,3,173.9475,173.9496,0.0010,3bl,3.26e+04,E,477435.7,534923.6,2s2.2p5.3p,1D,2,2s2.2p5.3d,3D*,3,,c46,L1434,
Mg,3,174.3947,174.3947,0.0010,2,3.76e+07,B,477435.7,534776.9,2s2.2p5.3p,1D,2,2s2.2p5.3d,1D*,2,,c46,L1434,
Mg,4,174.4674,174.4680,0.0010,14,,,553666.1,610983.2&dagger;,2s2.2p4.(3P).3s,2P,3/2,2s2.2p4.(3P).3p,*,1/2,,,L1965,
Mg,3,174.5009,174.5021,0.0010,1,5.37e+06,D+,478846.1,536152.0,2s2.2p5.3p,3P,2,2s2.2p5.3d,1P*,1,,c46,L1434,
Mg,3,174.7561,174.7555,0.0010,12,7.38e+08,B+,475502.9,532725.7,2s2.2p5.3p,3D,1,2s2.2p5.3d,3F*,2,,c46,L1434,
Mg,3,174.8932,174.8921,0.0010,18,8.71e+08,A,474655.0,531833.1,2s2.2p5.3p,3D,2,2s2.2p5.3d,3F*,3,,c46,L1434,
Mg,4,174.9480,174.9484,0.0010,12,1.30e+08,B,555341.9,612501.6,2s2.2p4.(3P).3s,2P,1/2,2s2.2p4.(3P).3p,2P*,3/2,,c46,L1965,
Mg,2,175.0654,175.06635,0.00010,40,4.00e+07,A,35669.31,92790.51,2p6.3p,2P*,1/2,2p6.5s,2S,1/2,,"c31,T6870",L535,
Mg,2,175.3456,175.34745,0.00010,50,7.98e+07,A,35760.88,92790.51,2p6.3p,2P*,3/2,2p6.5s,2S,1/2,,"c31,T6870",L535,
Mg,3,175.7176,175.7170,0.0010,2,2.04e+07,C+,474053.2,530962.9,2s2.2p5.3p,3D,3,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,3,175.7888,175.7880,0.0010,5,2.10e+08,B,479265.3,536152.0,2s2.2p5.3p,3P,0,2s2.2p5.3d,1P*,1,,c46,L1434,
Mg,3,176.3805,176.3793,0.0010,6bl,3.17e+08,B+,479456.0,536152.0,2s2.2p5.3p,3P,1,2s2.2p5.3d,1P*,1,,c46,L1434,
Mg,3,177.2982,177.2974,0.0010,15,7.67e+08,A,478374.5,534776.9,2s2.2p5.3p,1P,1,2s2.2p5.3d,1D*,2,,c46,L1434,
Mg,3,177.3959,177.3962,0.0010,1,,,530420.6,586791.6,2s2.2p5.3d,3P*,1,2s2.2p5.(2P*<1/2>).4f,2[5/2],2,,,L1434,
Mg,3,177.5942,177.5950,0.0010,2,1.28e+07,C+,474655.0,530962.9,2s2.2p5.3p,3D,2,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,3,178.3253,178.3246,0.0010,20,9.39e+08,A,478846.1,534923.6,2s2.2p5.3p,3P,2,2s2.2p5.3d,3D*,3,,c46,L1434,
Mg,3,178.7927,178.7924,0.0010,4,1.46e+08,B,478846.1,534776.9,2s2.2p5.3p,3P,2,2s2.2p5.3d,1D*,2,,c46,L1434,
Mg,3,179.1375,179.1370,0.0010,5,2.32e+08,B,478374.5,534197.7,2s2.2p5.3p,1P,1,2s2.2p5.3d,3D*,1,,c46,L1434,
Mg,3,179.3207,179.3220,0.0010,2,3.36e+07,C+,474655.0,530420.6,2s2.2p5.3p,3D,2,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,3,179.4582,179.4572,0.0010,14,7.73e+08,A,479456.0,535179.6,2s2.2p5.3p,3P,1,2s2.2p5.3d,3D*,2,,c46,L1434,
Mg,4,179.7271,179.7278,0.0010,11,1.39e+08,B,553666.1,609305.8,2s2.2p4.(3P).3s,2P,3/2,2s2.2p4.(3P).3p,2D*,3/2,,c46,L1965,
Mg,4,180.0167,180.0164,0.0010,17,4.69e+08,B+,582562.4,638112.9,2s2.2p4.(1D).3s,2D,5/2,2s2.2p4.(1D).3p,2F*,7/2,,c46,L1965,
Mg,3,180.0662,180.0650,0.0010,15,8.21e+08,A,477435.7,532971.2,2s2.2p5.3p,1D,2,2s2.2p5.3d,1F*,3,,c46,L1434,
Mg,3,180.3087,180.3101,0.0010,2,1.03e+07,C+,475502.9,530962.9,2s2.2p5.3p,3D,1,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,4,180.7746,180.7753,0.0010,6bl,3.68e+07,C+,582562.4,637879.7,2s2.2p4.(1D).3s,2D,5/2,2s2.2p4.(1D).3p,2F*,5/2,,c46,L1965,
Mg,4,180.8286,180.8276,0.0010,16,4.26e+08,B+,582578.4,637879.7,2s2.2p4.(1D).3s,2D,3/2,2s2.2p4.(1D).3p,2F*,5/2,,c46,L1965,
Mg,3,181.9954,181.9955,0.0010,1,,,531833.1,586779.5,2s2.2p5.3d,3F*,3,2s2.2p5.(2P*<1/2>).4f,2[7/2],4,,,L1434,
Mg,3,182.0421,182.0419,0.0010,5,2.98e+08,B+,479265.3,534197.7,2s2.2p5.3p,3P,0,2s2.2p5.3d,3D*,1,,c46,L1434,
Mg,3,182.0896,182.0907,0.0010,1,3.05e+06,C,475502.9,530420.6,2s2.2p5.3p,3D,1,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,3,182.6750,182.6761,0.0010,1,1.32e+07,C,479456.0,534197.7,2s2.2p5.3p,3P,1,2s2.2p5.3d,3D*,1,,c46,L1434,
Mg,3,182.8974,182.8979,0.0010,1,4.97e+07,C+,475502.9,530178.2,2s2.2p5.3p,3D,1,2s2.2p5.3d,3P*,0,,c46,L1434,
Mg,3,183.8336,183.8323,0.0010,4,1.09e+08,B,477435.7,531833.1,2s2.2p5.3p,1D,2,2s2.2p5.3d,3F*,3,,c46,L1434,
Mg,3,183.9878,183.9886,0.0010,3,4.55e+07,C+,478374.5,532725.7,2s2.2p5.3p,1P,1,2s2.2p5.3d,3F*,2,,c46,L1434,
Mg,4,184.4151,184.4147,0.0010,16,4.41e+08,B+,553666.1,607891.7,2s2.2p4.(3P).3s,2P,3/2,2s2.2p4.(3P).3p,2D*,5/2,,c46,L1965,
Mg,3,184.6121,184.6125,0.0010,3,,,530178.2,584345.7,2s2.2p5.3d,3P*,0,2s2.2p5.(2P*<3/2>).4f,2[3/2],1,,,L1434,
Mg,3,184.6707,184.6705,0.0010,3,,,530420.6,584571.1,2s2.2p5.3d,3P*,1,2s2.2p5.(2P*<3/2>).4f,2[5/2],2,,,L1434,
Mg,3,184.7561,184.7572,0.0010,1,3.74e+06,C,478846.1,532971.2,2s2.2p5.3p,3P,2,2s2.2p5.3d,1F*,3,,c46,L1434,
Mg,3,184.9591,184.9595,0.0010,1,,,532725.7,586791.6,2s2.2p5.3d,3F*,2,2s2.2p5.(2P*<1/2>).4f,2[5/2],2,,,L1434,
Mg,3,185.0060,185.0063,0.0010,3,,,532725.7,586777.9,2s2.2p5.3d,3F*,2,2s2.2p5.(2P*<1/2>).4f,2[7/2],3,,,L1434,
Mg,4,185.3086,185.3091,0.0010,17,3.10e+08,B,555341.9,609305.8,2s2.2p4.(3P).3s,2P,1/2,2s2.2p4.(3P).3p,2D*,3/2,,c46,L1965,
Mg,3,185.4139,185.4135,0.0010,2,,,530420.6,584354.1,2s2.2p5.3d,3P*,1,2s2.2p5.(2P*<3/2>).4f,2[3/2],2,,,L1434,
Mg,3,185.8186,185.8194,0.0010,13,1.28e+08,B,425640.3,479456.0,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3P,1,,c46,L1434,
Mg,3,185.8451,185.8449,0.0010,3,,,532971.2,586779.5,2s2.2p5.3d,1F*,3,2s2.2p5.(2P*<1/2>).4f,2[7/2],4,,,L1434,
Mg,3,186.5636,186.5637,0.0010,4,,,530962.9,584563.9,2s2.2p5.3d,3P*,2,2s2.2p5.(2P*<3/2>).4f,2[5/2],3,,,L1434,
Mg,3,186.8225,186.8209,0.0010,7,1.94e+08,B+,477435.7,530962.9,2s2.2p5.3p,1D,2,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,3,187.2956,187.2968,0.0010,2,,,530962.9,584354.1,2s2.2p5.3d,3P*,2,2s2.2p5.(2P*<3/2>).4f,2[3/2],2,,,L1434,
Mg,4,187.4576,187.4579,0.0010,22,2.14e+08,B+,543720.4,597065.7,2s2.2p4.(3P).3s,4P,5/2,2s2.2p4.(3P).3p,4P*,3/2,,c46,L1965,
Mg,3,187.9492,187.9494,0.0010,12,1.76e+08,B+,425640.3,478846.1,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3P,2,,c46,L1434,
Mg,3,188.2308,188.2310,0.0010,3,,,531563.0,584689.2,2s2.2p5.3d,3F*,4,2s2.2p5.(2P*<3/2>).4f,2[7/2],4,,,L1434,
Mg,3,188.6764,188.6760,0.0010,1,,,531563.0,584563.9,2s2.2p5.3d,3F*,4,2s2.2p5.(2P*<3/2>).4f,2[5/2],3,,,L1434,
Mg,3,188.7308,188.7330,0.0010,4,7.56e+07,B,477435.7,530420.6,2s2.2p5.3p,1D,2,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,3,189.0380,189.0381,0.0010,7,,,531563.0,584462.4,2s2.2p5.3d,3F*,4,2s2.2p5.(2P*<3/2>).4f,2[9/2],5,,,L1434,
Mg,3,189.1970,189.1976,0.0010,3,,,531833.1,584687.9,2s2.2p5.3d,3F*,3,2s2.2p5.(2P*<3/2>).4f,2[7/2],3,,,L1434,
Mg,4,189.3888,189.3889,0.0010,25,3.04e+08,B+,543720.4,596521.8,2s2.2p4.(3P).3s,4P,5/2,2s2.2p4.(3P).3p,4P*,5/2,,c46,L1965,
Mg,3,189.6304,189.6303,0.0010,5,4.20e+07,B,425640.3,478374.5,2s2.2p5.3s,3P*,2,2s2.2p5.3p,1P,1,,c46,L1434,
Mg,3,189.7226,189.7224,0.0010,3,,,496012.1,548720.7,2s2.2p5.3p,1S,0,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,,,L1434,
Mg,3,190.0043,190.0043,0.0010,5,,,531833.1,584463.5,2s2.2p5.3d,3F*,3,2s2.2p5.(2P*<3/2>).4f,2[9/2],4,,,L1434,
Mg,3,190.1360,190.1361,0.0010,2,,,534197.7,586791.6,2s2.2p5.3d,3D*,1,2s2.2p5.(2P*<1/2>).4f,2[5/2],2,,,L1434,
Mg,3,190.1572,190.1560,0.0010,5*,3.78e+07,C+,478374.5,530962.9,2s2.2p5.3p,1P,1,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,3,190.1572,190.1578,0.0010,5*,5.47e+07,B,426868.1,479456.0,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3P,1,,c46,L1434,
Mg,4,190.6723,190.6723,0.0010,18,3.29e+08,B+,545137.6,597583.6,2s2.2p4.(3P).3s,4P,3/2,2s2.2p4.(3P).3p,4P*,1/2,,c46,L1965,
Mg,3,190.8500,190.8499,0.0010,10,5.15e+08,B+,426868.1,479265.3,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3P,0,,c46,L1434,
Mg,3,191.8777,191.8767,0.0010,5,1.98e+08,B+,478846.1,530962.9,2s2.2p5.3p,3P,2,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,3,192.1374,192.1374,0.0010,1,2.26e+07,C,478374.5,530420.6,2s2.2p5.3p,1P,1,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,3,192.2540,192.2533,0.0010,1,,,534776.9,586791.6,2s2.2p5.3d,1D*,2,2s2.2p5.(2P*<1/2>).4f,2[5/2],2,,,L1434,
Mg,3,192.3042,192.3040,0.0010,5,,,534776.9,586777.9,2s2.2p5.3d,1D*,2,2s2.2p5.(2P*<1/2>).4f,2[7/2],3,,,L1434,
Mg,3,192.3896,192.3891,0.0010,12,1.37e+08,B+,426868.1,478846.1,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3P,2,,c46,L1434,
Mg,3,192.4479,192.4476,0.0010,6,,,532725.7,584687.9,2s2.2p5.3d,3F*,2,2s2.2p5.(2P*<3/2>).4f,2[7/2],3,,,L1434,
Mg,4,192.5742,192.5740,0.0010,12,5.49e+07,B+,545137.6,597065.7,2s2.2p4.(3P).3s,4P,3/2,2s2.2p4.(3P).3p,4P*,3/2,,c46,L1965,
Mg,3,192.8198,192.8213,0.0010,1,,,534923.6,586785.1,2s2.2p5.3d,3D*,3,2s2.2p5.(2P*<1/2>).4f,2[5/2],3,,,L1434,
Mg,3,192.8424,192.8421,0.0010,6,,,534923.6,586779.5,2s2.2p5.3d,3D*,3,2s2.2p5.(2P*<1/2>).4f,2[7/2],4,,,L1434,
Mg,3,192.8811,192.8811,0.0010,2,,,532725.7,584571.1,2s2.2p5.3d,3F*,2,2s2.2p5.(2P*<3/2>).4f,2[5/2],2,,,L1434,
Mg,3,193.0374,193.0364,0.0010,3,8.30e+07,C+,478374.5,530178.2,2s2.2p5.3p,1P,1,2s2.2p5.3d,3P*,0,,c46,L1434,
Mg,3,193.0672,193.0673,0.0010,13,1.70e+08,B+,425640.3,477435.7,2s2.2p5.3s,3P*,2,2s2.2p5.3p,1D,2,,c46,L1434,
Mg,3,193.3563,193.3563,0.0010,7,,,532971.2,584689.2,2s2.2p5.3d,1F*,3,2s2.2p5.(2P*<3/2>).4f,2[7/2],4,,,L1434,
Mg,4,193.6931,193.6926,0.0010,10,4.86e+07,B+,545955.4,597583.6,2s2.2p4.(3P).3s,4P,1/2,2s2.2p4.(3P).3p,4P*,1/2,,c46,L1965,
Mg,3,193.7843,193.7838,0.0010,11,1.46e+08,B,427852.1,479456.0,2s2.2p5.3s,3P*,0,2s2.2p5.3p,3P,1,,c46,L1434,
Mg,3,193.8249,193.8259,0.0010,3,,,532971.2,584563.9,2s2.2p5.3d,1F*,3,2s2.2p5.(2P*<3/2>).4f,2[5/2],3,,,L1434,
Mg,3,193.8936,193.8943,0.0010,3,8.97e+07,B,478846.1,530420.6,2s2.2p5.3p,3P,2,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,3,194.1500,194.1487,0.0010,4*,1.23e+07,C+,479456.0,530962.9,2s2.2p5.3p,3P,1,2s2.2p5.3d,3P*,2,,c46,L1434,
Mg,3,194.1500,194.1506,0.0010,4*,3.27e+07,B,426868.1,478374.5,2s2.2p5.3s,3P*,1,2s2.2p5.3p,1P,1,,c46,L1434,
Mg,3,194.2036,194.2038,0.0010,2,,,532971.2,584463.5,2s2.2p5.3d,1F*,3,2s2.2p5.(2P*<3/2>).4f,2[9/2],4,,,L1434,
Mg,4,194.6117,194.6124,0.0010,18,7.71e+07,B+,545137.6,596521.8,2s2.2p4.(3P).3s,4P,3/2,2s2.2p4.(3P).3p,4P*,5/2,,c46,L1965,
Mg,3,195.4831,195.4832,0.0010,3,7.97e+07,B,479265.3,530420.6,2s2.2p5.3p,3P,0,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,4,195.6548,195.6553,0.0010,17,1.11e+08,B+,545955.4,597065.7,2s2.2p4.(3P).3s,4P,1/2,2s2.2p4.(3P).3p,4P*,3/2,,c46,L1965,
Mg,3,196.2145,196.2146,0.0010,3,7.76e+07,B,479456.0,530420.6,2s2.2p5.3p,3P,1,2s2.2p5.3d,3P*,1,,c46,L1434,
Mg,3,197.1514,197.1523,0.0010,2,2.06e+08,B,479456.0,530178.2,2s2.2p5.3p,3P,1,2s2.2p5.3d,3P*,0,,c46,L1434,
Mg,3,197.4737,197.4739,0.0010,4,,,536152.0,586791.6,2s2.2p5.3d,1P*,1,2s2.2p5.(2P*<1/2>).4f,2[5/2],2,,,L1434,
Mg,3,197.7554,197.7551,0.0010,8,4.94e+07,B,426868.1,477435.7,2s2.2p5.3s,3P*,1,2s2.2p5.3p,1D,2,,c46,L1434,
Mg,3,197.9327,197.9320,0.0010,9,1.22e+08,B+,427852.1,478374.5,2s2.2p5.3s,3P*,0,2s2.2p5.3p,1P,1,,c46,L1434,
Mg,3,198.5173,198.5175,0.0010,4,,,534197.7,584571.1,2s2.2p5.3d,3D*,1,2s2.2p5.(2P*<3/2>).4f,2[5/2],2,,,L1434,
Mg,3,199.3759,199.3764,0.0010,3,,,534197.7,584354.1,2s2.2p5.3d,3D*,1,2s2.2p5.(2P*<3/2>).4f,2[3/2],2,,,L1434,
Mg,3,199.4089,199.4097,0.0010,2,,,534197.7,584345.7,2s2.2p5.3d,3D*,1,2s2.2p5.(2P*<3/2>).4f,2[3/2],1,,,L1434,
Mg,3,200.2917,200.2918,0.0010,2,,,534776.9,584687.9,2s2.2p5.3d,1D*,2,2s2.2p5.(2P*<3/2>).4f,2[7/2],3,,,L1434,
Mg,3,200.4860,200.4862,0.0010,6,3.33e+07,B+,425640.3,475502.9,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,1,,c46,L1434,
Mg,3,200.7623,200.7617,0.0010,1,,,534776.9,584571.1,2s2.2p5.3d,1D*,2,2s2.2p5.(2P*<3/2>).4f,2[5/2],2,,,L1434,
Mg,3,200.8771,200.8771,0.0010,2,,,534923.6,584689.2,2s2.2p5.3d,3D*,3,2s2.2p5.(2P*<3/2>).4f,2[7/2],4,,,L1434,
Mg,3,201.3838,201.3842,0.0010,1,,,534923.6,584563.9,2s2.2p5.3d,3D*,3,2s2.2p5.(2P*<3/2>).4f,2[5/2],3,,,L1434,
Mg,3,201.6752,201.6747,0.0010,1,,,534776.9,584345.7,2s2.2p5.3d,1D*,2,2s2.2p5.(2P*<3/2>).4f,2[3/2],1,,,L1434,
Mg,3,202.2404,202.2390,0.0010,1,,,534923.6,584354.1,2s2.2p5.3d,3D*,3,2s2.2p5.(2P*<3/2>).4f,2[3/2],2,,,L1434,
Mg,3,202.3980,202.3988,0.0010,1,,,535179.6,584571.1,2s2.2p5.3d,3D*,2,2s2.2p5.(2P*<3/2>).4f,2[5/2],2,,,L1434,
Mg,3,202.4285,202.4283,0.0010,2,,,535179.6,584563.9,2s2.2p5.3d,3D*,2,2s2.2p5.(2P*<3/2>).4f,2[5/2],3,,,L1434,
Mg,1,202.5824,202.58242,0.00010,9g,6.12e+07,B+,0.000,49346.729,2p6.3s2,1S,0,3s.4p,1P*,1,,c45,L6095,
Mg,3,203.2923,203.2920,0.0010,2,,,535179.6,584354.1,2s2.2p5.3d,3D*,2,2s2.2p5.(2P*<3/2>).4f,2[3/2],2,,,L1434,
Mg,3,203.9553,203.9549,0.0010,15,1.54e+08,A,425640.3,474655.0,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,2,,c46,L1434,
Mg,3,205.5491,205.5483,0.0010,15,2.35e+08,A,426868.1,475502.9,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3D,1,,c46,L1434,
Mg,3,206.4902,206.4905,0.0010,25,4.21e+08,A,425640.3,474053.2,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,3,,c46,L1434,
Mg,3,207.4298,207.4298,0.0010,1,,,536152.0,584345.7,2s2.2p5.3d,1P*,1,2s2.2p5.(2P*<3/2>).4f,2[3/2],1,,,L1434,
Mg,3,208.5891,208.5886,0.0010,15,1.61e+08,B+,431530.0,479456.0,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3P,1,,c46,L1434,
